Questions,Correct,A,B,C,D
What is dry ice?, The solid form of carbon dioxide,Ice formed from other substances different from water,Ice formed at temperatures under -78 degrees C,Ice that never melts,The solid form of carbon dioxide
In which U.S. state is there a town named Summersville?, Missouri,Mississippi,Maryland,Missouri,All of these
Which of these actors did not appear in the 1997 horror movie I Know What You Did Last Summer?, Brandy Norwood,Jennifer Love Hewitt,Brandy Norwood,Ryan Phillippe,"Freddie Prinze, Jr."
In what country were the 2008 Summer Olympics held?, China,Japan,China,Greece,United States
What popular actress portrayed Buffy Summers in the Buffy the Vampire Slayer TV series?, Sarah Michelle Gellar,Sarah Michelle Gellar,Jennifer Garner,Courtney Cox,Jennifer Love Hewitt
From which opera composed by George Gershwin is the famous aria Summertime?, Porgy and Bess,Porgy and Bess,Shall We Dance,My One and Only,Blue Monday
Which of these characters appears in William Shakespeares comedy A Midsummer Nights Dream?, All of these,Oberon,All of these,Lysander,Tom Snout
"What legendary Hollywood actress starred in the 1959 movie Suddenly, Last Summer?", Katharine Hepburn,Marilyn Monroe,All of these,Katharine Hepburn,Audrey Hepburn
The Midsummer holiday is associated with which event in the Christian calendar?, Birth of John the Baptist,Falling asleep of Virgin Mary,Annunciation of Virgin Mary,Death of John the Baptist,Birth of John the Baptist
"What was discovered during demolition of an old building in the town of Środa, Poland on 8 June 1985?", All of these,"rings and gold pendants, gold and silver coins",a medieval gold clasp decorated with precious stones,All of these,a gold womans crown
"What is the location of the Panagyurishte treasure, one of the best known surviving artifacts of Thracian culture?", Bulgaria,Poland,Romania,Bulgaria,Greece
Which of the following is a late fourth-century Gothic treasure?, The Pietroasele treasure,The Pietroasele treasure,The Java treasure trove,The Treasure of Gourdon,None of these
"What was unearthed near Gourdon, Saône-et-Loire in 1845?"," А chalice, a paten and gold coins",Golden crown,"Pearls, rubies, dark red sapphires, and garnets","А chalice, a paten and gold coins",None of these
"What are the colors of the Bulgarian national flag, the original version of which was adopted in 1879?"," White, green and red",Red and white,"White, green and red","Blue, green and white","Green, yellow and red"
What sea does Bulgaria border to the east?, Black Sea,Mediterranean Sea,Adriatic Sea,Aegean Sea,Black Sea
What people are considered the ancestors of the modern Bulgarian ethnos?, All of these,Slavs,Thracians,Bulgars,All of these
"What city is the capital and largest city in Bulgaria, as well as the 12th largest city by population in the European Union?", Sofia,Varna,Plovdiv,Skopje,Sofia
Bulgaria is one of the worlds biggest producers of this agricultural crop., Anise,Raspberries,All of these,Sunflower seed,Anise
Which of these was invented by the Bulgarian-American scientist John Vincent Atanasoff?, The first electronic digital computer,Photoelectrets,The first wireless heart monitor,The first digital watch,The first electronic digital computer
"In the early medieval rock relief Madara Rider, found in northeastern Bulgaria, what animal is lying at a horses feet while the rider is killing it with his spear?", Lion,Lion,Deer,Bear,Dragon
"What is the most popular sport in Bulgaria, with world-known representatives such as Dimitar Berbatov and Hristo Stoichkov?", Football,Wrestling,Volleyball,Chess,Football
"What is the title of the Bulgarian national anthem, adopted in 1964?", Dear Motherland,"Oh, Beautiful Bulgaria",This Is My Country,Heaven On Earth,Dear Motherland
The Balkan Peninsula was named after this natural object located in the center of Bulgaria., Balkan Mountains,Balkan Valley,Balkan River,Balkan Lake,Balkan Mountains
What is the official language of Portugal?, Portuguese,Portuguese and Spanish,Portuguese and Basque,Portuguese,Portuguese and Maltese
What notable Portuguese novelist and playwright was honored with the 1998 Nobel Prize for literature?, Jose Saramago,Fernando Pessoa,Jose Saramago,Luis de Camoes,Almeida Garrett
What type of meat is used for the preparation of the traditional Portuguese stew called Caldeirada?, Fish,Deer,Fish,Rooster,Rabbit
What is the capital and largest city of Portugal?, Lisbon,Lisbon,Leiria,Vila Real,Porto
What is the name of the European peninsula on which Portugals mainland is located?, Iberian Peninsula,Italian Peninsula,Balkan Peninsula,Jutland Peninsula,Iberian Peninsula
What rare bird species is endemic to the Portuguese island of Madeira?, All of these,All of these,Zinos Petrel,Trocaz Pigeon,Madeira Firecrest
What are the two basic colors on the national flag of Portugal?, Green and red,Red and yellow,Blue and white,Orange and,Green and red
What type of governmental does Portugal have?, Democratic republic,Constitutional monarchy,Democratic republic,Absolute monarchy,Presidential republic
What is the official state religion adopted by the government of Portugal?, None of these,Roman Catholicism,None of these,Protestantism,Anglicanism
What is the title of the national anthem of Portugal?, None of these,Lang of Beauty,None of these,Portugal Forever,Holy Motherland
What parrot is one of the national animals of Brazil?, Macaw,Kea,Macaw,Amazon,Cockatoo
What large colorful bird is the national bird of India?, Peacock,Parrot,Pheasant,Peacock,All of these
What mythical animal is one of the symbols of the United Kingdom?, Unicorn,Phoenix,Unicorn,None of these,Dragon
What mammal is the national animal and symbol of Russia?, Bear,Bear,Tiger,Horse,Lion
This marsupial endemic to Australia is the countrys national animal and symbol., Kangaroo,Opossum,Wombat,Koala,Kangaroo
What bird is the national symbol of France?, Rooster,Rooster,Swallow,Swan,Eagle
What large animal is the national symbol of Spain?, Bull,All of these,Bull,Tiger,Horse
The Green Pheasant is the national bird of this Asian country., Japan,Vietnam,China,Japan,Thailand
"What carnivorous mammal is a symbol of Italy and of its capital city, Rome?", Wolf,Lion,Bear,Wolf,Fox
What large rodent is a national animal and symbol of Canada?, Beaver,Gopher,Capybara,Beaver,Chinchilla
Edward  Bernays and this man are considered to be the fathers of modern day public relations., Ivy Lee,Ivy Lee,George Parker,John Price Jones,George Creel
"Edward Bernays, one of the fathers of public relations, is the nephew of this famous psychoanalyst.", Sigmund Freud,Donald Winnicott,Melanie Klein,Carl Jung,Sigmund Freud
"Many of the first PR practitioners, such as  Edward Bernays and John W. Hill, got their start in this institution.", The Committee on Public Information,The United States Environmental Protection Agency,The Central Intelligence Agency,The Committee on Public Information,The Federal Trade Commission
This pejorative term is used to describe some PR practitioners and press agents., Spin Doctors,Spinsters,Propaganda Doctors,Liars on Wheels,Spin Doctors
"In the famous Torches of Freedom Contingent campaign launched by Edward Bernays, what were the female models holding in their hands?", lit cigarettes,lit torches,lit cigarettes,lit candles,The American constitution
"Throughout his career, Ivy Lee, one of the early PR practitioners, worked for many important historical figures. Which of these is not among them?", Henry Ford,John W. Davis,Charles Lindbergh,Henry Ford,Walter Chrysler
"In 1993, this large beverage production company, successfully mounted a massive PR campaign to restore customers confidence, after a syringe was found in a can of their products.", Pepsi,Pepsi,Mr. Pepper,Kraft Foods,Coca Cola
"In the election of 1828, this president crushed his opponent, with the help of the political strategist and publicist Amos Kendall.", Andrew Jackson,William H. Harrison,John Quincy Adams,Martin Van Buren,Andrew Jackson
This public relations campaign was aimed at earning the trust of the Iraqi people during the war with America., Hearts and Minds,Lies and Deceit,Win Win,Hearts and Minds,Body and Soul
This early publicist is also famous for his circus empire., P.T. Barnum,P.T. Barnum,George Creel,Arthur W. Page,James Anthony Bailey
Which city is known as the city of Romeo and Juliet?, Verona,Roma,None of these,Verona,Florence
"What statement is true about Castel del Monte, which is situated in the Apulia region of Italy?", All of these,All of these,This was the castle of Frederick II.,The fortress of the castle is an octagonal prism.,The castle depicted on the reverse side of the Italian cent
"Which of these temples is located in Agrigento, Italy?", All of these,Temple of Hercules,Temple of Juno,Temple of the Olympian Zeus,All of these
What is the meaning of yellow journalism?," scandal-mongering, sensationalism, jingoism or other unethical or unprofessional practices by news media professionals",reluctance by news media professionals to cover politically scandalous events for fear of negative backlash,None of these,"scandal-mongering, sensationalism, jingoism or other unethical or unprofessional practices by news media professionals",overly optimistic coverage of major news stories in order to abate public fear or panic
"Whose life story was a source of inspiration for the lead character in Orson Welles classic film, Citizen Kane?", William Randolph Hearsts,Lord Northcliffes,Joseph Pulitzers,William Randolph Hearsts,William Purcells
In the 1992 Disney film musical Newsies Robert Duvall played a fictionalized version of which Golden Age newspaper publisher?, Joseph Pulitzer,Lord Northcliffe,William Purcell,Joseph Pulitzer,William Randolph Hearst
"Who helped to establish the Missouri School of Journalism and the Columbia University Graduate School of Journalism, two of the most prestigious journalism schools in the US?", Joseph Pulitzer,William Randolph Hearst,Joseph Pulitzer,William Purcell,Lord Northcliffe
The name of this city means “Shelter under the tree”., Katmandu,Belize,Buzious,Rio de Janeiro,Katmandu
Which resort town located near Rio de Janeiro is called The Saint Tropez of Brazil?, Buzios,Buzios,Fortaleza,Campo Grande,Sau Paulo
This city is located on the Baja California peninsula in Mexico., Cabo San Lucas,Cabo San Lucas,Los Angeles,San Jose,San Diego
"What late night television host was born in Corning, Iowa?", Johnny Carson,Jimmy Kimmel,Connon OBrien,Carson Daley,Johnny Carson
Which famous Bill was born in Iowa?, Buffalo Bill Cody,Billy The Kid,Wild Bill Hickock,Billy Bob Thornton,Buffalo Bill Cody
What is the cost structure for pipelines?," High capital costs, lower operational and maintenance costs",Stable costs during 40 year life,Increasing costs during 40 year life,"Low capital costs, higher operational and maintenance costs","High capital costs, lower operational and maintenance costs"
What factor has prevented the construction of a gas pipeline from Nigeria to Europe?, Vulnerability to terrorism and political interference,It cannot be transported that far.,The difficulty of terrain and water crossings,Funding for this endeavor is not yet achievable.,Vulnerability to terrorism and political interference
"What was the estimated rate of release of carbon dioxide, worldwide in the 1990s?", 6 billion tonnes per year,6 billion tonnes per year,60 billion tonnes per year,6 million tonnes per year,60 million tonnes per year
What year defines the break-through in offshore drilling out of sight of land?, 1947,1947,1952,1968,1930
What was PLUTO?, All three answers are correct.,A project in which trials were performed only one week after the first meeting,All three answers are correct.,A project designed to lay pipeline across the English Channel,Pipe-Line Under the Ocean
What year did Spain grant independence to Honduras?, 1821,1821,1901,1854,1862
Which of the following was a key factor in the Spanish conquest of Honduras?, Silver Mining,Diamond Mining,Coal Mining,Silver Mining,Gold Mining
Following what attack did Honduras join the allied nations?, Pearl Harbor,Hiroshima,Gettysburg,Pearl Harbor,Operation Dessert Storm
In 1969 Honduras and El Salvador fought in what became known as what war?, Soccer War,Soccer War,Central American,Independent War,Rugby War
What is the national bird of Honduras?, Scarlet Macaw,Toucan,Robin,Rufous-bellied Thrush,Scarlet Macaw
What is the national mammal of Honduras?, White Tailed Deer,White Tailed Deer,Broad Eared Bat,Three Toed Sloth,Nutria
What is the most common and popular sport in Honduras?, Soccer,Cricket,Rugby,Soccer,Baseball
What is the currency of Honduras?, Lempira,Lempira,US dollar,Rupee,Euro
What is the capital of Monaco?, Monaco,Monaco,Monaco-Ville,Monte Carlo,Saint Michel
What is the approximate total area of Monaco?, just under 2 square kilometers,just under 10 square kilometers,just under 20 square kilometers,just under 2 square kilometers,just under 50 square kilometers
How many countries does Monaco border?, One,One,None – it’s an island,Two,Three
What is the official language in the Principality of Monaco?, French,Monegasque,Italian,French,English
The name “Monaco” was given to the city in the 6th century by the Greeks who called it – “monoikos”. What does it mean?, single house,single house,single state,single rock,single city
The national flag of Monaco consists of one red band over one white band which are equal in width. Except for its length this flag is identical to the national flag of this country., Indonesia,none of these,Singapore,Indonesia,Poland
What is the name of the official royal residence in Monaco?, Princes Palace of Monaco,all of these,Royal Palace of Monaco,House of Grimaldi,Princes Palace of Monaco
Who was Prince of Monaco for almost 56 years between May 1949 and April 2005?, Rainier III,Albert I,Louis II,Louis I,Rainier III
"Before becoming Princess Grace of Monaco in 1956, the mother of Albert II, Prince of Monaco, was known by this name.", Grace Kelly,Grace Adler,Grace Jones,Grace Grimaldi,Grace Kelly
"This annual prestigious sport competition, held in Monaco, was organized for the first time in 1929 by Anthony Noghès.", Monaco Grand Prix,Monte Carlo Masters,Monte Carlo Rally,Monaco Grand Prix,Monte Carlo Open
What popular musician was born and raised in Iceland?, Bjork,Billy Idol,All of these,ABBA members,Bjork
What is the capital and largest city of Iceland?, Reykjavik,Reykjavik,None of these,Stockholm,Oslo
What is the official language adopted by the government of Iceland?, Icelandic and Faroese,Faroese,Icelandic and Faroese,English and Icelandic,English and Faroese
The title of the national anthem of Iceland is Lofsongur. What does this mean in English?, Hymn,Prayer,Song,Poem,Hymn
What design is depicted on the national flag of Iceland?, Cross,Mountain,Star,Cross,Bear
Which of these animals is featured on the national coat of arms of Iceland as a protector of the island?, Bull,Wolf,Bull,Snow leopard,Bear
What religious denomination does the National Church of Iceland belong to?, Lutheran,Orthodox,Anglican,Roman Catholic,Lutheran
What type of animal meat is used for the preparation of the traditional Icelandic meal Hangikjot?, Lamb,Rabbit,Lamb,Goose,Pork
What was the only native land mammal in Iceland when humans arrived?, Arctic Fox,Arctic Fox,Icelandic Sheepdog,Icelandic Sheep,Icelandic horse
Which of these actions is illegal according to the child protection laws in Iceland?, All of these,Spanking,Verbal abuse,All of these,Emotional abuse
What is the state mammal of the U.S. state of Vermont?, Horse,Horse,Fox,Deer,Bear
What is the capital city of the U.S. state of Vermont?, Montpelier,South Burlington,Montpelier,Rutland,Burlington
Which of these nicknames refers to the U.S. state of Vermont?, Green Mountain State,Americas Dairyland,The Old Dominion,Equality State,Green Mountain State
The U.S. state of Vermont has been the leading producer in the country of which of the following?, Maple syrup,Toothpicks,Peanut butter,Maple syrup,Cheese
Which of these statements is true about the U.S. state of Vermont?, None of these,It was the last U.S. state to be admitted to the Union.,It is the least populous U.S. state.,It is the smallest U.S. state.,None of these
Which of these describes best the spring season in the U.S. state of Vermont?, Mud season,Tornado season,Mud season,Windy season,Drought season
Which festival is held annually on Columbus Day Weekend in the U.S. state of Vermont?, Apple Festival,Maple Festival,Peach Festival,Apple Festival,Pumpkin Festival
Name the official state flower of the U.S. state of Vermont., Clover,Peony,Clover,Dandelion,Forget-me-not
"What type of meal is the Idli, which is very popular in South India?", A cake,An appetizer,A cake,Baked chicken,A soup
Chicken tikka is a traditional Indian meal. What does tikka mean?, Pieces,Pieces,Popes nose,Wings,Legs
What is the name of the traditional South Indian crepe made from rice and black lentils and eaten for breakfast or dinner?, Dosa,Dahi,Moreshi,Dosa,Keifferi
"What is the literal translation of the word pranahara, used commonly by some people to refer to the traditional Indian sweets called Sandesh?", Heart stealer,Life saver,Soul warmer,Heart stealer,Desire booster
What vegetable is used in the preparation of the traditional Indian dish called Charchari?, All of these,All of these,Potato,Cauliflower,Eggplant
Which of the following is the most popular drink in all parts of India?, Tea,Lemonade,Coffee,Tea,Wine
What is the English name commonly used to refer to the popular Indian dish Murgh Makhani?, Butter chicken,The fat duck,The tired monk,Butter chicken,Sleepy fish
"What fruit is used for the preparation of fenny, a popular Indian alcoholic beverage?", Coconut,Lime,Coconut,Orange,Banana
What traditional Indian beverage is made from female Cannabis?, Bhang,Nimbu pani,Kaapi,Bhang,Lassi
What type of syrup is used for the preparation of the sweet Indian drink called Falooda?, Rose syrup,Strawberry syrup,Rose syrup,Kiwi syrup,Carnation syrup
"What is the meaning of the name of England, which is derived from an Old English word?", Land of the Angles,Land of glory,Land of heroes,Land of the Angles,Island
What is the name of Robin Hoods gang that is a popular part of English folklore?, Merry Men,Merry Men,The Hoodies,The Robins,Green Knights
What are the colors on the English flag?, White and red,Red and blue,White and red,"Blue, black and red","Red, white and blue"
"What is the name of the river which flows through central London, the capital of England and the United Kingdom?", Thames,Severn,Thames,Avon,Trent
"What is the largest and most populous city in England, and in the United Kingdom?", London,Liverpool,Brighton,London,Manchester
Which of these prominent scientist was not English?, Niels Bohr,Michael Faraday,Charles Darwin,Niels Bohr,Isaac Newton
What flower has become a national symbol of England?, Rose,Daffodil,Tulip,Rose,Geranium
What is the name of the official national anthem of England?, None of these,"I Vow to Thee, My Country",God Save the Queen,Land of Hope and Glory,None of these
What is the official religion in England?, Anglicanism,Catholicism,Orthodoxy,Anglicanism,Protestantism
What are the basic ingredients of the traditional full English breakfast?, Eggs and bacon,Mushrooms and sausages,Eggs and bacon,Eggs and mushrooms,Beans and bacon
Who is head of state and head of government of Vatican City?, The Pope,The Pope,The Mayor of Rome,The President of Italy,The President of Vatican
In what palace is the famous Sistine Chapel located?, Apostolic Palace,Quirinal Palace,Apostolic Palace,Lateran Palace,Flavian Palace
In what country was Pope Benedict XVI born?, Germany,Italy,Germany,Spain,England
Who signed the Lateran Treaty on behalf of King Victor Emmanuel III of Italy?, Benito Mussolini,Pietro Gaspari,Benito Mussolini,Pietro Nenni,Giovanni Amendola
What is the form of government in the Vatican City?, Monarchy,Constitutional republic,Parliamentary republic,Anarchy,Monarchy
In what year was Constantinople renamed Istanbul?, 1930,1930,1944,1900,1911
What place of historical importance in Constantinople is known nowadays as Sultan Ahmet Square?, The Hippodrome,The Palace of Pontius Pilate,The Hippodrome,The Constantinian Wall,The Forum of Constantine
Which architectural landmark is considered the epitome of Byzantine architecture in Constantinople?, Hagia Sophia,Maidens (Leanders) Tower,St. Peters Basilica,Serpentine Column,Hagia Sophia
What year was Constantinople invaded by the Turkish army of Mohamed II?, 1453,1463,1353,1393,1453
Constantinople is located between the Golden Horn and this sea., the Sea of Marmara,the Black Sea,the Sea of Marmara,the Mediterranean,the Adriatic Sea
This tradition of course camarguaise is anchored in several French departments. Which one is not among them?, Lozère,Lozère,Gard,Hérault,Bouches-du-Rhône
The objective in course camarguaise is to snatch several attributes fixed on the bulls horns. Which one is not among them?, La jarretière,Le gland,La jarretière,La cocarde,La ficelle
Which word refers to the men practicing course camarguaise?, Raseteurs,Raseteurs,Aficionados,Attrapaïres,Tourneurs
Which term refers to the people who help the young participants in course camarguaise to place correctly the bull in front of them?, Tourneurs,Attrapaïres,Aficionados,Raseteurs,Tourneurs
"Music plays an important role in the French style of bullfighting, course camarguaise. What music is played every time something impressive happens in the arena?", Georges Bizet - Carmen,Georges Bizet - Carmen,Richard Wagner - Die Walküre (The Valkyrie).,Maurice Ravel - Lheure espagnole.,Claude Debussy - En blanc et noir
"What is the definition of the term abrivado, which is related to the style of bullfighting known as course camarguaise?", Bulls are running from the fields to the arena through the village.,Bulls are running from the arena to the fields through the village.,None of these,Bulls are running from the fields to the arena through the village.,Bulls are enclosed in some streets in order to be played with.
What is the definition of the term bandido?, Bulls are running from the arena to the fields through the village.,Bulls are running from the fields to the arena through the village.,Bulls are enclosed in some streets in order to be played with.,Bulls are running from the arena to the fields through the village.,None of them.
"This person contributed to the revival of the course camarguaise, as well as to the to improvement in breeding of the Camarguese bull and to the codifying of the rules of the game.", Marquis Folco de Baroncelli-Javon,Marquis Folco de Baroncelli-Javon,Joseph Roumanille,Frédéric Mistral,Fanfonne Guillierme
What is the meaning of the St. Lawrence Iroquoian word kanata from which the name of Canada originated?, Settlement,Broad land,Forrest,River,Settlement
What is the largest city in Canada?, Toronto,Victoria,Toronto,Ottawa,Quebec City
A leaf of what tree is featured on the national flag of Canada?, Maple tree,Ash tree,Maple tree,Ginkgo tree,Eucalyptus tree
What is the title of the national anthem of Canada?, O Canada,Blessed Canada,O Canada,Beautiful Canada,Motherland Canada
What was the largest ethnic group among the population of Canada according to the 2006 census?, English,French,Irish,Scottish,English
What is the official language of the citizens of Canada?, English and French,French and Spanish,English and French,French,English
"What is the meaning of the national motto of Canada, A Mari Usque Ad Mare?", From sea to sea,Liberty and prosperity,From sea to sea,"Past, present and future",We are all one
"What animal was adopted as an official symbol of Canada on April 30, 2002?", Canadian Horse,Canadian Lynx,Canadian Goose,Canadian Horse,Canadian Grizzly Bear
What is the official winter sport of Canada?, Ice hockey,Curling,Ice skating,Skiing,Ice hockey
What is the capital city of Canada?, Ottawa,Vancouver,Montreal,Ottawa,Toronto
"Previously, the month of July was called Quintillis in Latin. What does the word quintilis mean?", fifth,seventh,sixth,fifth,fifteenth
What Roman Emperor and founder of the Roman Empire gave the month of July its present name in honor of his mentor Julius Caesar?, Augustus,Augustus,Claudius,Caligula,Tiberius
"The events of this Spanish festival, held annually from July 6 to July 14, were central to the plot of The Sun Also Rises, by Ernest Hemingway.", The festival of San Fermín,Semana Santa,La Tomatina,The festival of San Fermín,Las Fallas
"What is the name given to the hottest, most sultry days of summer, typically experienced in the month of July?", Dog Days,Star Days,Dog Days,Bull Days,Blazing Days
"What countrys National Day is celebrated on 14th of July, commemorating an event which occurred on the morning of 14 July 1789?", France,Great Britain,Mexico,France,Canada
"What description refers to the brightest and most valuable red of Julys gemstone, the ruby?", pigeon-blood red,snake-blood red,fiery red,pigeon-blood red,wine red
What English rock band recorded the 1971 song July Morning?, Uriah Heep,Uriah Heep,Deep Purple,Pink Floyd,Rainbow
"What English poet, noted for his narrative poem Childe Harolds Pilgrimage, once wrote “The English winter - ending in July, To recommence in August”?", Lord Byron,Lord Byron,Rudyard Kipling,Anthony Burgess,John Keats
"According to tradition, the weather on this saints feast day (15 July) will continue for forty days.", St Swithin,St Swithin,St George,St Patrick,St Sylvester
"This flower, depicted by French artist Claude Monet in a series of paintings, is the birth flower of July.", water lily,hyacinth,water lily,rose,tulip
"Leadvile, Colorado was biggest in what ore besides gold?", Silver,Copper,Pyrite,Silver,Zinc
In 1880 Baby Doe met Mr. Tabor and they began a courtship Colorado wouldnt soon forget.  What was so noteworthy about their courtship?, All of these,Baby Doe was a divorcee.,"Mr Tabor had secretly divorced Augusta, but it wasnt legal, and he married Baby Doe anyway on Sept. 30 1882",All of these,Mr. Tabor was already married when he took up with Baby Doe.
"Known simply as Baby Doe Tabor, what was her hubands first name?", Horace Tabor,Horace Tabor,Buckskin Tabor,John T Tabor,Albert Tabor
"Since Baby Doe  Horace Tabors marriage wasnt completely legal, Augusta fought it any way she could. She asked for separate maintenance. claiming her husband was worth 9 Million .  How long did it take for the divorce to become fully legal?", 4 months,3 years,4 months,7 years,9 months
"Baby Doe Tabor, who outlived her husband by many years, died where?"," In a shack  next to the Matchless mine frozen to death March 6, 1935","In a nursing home in Telleride Colorado March 26, 1940","In a shack  next to the Matchless mine frozen to death March 6, 1935","St Vincent Hospital Leadville, Colorado March 2, 1933","At the Tabor Opera House in Denver, Colorado March 14, 1935"
"Colorado miner Horace was known as the Silver King, Baby Doe as the Silver Queen. In the 1880s they were one of the richest millionaires in the country. What was Baby Doe wearing when she was found dead.", One blanket and gunny sacks wrapped with twine on her feet.,One blanket and gunny sacks wrapped with twine on her feet.,None of the above,Reading a classic book in a fur coat.,With all her worldy possesions around her. Draped in fine old Clothes.
Which of these statements is true about the population of the Peoples Republic of China?, It makes up about one-fifth of the worlds population,China is the second most populous country in the world,It is approximately 0.5 billion people,It makes up about one-fifth of the worlds population,All of these
What is the title of the national anthem of the Peoples Republic of China?, March of the Volunteers,Victory of the People,March of the Volunteers,Glory of the Nation,The Sun is Rising
What is the largest city in the Peoples Republic of China?, Shanghai,Shanghai,Tianjin,Chongqing,Beijing
What are the colors of the national flag of the Peoples Republic of China?, Red and golden,Red and white,Red and golden,Golden and blue,Yellow and blue
What is the longest river in China as well as all of Asia?, Yangtze River,Yangtze River,Yellow River,Xi,Amur
What policy was adopted by the Chinese government to curb population growth?, One-child policy,Say no to pregnancy,Less births policy,All of these,One-child policy
"What is the official religion of China, as adopted as by the government?", Atheism,Buddhism,Shintoism,Taoism,Atheism
A horn from what animal is used as a modern replacement of  rhinoceros horn in traditional Chinese medicine?, Buffalo,Buffalo,Goat,All of these,Ram
Which one of the five elements are The legendary Chinese dragons believed to control?, Water,Water,Fire,Earth,Wind
What kind of game is the traditional Chinese game of Go?, A board game,A hide-and-seek game,A board game,A snail race,A ball game
Which of the following was not a member of the Committee of Five that drafted Americas Declaration of Independence?, John Hancock of Massachusetts,John Adams of Massachusetts,Benjamin Franklin of Pennsylvania,John Hancock of Massachusetts,Roger Sherman of Connecticut
Which of the following US Presidents died on July 4?, All of these,Thomas Jefferson,All of these,James Monroe,John Adams
Who was president of the Second Continental Congress and presumably the first person to sign the US Declaration of Independence?, John Hancock,Thomas Jefferson,John Hancock,John Adams,Benjamin Franklin
Who was King of Great Britain when the American Revolutionary War broke out in 1775?, George III,George I,Charles I,Richard III,George III
What are the opening words of the US Declaration of Independence?, When in the Course of human events it becomes necessary ....,"We mutually pledge to each other our Lives, our Fortunes, and our sacred Honor ...",Now is the time to lift our nation from the quicksand .....,When in the Course of human events it becomes necessary ....,We hold these truths to be self-evident .....
The protagonist of the 1989 movie Born on the 4th of July is a veteran of what war?, Vietnam War,WWI,WWII,American Revolutionary War,Vietnam War
The Syng inkstand was used during the signing of the US Declaration of Independence and what other historical document?, The US Constitution (1787),Treaty of Paris (1783),The Bill of Rights (1791),The US Constitution (1787),President George Washingtons Farewell Address (1796)
Why did George Washington not sign the US Declaration of Independence?, He was commanding the Continental Army at that time.,He favored reconciliation with Great Britain.,He was commanding the Continental Army at that time.,He had retired to Mount Vermont.,He didnt approve of the wording of the Declaration.
"In this movie, the engrossed copy of the US Declaration of Independence is stolen because it is believed to contain clues to a hidden treasure.", National Treasure,The Great Escape,Honour Among Thieves,National Treasure,Independence Day
Which of the following events did not occur in July 1776?, The British evacuate Boston threatened by cannons on Dorchester Heights.,The British evacuate Boston threatened by cannons on Dorchester Heights.,The Liberty Bell rings for the first public reading of the Declaration of Independence,The Continental Congress passes the Lee Resolution.,An angry mob topples the equestrian statue of George III in New York City.
What was the first American colony to renounce allegiance to the King of Great Britain in 1776?, Rhode Island,Pennsylvania,Rhode Island,Maryland,South Carolina
"What is the official name of the Statue of Liberty, which commemorates the centennial of the signing of the US Declaration of Independence?", Liberty Enlightening the World,Liberty Enlightening the World,Lady Liberty Entering the New World,The New Colossus Bringing Liberty,Liberty Conquering the World
Which of these Founding Fathers was not one of the three US representatives who signed the Treaty of Paris in 1783?, Thomas Jefferson,John Adams,Benjamin Franklin,Thomas Jefferson,John Jay
What is one of the possible translations of the name Cuba which comes from the Taino language?, Where fertile land is abundant,Where heaven meets earth,Where the sun shines happily,Where fertile land is abundant,Where the sea makes love to the coast
"Which of these colors is not present on the national flag of Cuba, officially adopted in 1902?", Yellow,Blue,Yellow,White,Red
What is the official language of the Republic of Cuba?, Spanish,English and Spanish,Portuguese,Spanish and French,Spanish
What is the name of the capital and largest city of the Republic of Cuba?, Havana,Santa Clara,Santa Fe,Plaza de la Revolucion,Havana
What is the name of the second-largest Cuban island?, Isle of Youth,Isle of Youth,Isle of Children,Isle of Tears,Isle of Volcanoes
What is the title of the national anthem of the Republic of Cuba?, The Bayamo Anthem,All of these,The Bayamo Anthem,Our Brothers Are Dying,Liberty for Cuba
What is the most important mineral resource in Cuba?, Nickel,Zinc,Cobalt,Iron,Nickel
What religion is adopted as official by the government of the Republic of Cuba?, None of these,Roman Catholicism,Protestantism,Buddhism,None of these
Which of these music genres originated in Cuba?, All of these,Criolla,All of these,Trova,Son
"What is the meaning of the phrase Ropa vieja, which denotes a traditional dish very popular in Cuba?", Old clothes,Old clothes,Old woman,Pregnant sheep,New socks
The highest sea cliffs in the world can be seen on this island.," Molokai, Hawaii","Santorini, Greece","Capri, Italy","Molokai, Hawaii","Catalina Islands, California"
Which of the following is located on the Italian island Capri?, All of these,All of these,the Monte Solaro mountain,the natural phenomena Azure Cave,the San Michele church
"Who were the first European colonizers on Saint Lucia, one of the Caribbean Islands?", the French,the British,the Spanish,the French,the Portuguese
The dining hall on Douglass campus is named after which of the following donors to Rutgers University?, James Neilson,James Neilson,Mason Welch Gross,Carmen Twillie Ambar,Ruth Adams
Which of the following campuses at Rutgers New Brunswick is not an actual college?, Busch,Douglass,Busch,Livingston,Cook
What town is the largest settlement on the island of Hawaii and the the second largest settlement in the state of Hawaii?, Hilo,Honolulu,Kahului,Lihue,Hilo
What was he island of Hawaii named after?, Its discoverer,A herb,An animal,Its discoverer,A ship
Which of these volcanoes is not located on the island of Hawaii?, Menengai,Kilauea,Kohala,Hualalai,Menengai
"What plant was widely grown in the plantations on the island of Hawaii by 1996, supporting its economy?", Sugarcane,Tobacco,Coffee,Banana,Sugarcane
What kind of sand is common for the beaches of the Hawaii island?, Black sand,Quicksand,Glassy sand,Black sand,Pink sand
"What is the meaning of the phrase Nani Mau, the name of the beautiful and enormous botanical gardens on the island of Hawaii?", Forever beautiful,Garden of the gods,Full of life,Forever beautiful,Heavenly water
