Questions,Correct,A,B,C,D
Complete this Irish saying: The whole world cannot make a ________ out of a donkey., race horse,poet,race horse,nobleman,artist
Finish the following Irish saying: However long the day it ends with _______., night,some bread,a lullaby,night,a bang
Complete this Irish saying: Dont let your ______ cut your throat., tongue,jealousy,mother-in-law,tongue,stale bread
What is the missing word in this Irish saying: ______ is the poor mans doctor.?, Death,An apple,Socialism,Death,Over-the-counter medication
"Complete the following Irish saying: If you want ______, always carry the back tooth of a horse with you.", money,to go swimming,beauty,money,to be the life of the party
Finish this Irish saying: If someone is sick turn his bed so that it faces _________., north,the TV,the wall,north,a window
Finish this Irish saying: The far off hills are _______., the greenest,covered with clouds,alive with the sound of music,the farthest away,the greenest
Finish this Irish saying: Often has the likely failed and the unlikely _________., succeeded,failed too,wrote a novel about the failure,laughed at the failure,succeeded
What is the capital and largest city of Jamaica?, Kingston,Montego Bay,Kigali,Harare,Kingston
What is the name of the capital city of India?, New Delhi,Jaipur,Mumbai,Calcutta,New Delhi
Tegucigalpa is the capital and largest city of this country., Honduras,Namibia,Honduras,Uzbekistan,Laos
What is the capital and largest city of Romania?, Bucharest,Ankara,Sofia,Kiev,Bucharest
Addis Ababa is the capital of what country?, Ethiopia,Samoa,Paraguay,Ghana,Ethiopia
What is the capital and largest city of Lebanon?, Beirut,Bujumbura,Dhaka,Baghdad,Beirut
Kathmandu is the capital city of what country?, Nepal,Gabon,Nepal,Togo,Rwanda
What is the name of the capital city of Latvia?, Riga,Reykjavik,Port Vila,Porto-Novo,Riga
This city is the capital of the Kingdom of Morocco., Rabat,Suva,Yaounde,Tehran,Rabat
The capital city of what country is called Quito?, Ecuador,Bolivia,Macedonia,Ecuador,Yemen
Name Zimbabwes capital which is an independent city equivalent to a province., Harare,Harare,Cairo,Rome,Tunis
Name Moroccos capital that is also the capital of the Rabat-Salé-Zemmour-Zaer region., Rabat,Casablanca,Pretoria,Niamey,Rabat
What is the capital and largest commercial city of Libya?, Tripoli,Ethiopia,Windhoek,Nouakchott,Tripoli
This city is Kenyas capital and the most populous city in East Africa., Nairobi,Cape Town,Nairobi,Port Louis,Tripoli
What is the currency of Russia?, ruble,franc,ruble,dollar,peso
How do you say hello in Russian?, Zdravstvuite,Spasiba,Zdravstvuite,Dobry den,Do svidanya
What phrase means I love you in Russian?, Ya lyublyu tebya,Eu te amo,Ya lyublyu tebya,Te iu besc,Volim te
Name the capital city of the U.S. state of Wyoming., Cheyenne,Boise,Des Moines,Salt Lake City,Cheyenne
"The U.S. state of Oregon has been nicknamed after this animal, which is the official state animal.", Beaver,Raccoon,Beaver,Marmot,Bear
Which U.S. state has been nicknamed The Silver State?, Nevada,Nevada,Nebraska,North Dakota,New Mexico
Albuquerque is the largest city of which U.S. state?, New Mexico,Ohio,Kansas,Oklahoma,New Mexico
Name the capital city of the U.S. state of Montana., Helena,Helena,Billings,Pierre,Sioux Falls
What does the name of the U.S. state of Texas literally mean in Caddo?, Friends,Vast,Buffalo,Wilderness,Friends
The state of Louisiana is bordered by the Gulf of Mexico on the south and three states. Which state does NOT border Louisiana?, Oklahoma,Oklahoma,Texas,Arkansas,Mississippi
"When René-Robert Cavelier, Sieur de La Salle (Yikes!) claimed the territory he named it La Louisiane, which means....", Land of Louis or The Lousiana.,Land of Lords or Land of the Lords.,Land of France or Long Live France.,Land of Life or The Life.,Land of Louis or The Lousiana.
What is the closest definition of Santeria?, A Cuban based religion popular in Lousiana.,Another name for the Catholic Church in Lousiana.,Another name for the Protestant Baptists religion in Lousiana.,A Cuban based religion popular in Lousiana.,A Jewish based religion popular in Lousiana.
"The first recorded Euroregion, Gronau, was founded in 1958. What countries established it?", Germany and Netherlands,Austria and Switzerland,Germany and Austria,Germany and Netherlands,Switzerland and Germany
The Beskidy (Beskydy) Euroregion is located in the west part of the Carpathian mountain range. Which three countries does it span?," Czech Republic, Poland, Slovakia","Hungary, Romania, Ukraine","Czech Republic, Poland, Slovakia","Czech Republic, Austria, Slovakia","Poland, Slovakia, Ukraine"
Which country is not a member of the Adriatic Euroregion?, Serbia,Montenegro,Albania,Serbia,Italy
"The ore and coal rich region of Silesia (pol.: Ślask, ger.: Schliesien, cz.: Slezsko) was ruled by Germans, Poles, Czechs and Austrians. To which country does it mostly belong today?", Poland,Slovakia,Germany,Poland,Czech Republic
Where would you find the Tornio River Valley Euroregion?, Sweden / Finland,Sweden / Finland,Italy / Slovenia,Italy / France,Austria / Italy
"The Cross Channel Euroregion includes France, the UK and what other country?", Belgium,Belgium,Ireland,Spain,Netherlands
"The region of Pomerania (ger.: Pomern, pol.: Pomorze) is located in north Germany and Poland. Which river divides the region into two parts?", Oder (Odra),Vistula,Danube,Elbe,Oder (Odra)
The TriRhena Euroregion is spans these three countries crossed by the Rhine River.," France, Germany and Switzerland","France, Germany and Switzerland","Belgium, Germany and Luxembourg","Austria, Germany and Switzerland","France, Germany and Holland"
The Pyrenees-Mediterranean region is located along the border of which two countries?, France - Spain,France - Italy,Norway - Sweden,France - Spain,Spain - Portugal
Where would you find the Ore Mountains Euroregion?, Czech Republic and Germany,Greece and Bulgaria,Spain and France,Czech Republic and Germany,Norway and Sweden
What is the state animal of Colorado and the symbol of Rocky Mountain National Park?, Big Horned Sheep,Mustang,Big Horned Sheep,White Tailed Deer,Buffalo
"Located at the Peterson Air Force base in Colorado, NORAD is a military organization that tracks aircraft, missiles and space vehicles. It also tracks what fictional character?", Santa,The Easter Bunny,The Tooth Fairy,None of these,Santa
What U.S. interstate runs east and west through Colorado?, I-70,I-40,I-80,I-90,I-70
"Today people visit Colorado to go skiing, hiking, mountain biking and to enjoy the scenery. But 100 years ago, tourists more often went to the mountains to do what?", Soak in hot springs,Soak in hot springs,Play golf,Record music,Go horseback riding
What is the state motto of Colorado?, Nothing Without the Deity,Nothing Without the Deity,The people rule,God enriches,We Dare Defend Our Rights
What does the word Colorado mean?, Colored Red,Colored Red,Indian Sky,Rocky Mountains,Mountain High
What is the state fish of Colorado?, Greenback Cutthroat Trout,Rainbow Trout,Greenback Cutthroat Trout,Walleye,Salmon
What city in Colorado is known as the Richest Square Mile on Earth?," Central City, Colorado","Central City, Colorado","Denver, Colorado","Leadville, Colorado","Colorado Springs, Colorado"
What was the popular slogan of the Colorado Gold Rush?, Pikes Peak or Bust,Westward Ho,Colorado Gold to Go,Go West Young Men,Pikes Peak or Bust
What year did Colorado become a state?, 1876,1876,1796,1896,1776
What city boasts the most parks in the US?," Denver, Colorado","Colorado Springs, Colorado","Golden, Colorado","Denver, Colorado","Aspen, Colorado"
What legendary American frontiersman commanded a major fort in Colorado?, Kit Carson,Daniel Boone,Kit Carson,Wild Bill Cody,Jim Bowie
"Glenwood Springs, Colorado was known for its hot springs and hospital. What famous outlaw and gun slinger expired from Tuberculosis there?", Doc Holliday,Billy The Kid,Jesse James,Doc Holliday,Wyatt Earp
On which continent is the famous active volcano Mount Nyiragongo located?, Africa,Asia,Australia,South America,Africa
On which of the islands of Papua New Guinea is the active volcano Ulawun located?, New Britain,New Britain,New Guinea,Bougainville,New Ireland
"The Arabic name of Mount Etna, the second-largest active volcano in Europe, was Jebel Utlamat. What does this mean in English?", Mountain of Fire,The Edge of the World,Mountain of Fire,Home of the Devil,Breathing Mountain
In what country is the active volcano Sakurajima located?, Japan,India,Peru,Japan,South Africa
"What is the name of the most active volcano in Mexico, located mostly in the Mexican state of Jalisco?", Colima,Nevado de Toluca,Barcena,Colima,Las Cumbres
"What does the Indonesian name of the Mount Merapi volcano, Gunung Merapi, mean in English?", Mountain of Fire,Gods Wrath,Cursed Mountain,Mountain of Fire,Hell Mountain
In what country is the active volcano Koryaksky located?, Russia,Russia,Ukraine,Latvia,Poland
"In what US state is the Fourpeaked Volcano, also known as Fourpeaked Mountain, situated?", Alaska,Colorado,Oregon,Alaska,Montana
"What is the name of the highest volcano in Asia, and the highest point in the Middle East?", Mount Damavand,Bazman,Sabalan,Taftan,Mount Damavand
"What is the name of the active volcano situated in Skamania County, Washington, USA, 50 miles (80 km) northeast of Portland, Oregon?", Mount St. Helens,Mount St. Augustus,Mount St. Paul,Mount St. Georges,Mount St. Helens
What type of government does Sweden have?, Constitutional monarchy,Absolute monarchy,Constitutional monarchy,None of these,Presidential republic
Which of these European countries shares a land border with Sweden?, Norway,Switzerland,Denmark,Lithuania,Norway
What are the colors of the national flag of Sweden?, Blue and yellow,Blue and yellow,White and blue,White and red,Red and yellow
What is the official language spoken by the citizens of Sweden?, Swedish,Finnish and Swedish,Swedish,German and Swedish,Danish
What is the name of the largest city and capital of Sweden?, Stockholm,Helsinki,Stockholm,Oslo,Gothenburg
The Swedish name of Sweden is Sverige. What does this word literally mean?, Kingdom of the Swedes,Snow kingdom,Kingdom of the Swedes,Land of snow,Northern land
Which of these celebrities is not Swedish?, Lars Ulrich,the members of ABBA,Lars Ulrich,Greta Garbo,Ingrid Bergman
What type of food is the popular Swedish dish called Surstromming?, Fish,Fish,Salad,Soup,Dessert
What song is used as a de facto anthem of Sweden?," Thou Ancient, Thou Free",Beautiful Sweden,The Song of the King,We Bow Before Thee,"Thou Ancient, Thou Free"
What is the prevailing religion in Sweden?, Lutheranism,Lutheranism,Eastern Orthodoxy,Protestantism,Roman Catholicism
What is the capital city of the Federative Republic of Brazil?, Brasilia,Sao Paulo,Bogota,Rio de Janeiro,Brasilia
What is the meaning of the Portuguese word brasa from which the name of Brazil possibly originated?, Ember,Jungle,River,Heaven,Ember
Which of these statements is wrong about the wildlife of Brazil?, Brazil is the country with the most endemic species in the world.,It contains the most mammal species on the planet.,Brazil is the country with the largest biodiversity on the planet.,All of these,Brazil is the country with the most endemic species in the world.
What are the colors of the national flag of the Federative Republic of Brazil?," White, blue, green and yellow","Yellow, green, black and blue","White, blue, green and yellow","Red, green and yellow",Green and black
What is the official language of the Federative Republic of Brazil?, Portuguese,English and Spanish,Spanish,Spanish and Portuguese,Portuguese
What is the most popular sport among the people living in Brazil?, Football,Volleyball,Rugby,Basketball,Football
What is the largest and richest city in Brazil?, Sao Paulo,Sao Paulo,Salvador,Rio de Janeiro,Brasilia
"What is the national motto of the Federative Republic of Brazil, also featured in the national flag of the country?", Order and Progress,Faith and Honesty,Freedom Above All,Order and Progress,Unity and Strength
What type of food is the traditional Brazilian dish called Moqueca?, Stew,Dessert,Drink,Salad,Stew
On what day of the week does the parade of the famous Rio Carnival traditionally start?, Sunday,Sunday,Thursday,Wednesday,Friday
