Questions,Correct,A,B,C,D
"The Delinquents, released in 1957, was Robert Altmans first feature film. How long did it take to film it in Kansas City?", two weeks,two months,nine months,half a year,two weeks
"Robert Altman directed numerous episodes of several television series. One episode of a TV show, directed by him, was so controversial, that Congressional hearings were held, and the show was cancelled at the end of the season. What was the name of the show?", Bus Stop,Alfred Hitchcock Presents,Bonanza,Route 66,Bus Stop
Which of these Robert Altman films was not released in 1970s?, Popeye,Nashville,3 Women,M*A*S*H,Popeye
Robert Altmans film The Player was nominated for three Academy Awards. How many awards did it win?, 0,2,1,0,3
"Shelley Duvall won the Best Actress Award at the Cannes Festival, for her performance in what film, written and directed by Robert Altman?", 3 Women,3 Women,Nashville,Thieves Like Us,McCabe  Mrs. Miller
"The only Academy Award Robert Altman won, was the Academy Honorary Award for lifetime achievement. How many times was he nominated for best director?", 5,5,1,7,3
How long has Kyle Gass (KG) been trying to become a famous musician in the movie Tenacious D?, 15 years,all his life,12 year,10 years,15 years
What is the fastest pace song in the movie tenacious D?, Car Chase City,Car Chase City,Tribute,Papagenu,Hes My Sassafrass
"Of what descent is Drew Barrymores father, John Drew Barrymore?", Irish,Danish,Russian,Irish,Jewish
Who is Drew Barrymores godfather?, Steven Spielberg,Alfred Hitchcock,Steven Spielberg,Robert De Niro,Marlon Brando
How old was Drew Barrymore when she got engaged for the first time?, Sixteen,Sixteen,Eighteen,Seventeen,Fourteen
"In 1995, Drew Barrymore shocked everyone when she did this at the Late Show with David Letterman.", Showed David Letterman her breasts,Grabbed Daves behind and gave him a French kiss,Took off her underwear and gave it to Dave as a present,Showed David Letterman her breasts,Took her dress off and remained only in her underwear
What is the title of the first movie directed by actress Drew Barrymore in 2009?, Whip It,Twist It,Whip It,Move It,Shake It
"In the movie The Goonies, Mouth translates a section of the map while in the attic. What does he say?"," Ye intruders beware. Crushing death and grief, soaked with blood, of the trespassing thief.","Ya intruders beware. Crushing death and grief, drenched with blood, of the trespassing thief.","Ye intruder beware. Crushing death and grief, soaked with blood, of the trespassing thief.","Ye intruder beware. Crushing death and grief, drenched with blood, of the thief who trespasses.","Ye intruders beware. Crushing death and grief, soaked with blood, of the trespassing thief."
How many Academy Awards did the 2003 movie The Lord of the Rings: The Return of the King win out of eleven nominations?, Eleven,Nine,None,Five,Eleven
What does the Dead Mans Chest contain in the 2006 movie Pirates of the Caribbean: Dead Mans Chest?, A heart,Pandoras box,A golden treasure,A skeleton,A heart
"What actor portrayed Batman in the 2008 movie The Dark Knight, one of the highest-grossing movies of all time?", Christian Bale,Heath Ledger,George Clooney,Val Kilmer,Christian Bale
"What popular movie director initially negotiated the offer to direct the 2001 movie Harry Potter and the Philosophers Stone, but eventually turned it down?", Steven Spielberg,George Lucas,Robert Zemeckis,Luc Besson,Steven Spielberg
What record did the 2007 movie Pirates of the Caribbean: At Worlds End set at the time of its release?, Most expensive movie of all time,All of these,Highest-grossing movie of all time,Movie with the most Academy Award nominations,Most expensive movie of all time
"What character did Gary Oldman portray in the 2007 movie Harry Potter and the Order of the Phoenix, one of the highest-grossing movies in history?", Sirius Black,Albus Dumbledore,Lord Voldemort,Ron Weasley,Sirius Black
"What character is killed in the 1999 movie Star Wars Episode I: The Phantom Menace, which is among the highest-grossing movies of all time?", Qui-Gon Jinn,Qui-Gon Jinn,Jar Jar Binks,Obi-Wan Kenobi,Anakin Skywalker
"What happens to the Donkey in the 2004 movie Shrek 2, one of the highest-grossing films in history?", He becomes a father.,He is kidnapped.,He falls in love with a mare.,He becomes a father.,All of these
What Academy Award did the 2002 movie The Lord of the Rings: The Two Towers win?, Best Visual Effects,Best Picture,Best Director,Best Editing,Best Visual Effects
This 1985 George A. Romero film was remade by Steve Miner in 2008., Day of the Dead,Dawn of the Dead,Day of the Dead,Night of the Living Dead,Zombie Holocaust
This 2002 film is based on the Capcom video game., Resident Evil,Meat Market,Resident Evil,House of the Dead,Area 51
This 2005 film was directed by Tobe Hooper and features Star Treks Denise Crosby., Mortuary,The Rage,Slither,Mortuary,Hysterical
This 2001 William Wesley film involves a chain gang., Route 666,Route 666,The Roost,Night of the Comet,Land of the Dead
This 1981 film was Jack Albertsons final film and included a scene with a dissolving head., Dead  Buried,The Aftermath,Dead Alive,Dead  Buried,Waxwork
"This 1972 horror film, directed by Bob Clark, was shot in 14 days and centers around a theater troupe.", Children Shouldnt Play with Dead Things,The House by the Cemetery,Deathdream,Escape,Children Shouldnt Play with Dead Things
"This Italian horror film, directed by Lucio Fulci, is about a series of murders that take place in a New England home.", The House by the Cemetery,Mulberry Street,Mutation,The House by the Cemetery,King of the Zombies
Car accident victim Victor Pascow is one of the characters in this 1989 horror film directed by Mary Lambert., Pet Sematary,Pet Sematary,Undead,Sugar Hill,The Serpent and the Rainbow
"This 1973 Spanish horror film stars Christopher Lee, Peter Cushing and Telly Savalas.", Horror Express,City of the Dead,Hanging Woman,Horror Express,The Creeping Flesh
300 lbs of blood were used in the last scene of this 1992 Peter Jackson film., Dead Alive,The Necro Files,Killing Birds,Bad Taste,Dead Alive
"In the movie Sin City, what clothing item does Marv admire on one of the bounty hunters that try to catch him?", a coat,a coat,a hat,a pair of blue swede shoes,a belt
Why doesnt the IRA hitman shoot Dwight in the film Sin City?, He wants to blow him up.,Hes Dwights friend from prison.,He wants to blow him up.,His gun gets wet in the sewer.,Dwight falls on his head.
What Sin City character saves Hartigan from dying of multiple gunshot wounds?, Senator Roark,Becky,Nancy Callahan,Senator Roark,"His partner, Bob"
What was Curlys wife doing to him in the first scene of the movie Chinatown?, She was cheating on him/,She was poisoning him/,She was cheating on him/,She was eating his cheesecake/,She was stealing money/
What was the real name of the woman in the movie Chinatown who approached Jake claiming to be Evelyn Cross Mulwray?, Ida Sessions,Ingrid Sample,Penelope Cramdon,Lana Lutts,Ida Sessions
For what county did Chinatown character Claude Mulvihill serve as sheriff?, Ventura,Orange,Ventura,Marin,Los Angeles
"In the movie Chinatown, how did Jakes operatives tell what time Mulray drove away?", They placed watches under his tires.,They asked his wife.,They placed watches under his tires.,They put a microphone in his backseat.,They kept constant observation.
What did Jake find in Hollis pond in the film Chinatown?, A pair of glasses,A pair of glasses,A wallet,A picture of Evelyn,A gun
What was Escobars last line of dialogue in the movie Chinatown?, Just get him the hell out of here,"Forget it Jake, its Chinatown",I dont care,Just get him the hell out of here,Halt!!
What was the last movie for which Katharine Hepburn won an Academy Award for Best Actress?, On Golden Pond,Guess Whos Coming to Dinner,The Lion in Winter,On Golden Pond,Morning Glory
Meryl Streeps performance in this 1982 movie brought her her first Academy Award for Best Actress., Sophies Choice,Silkwood,Sophies Choice,Kramer vs. Kramer,Out of Africa
What actress won the Academy Awards for Best Actress for the 1960 movie BUtterfield 8?, Elizabeth Taylor,Bette Davis,Elizabeth Taylor,Greta Garbo,Audrey Hepburn
Who was the first Australian actress to win the Academy Award for Best Actress?, Nicole Kidman,Cate Blanchett,Naomi Watts,Nicole Kidman,Judy Davis
"At the 71st Academy Awards in 1999, both Judi Dench and Cate Blanchett were nominated for Academy Awards for Best Supporting Actress and Best Actress respectively, for portraying the same character in different movies. Name the character.", Queen Elizabeth I,Joan of Arc,Queen Elizabeth I,Virginia Woolf,Virgin Mary
Name the first African American actress to win the Academy Award for Best Actress., Halle Berry,Halle Berry,Diana Ross,Angela Bassett,Whoopi Goldberg
What popular character did Sally Field portray in the first movie that brought her an Academy Award for Best Actress?, Norma Rae,Jane Eyre,Erin Brockovich,Mary Jane Kelly,Norma Rae
What actress won the Academy Award for Best Actress for her performance in the 1978 drama movie Coming Home?, Jane Fonda,Maggie Smith,Barbra Streisand,Jane Fonda,Sophia Loren
What movie brought Kate Winslet her first Academy Award for Best Actress?, The Reader,Titanic,Eternal Sunshine of the Spotless Mind,The Reader,Little Children
Susan Sarandon won her first Academy Award for Best Actress for this 1995 drama movie., Dead Man Walking,Thelma  Louise,Dead Man Walking,The Client,Lorenzos Oil
What Grammy award-winning singer and songwriter played the role of Samuel Ramos in the 2004 action movie Man on Fire?, Marc Anthony,Enrique Iglesias,Chayanne,Ricky Martin,Marc Anthony
What was the name of Dakota Fannings character in the 2004 movie Man on Fire?, Lupita,Patricia,Palomita,Paulina,Lupita
What is the nickname of the leader of the kidnappers in the 2004 action thriller movie Man on Fire?, The Voice,El Padre,The Voice,El Caliente,The Fingers
What name does the little girl in the 2004 movie Man on Fire give to her favorite teddy bear?, Creasy,W,Sam,Johnny,Creasy
What kind of competition does Dakota Fannings character win in the 2004 action movie Man on Fire?, A swimming race,A violin contest,A piano contest,A swimming race,A horse race
An emblem of what saint does the little girl give to John in the 2004 action drama movie Man on Fire?, St. Jude,St. Luke,St. Jonh,St. Jude,St. Thomas
In what big city is the 2004 action thriller movie Man on Fire set?, Mexico City,Rio de Janeiro,Buenos Aires,Mexico City,Havana
"What actor played the role of Paul Rayburn, Johns old CIA sidekick, in the 2004 action movie Man on Fire?", Christopher Walken,Christopher Walken,Mickey Rourke,Giancarlo Giannini,Mario Zaragoza
What pet did Samuel Ramos and his wife Lisa buy for their daughter in the 2004 movie Man on Fire?, Dog,Parrot,Cat,Horse,Dog
How does John explain the scars on his hand when asked by the little girl in the 2004 action thriller movie Man on Fire?, He says it was a birth defect.,He says it was a birth defect.,He says a shark bit him.,He does not answer and remains silent.,He tells her he has no idea.
What place did the 2008 movie Iron Man have on the list of all time best opening weekends when it first came out?, 10th,11th,10th,9th,8th
"Who plays Alfred in the record breaking 2008 movie, The Dark Knight?", Michael Caine,Aaron Eckhart,Morgan Freeman,Heath Ledger,Michael Caine
What signature object does Hellboy always have in his mouth in 2008s Hellboy II: The Golden Army?, A Cigar,Nothing,A Beer Bottle,A Piece of Wheat,A Cigar
Why were the snakes on the plane in the movie Snakes on a Plane?," They had to bring down the plane and kill a witness, who was going to testify about a murder","A man wanted to wreck havoc on a plane, as a protest against an air company.",They were being smuggled.,"They had to bring down the plane and kill a witness, who was going to testify about a murder",They were being transported to a zoo.
What was the planes destination in the film Snakes on a Plane?, Los Angeles,Bali,Los Angeles,New York,Hawaii
"How much experience did Troy have, when he volunteered to land the plane in the 2006 movie Snakes on a Plane?", He had two thousand hours of video game experience on the PlayStation 2.,He used to fly for the Air Force.,He had two thousand hours of video game experience on the PlayStation 2.,He was an avid model airplane pilot.,None
Which of the following was NOT used to kill the snakes in the movie Snakes on a Plane?, Gun,Axe,Gun,Microwave,Spear Gun
Who played flight attendant Claire Miller in the movie Snakes on a plane?, Julianna Margulies,Sherry Stringfield,Kellie Martin,Jennifer Connelly,Julianna Margulies
Who was/were the first victim(s) of the snakes in the movie Snakes on a Plane?, a couple having sex in a bathroom,a man urinating in a bathroom,a flight attendant,a couple having sex in a bathroom,the planes captain
Which of the characters in the film Snakes on a Plane was bitten by a snake on the chest but was not harmed because he was wearing a bulletproof vest?, Sean Jones,Troy,Sean Jones,Neville Flynn,Eddie Kim
What High School Musical character was the head of the science club?, Taylor,Sharpay,Ryan,Taylor,Chad
Elvira Wayans was a writer on what Damon Wayans television show?, My Wife and Kids,My Wife and Kids,In Living Color,House of Payne,My Brothers Keeper
Which Wayans duo created the television series In Living Color?, Keenen and Damon,Damon and Dwayne,Keenen and Damon,Shawn and Marlon,Kim and Nadia
Which member of the Wayans family composed the original music for the television series My Wife and Kids?, Dwayne,Nadia,Dwayne,Kim,Damon
What 2002 movie was Kim Wayans in?, Juwanna Man,Snow Dogs,Juwanna Man,Spiderman,Titanic
In which of these movies has actor Gerard Butler appeared prior to The Ugly Truth?, All of these,RocknRolla,300,The Phantom of the Opera,All of these
What are the two main characters in the 2009 comedy The Ugly Truth?, Abby and Mike,Andy and Lilly,Rob and Michelle,Abby and Mike,Christopher and Natalie
What type of guy is Gerard Butlers character in The Ugly Truth movie?, All of these,Overconfident,Cynical,All of these,Male chauvinist
What type of professional does the show producer start dating in The Ugly Truth 2009?, Surgeon,Lawyer,Journalist,Surgeon,Banker
What does Gerard Butlers character in The Ugly Truth promise he would do if his plan fails?, quit his job,appear naked in his show,start respecting women,quit his job,shave his head
"What is the most alluring combination that a woman should represent, according to the sexist correspondent in the 2009 romantic comedy The Ugly Truth?", Librarian and stripper,Librarian and stripper,Teacher and prostitute,Angelina Jolie and Pamela Anderson,Housewife and lover
What strategy for making a man fall in love works according to Gerard Butlers character in The Ugly Truth?, All of these,Manipulation,All of these,Seduction,Lust
Where was most of the filming of the 2009 movie The Ugly Truth done?, California,New York,California,Florida,Paris
What 2009 song was featured in the trailer and TV spots of the comedy movie The Ugly Truth?, Right Round by Flo Rida,So Fine by Sean Paul,Right Round by Flo Rida,Warning/Tornado by Rihanna,Work by Ciara ft. Missy Elliott
"Rowan Sebastian Atkinson was born on the 6 January 1955, in what country?", England,France,England,USA,The Republic of South Africa
What did Rowan Atkinson major in at the Newcastle University, Electrical engineering,Electrical engineering,Economics,Art,Chemistry
When did the first episode of the unforgettable Mr. Bean premiere on ITV channel (changed to Channel 3 soon after)?," January 1, 1990","January 1, 1990","May 1, 1990","September 1, 1992","February 13, 1989"
Rowan Atkinsons movie career started in 1983 with a supporting part in this James Bond movie., Never Say Never Again,The Spy Who Loved Me,Never Say Never Again,Diamonds Are Forever,You Only Live Twice
Rowan Atkinson is know for his over-articulation of the sound B. Why does he do that?, To overcome his stuttering.,In order to sound funnier.,To overcome his stuttering.,None of these,Because it allows him to spit while he talks.
"Because of his visual acting style, Rowan Atkinson is often compared to this legendary actor.", Charlie Chaplin,Robert De Niro,Benny Hill,Jim Carrey,Charlie Chaplin
Rowan Atkinsons passion for these objects caused him to amass an impressive collection., Cars,Stamps,Cars,Bicycles,Coins
In the 1994 Four Weddings and a Funeral Rowan Atkinson had a small but memorable part as this charming inexperienced priest., Father Gerald,Reverend George,Father Thomas,Father Gerald,Reverend Mathew
For the 1994s massive movie hit The Lion King Rowan Atkinson gave his voice to this bird character., Zazu,Pumbaa,Rafiki,Timon,Zazu
In the 2003s movie Johnny English Rowan Atkinson starred alongside this beautiful Australian singer., Natalie Imbruglia,Missy Higgins,Natalie Imbruglia,Kylie Minogue,Dannii Minogue
Which of these charming actors stars in the 2009 movie Public Enemies?, Johnny Depp,Johnny Depp,John Travolta,Brad Pitt,Tom Cruise
"What kind of criminal was John Dillinger, a historical figure and leading character in the 2009 Public Enemies movie?", Bank robber,Forger,Rapist,Bank robber,Murderer
Actor Christian Bale stars in the 2009 crime movie Public Enemies. What type of character does he play?, FBI agent,FBI agent,Police officer,Wealthy businessman,Criminal
What is the name of John Dillingers girlfriend in the 2009 movie Public Enemies?, Billie,Bobby,Bonnie,Becky,Billie
Which of these French actresses stars in the Public Enemies movie from 2009 as criminal John Dillingers love interest?, Marion Cotillard,Ludivine Sagnier,Hafsia Herzi,Marion Cotillard,Emmanuelle Seigner
What does John Dillingers girlfriend do when she is beaten during the interrogation following her arrest in the 2009 Public Enemies movie?, She does not betray John.,She seduces the interrogator and manages to escape.,She does not betray John.,She kills the interrogator.,She decides to speak and discloses Johns location.
"What type of character is Anna Sage, played by actress Branka Katic in the Public Enemies movie from 2009?", Prostitute,FBI agent,John Dillingers mother,Prostitute,Murderer
What is the name of the Clark Gable movie that John Dillinger and Anna Sage are watching together in the Biograph Theater in the 2009 Public Enemies movie?, Manhattan Melodrama,Men in White,The Call of the Wild,Manhattan Melodrama,Dancing Lady
What is the fate of John Dillinger in the 2009 movie Public Enemies?, He is shot dead.,He breaks his girlfriend out of jail and they get married.,He manages to escape from the FBI and becomes an honest man.,He is shot dead.,He commits suicide before the FBI agents could arrest him.
What are the last words that John Dillinger says in the Public Enemies 2009 movie?, Tell Billie for me Bye bye Blackbird.,"Man should never forget where he comes from, and where hes going.",Tell Billie for me Bye bye Blackbird.,All is far behind me. I am ready.,"Crime does not pay, Anna."
"What 1980 movie contains the following quote: I understand you lost your wife and daughter a little while ago. Maybe it shook you up. Maybe too much... *Maybe*, you need help.?", The Changeling,Poltergeist,The Amityville Horror,The Changeling,The Watcher in the Woods
"Identify the 1980 movie from this quote: Hey, professor! I recognize these teeth. This is Felipe Ocanya. He knew the jungle as well as I do.", Cannibal Holocaust,Predator,Motel Hell,Bad Taste,Cannibal Holocaust
"What 1987 movie is this quote from: They can get to anyone, they can kill anybody. You want them to know who you are? Do you??", The Believers,Dark Tower,The Believers,Hellraiser,The Wind
Identify the 1989 horror movie from the quote: And the timeless secrets of Osiris will once again animate the lifeless!, Puppetmaster,Childs Play,Puppetmaster,The Brain,Warlock
"What 1988 movie is this quote from: Outside the limit of our sight, feeding off us, perched on top of us, from birth to death, are our owners! Our owners!?", They Live,Hellraiser,The Gate,They Live,The Hills Have Eyes
What 1985 movie is this quote from: Holy jumped up bald-headed Jesus palomina. From him Id expect it. Sometimes I think your common sense got paralyzed along with your legs. But from you Jane??, Silver Bullet,Silver Bullet,Re-Animator,The Return of the Living Dead,Pumpkinhead
What 1985 movie contains this quote: Whos going to believe a talking head? Get a job in a sideshow.?, Re-Animator,Cannibal Holocaust,Motel Hell,Basket Case,Re-Animator
"Identify the 1986 horror movie from this quote: And there, ladies and gentlemen, on the other side of the lake we have the famous Villa Diodati where Lord Byron, greatest living English poet, resides in exile.", Gothic,Home Sweet Home,Gothic,Frankenstein,Ghost Story
What 1988 movie contains this quote: Ive often thought that there should be beauty contests for the *insides* of bodies.?, Dead Ringers,Puppetmaster,Dead Ringers,Dr. Caligari,The Serpent and the Rainbow
What is the title of the short story on which the movie Memento is based?, Memento Mori,Learn to Forget,Lost Memories,Remember Death,Memento Mori
"What is the name of the condition, from which the main character suffers in Memento?", Anterograde Amnesia,Anterograde Amnesia,Multiple sclerosis,Schitzophrenia,Constipation
Who was director Christopher Nolans first choice for the role of Leonard Shelby in the movie Memento?, Brad Pitt,Brad Pitt,Joe Pantoliano,Johnny Depp,Stephen Baldwin
"In Memento, Teddys phone number 555-0134 is identical to the number of which character from the movie Fight Club?", Marla Singer,The Narrator,Robert Bob Paulson,Marla Singer,Tyler Durden
Joe Pantoliano and Carrie-Anne Moss starred together in Memento and this sci-fi classic., The Matrix,The Terminator,The Abyss,War of The Worlds,The Matrix
The movie Memento premiered on this film festival., Venice Film Festival,Toronto Film Festival,Sundance Film Festival,Deauville Festival of American Film,Venice Film Festival
"What is the former profession of Leonard, the main character in Memento?", He used to be an insurance fraud investigator.,He used to be an insurance fraud investigator.,He used to be a priest.,He used to be a cop.,He used to be teacher.
Which of these is not among the tattoos the main character of Memento has on his body?, I loved her very much,find him and kill him,I loved her very much,“John G. Raped and Murdered My Wife.”,Ive done it
"What other character, besides Leonard, claims to be suffering from anterograde amnesia in Memento?", Sammy Jankis,Natalie,Teddy Gammell,Sammy Jankis,Burt
"Which Radiohead song did Christopher Nolan want to use in Memento, but couldnt due to insufficient budget?", Paranoid Android,Kid A,Karma Polcie,Paranoid Android,Fake Plastic Trees
What year did the movie Guns of the Magnificent Seven hit the screen?, 1969,1968,1967,1969,1966
Which of these movies won the Golden Raspberry Award for Worst Picture for 1980?, Cant Stop the Music,Friday the 13th,Xanadu,Cant Stop the Music,The Nude Bomb
This 1981 movie was honored with a Golden Raspberry Award for Worst Picture., Mommie Dearest,Mommie Dearest,Endless Love,"Tarzan, the Ape Man",The Legend of the Lone Ranger
The Golden Raspberry Award for Worst Picture for 1982 was awarded to this movie., Inchon,Annie,Butterfly,Inchon,The Pirate Movie
What 1983 movie received the Golden Raspberry Award for Worst Picture?, The Lonely Lady,The Lonely Lady,Jaws 3-D,Hercules,Two of a Kind
What movie won the Golden Raspberry Award for Worst Picture for 1984?, Bolero,Sheena,Bolero,Where the Boys Are 84,Rhinestone
What 1986 movie won the Razzie Award for Worst Picture?, Under the Cherry Moon,Under the Cherry Moon,Shanghai Surprise,Blue City,Cobra
What 1987 movie received the Golden Raspberry Award for Worst Picture?, Leonard Part 6,Whos That Girl,Leonard Part 6,Jaws: The Revenge,Tough Guys Dont Dance
Name the winner of the Golden Raspberry Award for Worst Picture for 1988., Cocktail,Hot to Trot,Caddyshack II,Rambo III,Cocktail
What creature attacks Qui Gons and Obi Wans bongo in Episode 1 of Star Wars?, Giant Goober Fish,Giant Snake,Hssisi,Giant Goober Fish,Sando Aqua Monster
What does General Grievous call Obi Wan Kenobi?, The Negotiator,The Diplomat,The Warrior,The Negotiator,The Powerful
What are the storm troopers blaster rifles called in the Star Wars movies?, E-11,DC-15,DL-44,E-11,Thunderer heavy rifle
What kind of animal character did Jada Pinkett Smith voice in the 2008 comedy movie Madagascar: Escape 2 Africa?, Hippopotamus,Aye-aye,Giraffe,Hippopotamus,Penguin
How did Alexs parents recognize their son after so many years in the 2008 animated comedy movie Madagascar: Escape 2 Africa?, By his beauty mark,By his eyes,By his voice,By his beauty mark,By his teeth
What animals pilot the airplane to Africa in the 2008 animated comedy movie Madagascar: Escape 2 Africa?, Penguins,A lemur and an Aye-aye,A hippopotamus and a giraffe,A zebra and a lion,Penguins
What is the name of the zebra voiced by Chris Rock in the 2008 animated comedy movie Madagascar: Escape 2 Africa?, Marty,Alex,Marty,Melman,Maurice
What actor voiced Makunga the Lion in the 2008 animated comedy movie Madagascar: Escape 2 Africa?, Alec Baldwin,Bernie Mac,Andy Richter,Alec Baldwin,David Schwimmer
What is the special talent of Alex the Lion from the 2008 animated comedy movie Madagascar: Escape 2 Africa?, He can dance.,He can run really fast.,He can dance.,He can sing.,He can paint.
Who is Melman the Giraffe in love with in the 2008 animated comedy movie Madagascar: Escape 2 Africa?, Gloria,Alex,Himself,Gloria,A female veterinarian
What rapper and singer voices Moto Moto the Hippopotamus in the 2008 animated comedy Madagascar: Escape 2 Africa?, will.i.am,Pharrell Williams,will.i.am,Wyclef Jean,Kanye West
What does King Julien the Lemur wish he could do in the 2008 animated movie Madagascar: Escape 2 Africa?, Whistle,Whistle,Dance,Sing,Fly
"The movie Grease, directed by Randal Kleiser, takes place in what year?", 1959,1950,1954,1959,1956
"In the 1978 movie Grease, Danny Zuko, portrayed by John Travolta, falls in love with an innocent girl from Australia, named Sandy. What was Sandys last name?", Olsson,Mitchell,Jones,It was not revealed,Olsson
Actress Susan Buckner portrayed which character from the 1978 movie Grease?, Patty,Frenchie,Jan,Marty,Patty
"Danny Zuko, one of the main characters in the movie Grease, received a lettermans sweater  for which sport?", Track,Basketball,Baseball,Wrestling,Track
"What is the first name of Rizzo, one of the female characters in the film Grease?", Betty,Betty,Bonnie,Margaret,Belinda
"Complete the words, delivered by Kenickie in the movie Grease: I was lugging boxes at .............. .", Bargain City,Frosty Palace,Franks garage,Five and dime store,Bargain City
"Complete the words, said by nurse Wilkins in the movie Grease: Its the first day of school and already my ........................ is missing.", castor oil,thermometer,castor oil,band aids,cigarettes
Which popular actor/singer performs the song Beauty School Dropout in the 1978 movie Grease?, Frankie Avalon,Frankie Avalon,Tony Danza,Jerry Lee Lewis,Elvis Presely
"What is the name of Rydell High Scholls football team, featured in the movie Grease?", Rangers,Rangers,Rovers,Raiders,Tigers
"Which words from the movie Grease were delivered by Kenickie, the character played by Jeff Conaway ?", Youre cruisin for a bruisin,Youre cruisin for a bruisin,I feel like a defective typewriter,"But its true! Ive just had the best summer of my life, and now I have to go away",None of these
In this 1995 comedy film Jim Carrey plays a crazy detective who is in hot pursuit of a rare white bat., Ace Ventura: When Nature Calls,"Liar, Liar",Ace Ventura: When Nature Calls,Dumb and Dumber,Ace Ventura: Pet Detective
"This horror film, based on a Stephen King novel, revolves around a group of people who seek revenge against a ghostly clown.", It,It,Misery,The Langoliers,Sometimes They Come Back for More
"This 1992 movie, starring Geena Davis and Madonna, centers on a group of women trying to start a female baseball team.", A League of Their Own,A League of Their Own,BABE Ruths,The Sandlot,Angels in the Outfield
This film stars Whoopi Goldberg as a singer posing as a nun in order to help out a small convents school choir., Sister Act II: Back in the Habit,I Dont Want Nun,Sister Act,Divine Secrets of the Ya-Ya Sisterhood,Sister Act II: Back in the Habit
"In this 1992 thriller, Bridget Fonda plays a woman who seeks a roommate through an ad.", Single White Female,Crazy Is Never Enough,Roomies,Single White Female,The Ad
"In this 1999 movie, a local Game Warden teams up with a paleontologist to find an unknown creature terrorizing a small town.", Lake Placid,Teeth 2: Revenge of the Croc,Lake Placid,Alligator,Crocodile
"In the epic movie Braveheart, William Wallace won his first major victory at what battle?", The Battle of Stirling Bridge,The Battle of Yorkshire,The Battle of Falkirk,The Battle of Bannockburn,The Battle of Stirling Bridge
What was the name of the deity whose statue Achilles beheaded in the film Troy?, Apollo,Aphrodite,Zeus,Apollo,Hercules
"Who played the part of Julius Caesar in the 1963 movie Cleopatra, directed by Joseph L. Mankiewicz?", Rex Harrison,Rex Harrison,Richard Burton,Charlton Heston,Roddy McDowell
"In the movie The Vikings, Ragnar, the Viking ruler was captured and sentenced by the English King to be thrown alive into a pit of wild, hungry dogs. Ragnar insisted on a Viking death which meant what?", To die in battle holding a sword,Wearing a viking stone amulet,Wearing a viking helmet,To die in battle holding a sword,Removal of one of his hands
"In the movie Cleopatra, Julius Caesar suffered from what ailment?", seizures,alcoholism,impotence,seizures,leprosy
"In 55 Days at Peking, the diplomat from what country was slain by Chinese Boxer rebels, thus starting the siege of Peking?", Germany,Japan,Germany,Great Britain,United States
"This Canadian, born in 1954, directed Terminator.", James Cameron,Ridley Scott,John Carpenter,Brian de Palma,James Cameron
"This Irish-born Grammy Award-winning actor played King Arthur in the1967 film Camelot, based on the 1960 Broadway musical.", Richard Harris,Richard Harris,Robert Goulet,Laurence Olivier,Richard Burton
"This English actress, who has starred in television commercials for Weight Watchers, played the title character Georgy in 1967s Georgy Girl.", Lynn Redgrave,Elizabeth Taylor,Julie Andrews,Lynn Redgrave,Judith Dench
This former SNL comic and 61* director was the voice of the one-eyed creature Mike Wazowski., Billy Crystal,Jim Carrey,Robin Williams,Billy Crystal,Damen Wayans
"What 1960 movie, directed by John Sturges, is an American remake of the Japanese movie  Shichinin no samurai?", The Magnificent Seven,The Dirty Dozen,The Wild Bunch,The Magnificent Seven,The Great Escape
This English actor and portrayer of detective Hercule Poirot played Julia Roberts boss in the movie Erin Brockovich., Albert Finney,Terence Stamp,Albert Finney,Alan Bates,Aaron Eckhart
"During the Bonnie Situation act in Pulp Fiction, Vincent and Jules have to wear Jimmys clothes after they clean up.  What is the name of the school on Vincents t-shirt?", UC Santa Cruz,UCLA,UC Santa Barbara,UC Santa Cruz,Berkeley
"Which of these songs was not in the soundtrack for movie, Pulp Fiction?", Stuck in the Middle with You,Stuck in the Middle with You,Lets Stay Together,You Never Can Tell,Lonesome Town
"In the movie Pulp Fiction, Butch (Bruce Willis character) asks English Dave, the bartender at Sally Leroys, for a pack of cigarettes of what brand?", Red Apple,Marlboro,Red Apple,Lucky Strike,Camel
"In motion picture, Pulp Fiction, what kind of car does Winston Wolf drive?", Acura NSX,Dodge Viper,Lexus SC400,Porsche 911 Speedster,Acura NSX
"In Pulp Fiction, how long did Butchs daddy hide the gold watch while in the POW camp?", 5 years,5 years,3 years,4 years,2 years
"In Pulp Finction, when Butch frees himself from Zeds basement and goes upstairs to the pawn shop, he picks up several items before deciding on the samurai sword.  Which of the following items did Butch not pick up?", Bowie Knife,Big Hammer,Chainsaw,Bowie Knife,Louisville Slugger
"In motion picture, Pulp Fiction, what country is the taxi driver, Esmerelda Villalobos, from?", Colombia,Colombia,Spain,Mexico,Venezuela
What is Robbies surname in the movie Dirty Dancing?, Gould,Gould,Golf,Geld,Garth
What does Johnny say to Dr Houseman near the end of the film Dirty Dancing?, Nobody puts Baby in a corner.,Nobody does it better than you.,Nobody makes me feel like a woman.,Nobody puts Baby in a corner.,Nobody puts that chair there.
"In the 1987 movie Dirty Dancing, Baby says she was named after whom?", the first woman in the cabinet,the first woman to walk on the moon,her mother,the first woman to become president,the first woman in the cabinet
