Questions,Correct,A,B,C,D
Who did Kobe Bryant take to his senior prom?, Brandy Norwood,Brittany Spears,Jessica Simpson,Brandy Norwood,Jessica Alba
In what year did Kobe Bryant first become a member of the USA Mens Senior Olympics Team?, 2008,2004,1996,2000,2008
Which of these is Kobe Bryants nickname?, Black Mamba,Beef,Black Mamba,The Kid,Jellybean
What name was given to the London 2012 Olympic Games Opening Ceremony that took place on 27 July 2012?, Isles of Wonder,Beautiful Olympics,Games of Courage,Isles of Wonder,Isles of Inspiration
"Danny Boyle, the artistic director of 2012 Summer Olympics Opening Ceremony, won an Academy Award for which of the following movies?", Slumdog Millionaire,Shallow Grave,Slumdog Millionaire,28 Days Later,Trainspotting
"On July 27 2012, Queen Elizabeth II opened the Olympic Games for the second time in her reign. When was the first time she opened the Olympic Games?"," Montreal, Canada 1976","Munich, West Germany 1972","Sidney, Australia 2000","Montreal, Canada 1976","Rome, Italy 1960"
"Who played James Bond in the BBC short film, Happy and Glorious, which stars Queen Elizabeth II as herself?", Daniel Craig,Daniel Craig,Timothy Dalton,Pierce Brosnan,None of these
What team led the Parade of Nations at the 2012 Summer Olympic Games Opening Ceremony?, the team of Greece,the team of Greece,the team of Afghanistan,the team of Great Britain,the team of China
What is the slogan of the 2012 Summer Olympic Games?, Inspire a Generation,Inspire a Generation,"One World, One Dream",Friends Forever,Share the Spirit
"What song was used at the climax of the 2012 Summer Olympics opening ceremony, immediately following the lighting of the cauldron?", Eclipse by Pink Floyd,Another Brick in the Wall by Pink Floyd,Beautiful Day by U2,Eclipse by Pink Floyd,Rolling in the Deep by Adele
"At the 2012 Summer Olympic Games Opening Ceremony, this celebrity was seen driving a motor boat down the River Thames and under Tower Bridge to the music I Heard Wonders by David Holmes.", David Beckham,Ryan Giggs,David Beckham,Moris Green,Rowan Sebastian Atkinson
A segment of the London 2012 Opening Ceremony paid tribute to the victims of this terrorist attack., the 2005 London Bombings,All of these,the 1972 Munich Massacre,"the 18 July 2012 terrorist attack on Israeli tourists in Bourgas, Bulgaria",the 2005 London Bombings
Paul McCartney closed the opening ceremony of the 2012 Summer Olympics singing this song and inviting the audience to join in on the coda., Hey Jude,Hey Jude,Let It Be,Yesterday,Live and Let Die
Where was Shane Battier born and raised?," Birmingham, Michigan","Birmingham, Michigan","Cleveland, Ohio","Detroit, Michigan","Madison, Wisconsin"
What position did Shane Battier play at Duke?, Small Forward,Center,Point Guard,Power Forward,Small Forward
What award did Shane Battier win in 2001?, National Player of the Year,National Defender of the Year,ACC Scorer of the Year,National Player of the Year,ACC Defender of the Year
Shane Battier had his number retired at Duke. What was his number?, 31,23,1,31,5
What did Shane Battier major in at Duke?, Religion,Music,Mathematics,Religion,Political Science
What team was Shane Battier selected by in the 2001 NBA draft?, Memphis Grizzlies,Washington Wizards,Memphis Grizzlies,Houston Rockets,Miami Heat
Which team was Shane Battier traded to in 2006?, Houston Rockets,Houston Rockets,New Orleans Hornets,Boston Celtics,Atlanta Hawks
Shane Battier appeared on the cover of what video game?, NCAA March Madness 2002,NBA Live 2007,NCAA March Madness 2001,NCAA March Madness 2002,NBA Live 2006
Tinku sounds like the noise my old car made but its not. What phrase would you connect with this art?, Potosi region of Bolivia,Mexican professional wrestling,Potosi region of Bolivia,Founded in 1980 by Robert Puch,African slaves in Brazil
Kajukenbo is not a computer game. What statement best suits this form of martial art?," It originated on the territory of Hawaii, USA","It originated on the territory of Hawaii, USA",It was developed by Morihei Ueshiba.,It is the art of espionage.,It means Way of the Sword.
Which of the following statements is true about Hwa Rang Do in Korea?, it means The Way of the Flowering Knights,it means The Way of the Flowering Knights,It originated in the kingdom of Gogoryeo,It is a system of 18 techniques.,it is used by members of the Royal Court and traveling monks
Which of the following statements is true about the Asian martial art Lethwei?, It is unarmed Burmese martial art.,It was created by the Chinese community of SE Asia.,"It was developed in Hue, Vietnam.",It is a Filipino foot fight.,It is unarmed Burmese martial art.
Glima sounds like a nasty disease but it really is what?, Icelandic term for wrestling,acronym for a style of Russian fighting,unarmed combat from the Holy Roman Empire,technique of stick fighting,Icelandic term for wrestling
What is specific to the stick fighting known as Istunka?, It is a martial arts festival in Somalia.,It comes from Southern Sudan.,It is practiced by herd boys.,It uses fire-hardened sticks.,It is a martial arts festival in Somalia.
Bok-Fu or Bok Fu Do sounds akin to Kung-Fu but it really fits this description., It translates to White Tiger.,It is a type of Chinese Wushu.,It translates to White Tiger.,It means means to bear a weapon.,It is a Persian martial art.
Which statement is true about Sli Beatha?, It was founded in 1996 by police officer Craig Smith.,It was founded in 1996 by police officer Craig Smith.,It is performed while brandishing a dirk.,It means face to face combat.,It means stick fighting in Irish martial arts.
Kbach Kun Boran and Kbach Kun Dambong Veng are associated with which country?, Cambodia,Thailand,Vietnam,Myanmar (Burma),Cambodia
Schwingen is considered a national sport in this country and takes this form., Switzerland - grappling,Germany - grappling,Austria - grappling without touching the legs,Switzerland - grappling,Germany - grappling with swords
Where is the Red Bulls MLS team based?, New York,Washington DC,Los Angeles,New York,Houston
United is an American professional soccer club located in this city., Washington DC,Washington DC,Chicago,Dallas,Boston
What city does the Fire MLS team play in?, Chicago,Houston,Seattle,Chicago,New York
In what city is the Sounders team based?, Seattle,Seattle,Los Angeles,Miami,Philadelphia
The Union is an American professional soccer team based in this city., Philadelphia,New York,Philadelphia,Houston,Toronto
In what city is the Crew MLS team based?, Columbus,San Antonio,Boston,Columbus,Toronto
Where is Club Deportivo Chivas USA based?, Carson,Carson,Kansas City,Seattle,Boston
Where is the Wizards team based?, Kansas City,Miami,Kansas City,Washington D.C.,Boston
Where is the New England Revolution team based?, Foxborough,Houston,Foxborough,Salt Lake,New York
The Dynamo is an MLS team based in this city., Houston,Dallas,Cleveland,Houston,Portland
The Chicgao Blackhawks selected this player with the first overall pick in the 2007 NHL Entry Draft., Patrick Kane,Marian Hossa,Jonathan Toews,Patrick Kane,Duncan Keith
"What is the name of the ice hockey team based in Stillwater, Minnesota?", The Stllwater Ponies,The Stllwater Tigers,The Stllwater Rockets,The Stllwater Ponies,The Stllwater Stallions
Who became coach of the Minnesota Wild in the 2009-2010 season?, Todd Richards,Todd Richards,Jacques Lemaire,Brad Bomadiar,Phil Housley
"This player, who joined the Minnesota Wild in the 2001–2002 NHL season, is nicknamed Bruno.", Andrew Brunette,Andrew Brunette,Pierre Marc-Bouchard,Cal Clutterbuck,Mikko Koivu
Which of these teams did Wayne Gretzky play for?, Los Angeles Kings,Los Angeles Kings,Pittsburgh Penguins,Detroit Red Wings,Chicago Blackhawks
Sidney Crosbys Pittsburgh Penguins jersey was the top seller on the NHLs website from September 2005 to February 2008. What number was it?, 87,77,17,87,67
"In the 2006–07 Ashes series, which batsman took the single winning run as Australia dashed to a 5-0 whitewash against England for the first time in 86 years?", Mathew Hayden,Mathew Hayden,Adam Gilchrist,Ricky Ponting,Justin Langer
Which of the following Australian players was NOT playing the last test of his career in the 5th-and the final-test of the 2006-07 Ashes series as Australia concluded the series 5-0?, Mathew Hayden,Shane Warne,Justin Langer,Glenn McGrath,Mathew Hayden
"In the fourth test, at the Melbourne Cricket Ground (MCG), Australian leg-spinner Shane Warne snared his 700th wicket, the first bowler in Test history to do so. Who did he bowl out?", Andrew Strauss,Andrew Flintoff,Andrew Strauss,Chris Read,Paul Collingwod
"Which English batsman took six catches in the first innings of the fourth test of the 2006–07 cricket series, becoming only the third player in Test history to do so?", Chris Read,Paul Collingwood,Paul Nixon,Chris Read,Geraint Jones
"By scoring 206 runs in the first innings of the second test of the 2006–07 Ashes series, he became only the third Englishman to score a double-century in Australia. Can you name him?", Paul Collingwood,Andrew Strauss,Paul Collingwood,Marcus Trescothick,Kevin Pietersen
"In the third Ashes test, Adam Gilchrist’s century in the second innings became the second fastest century in any test match and the fastest in any Ashes test. How many balls did his century score off?", 57,47,67,77,57
"The 2006–07 Ashes series was notable for the retirement of several Australian players. Additionally, the Australian coach also announced prior to the Ashes series that the Ashes 2006-07 was his last series of test matches as coach. What was the name of the Australian coach?", John Buchanan,John Buchanan,Bob Simpsons,Gary Kristen,Geoff Marsh
"In the first innings of the fifth test of the 2006-07 Ashes series, Australia amassed 393 all out. Surprisingly, in the second innings they needed only 46 runs to clinch the final test. By how many wickets did Australia win the match?", 10,7,9,8,10
"Which Spanish football team is nicknamed Los Cules, or The Bottoms?", FC Barcelona,Real Oviedo,Valencia,FC Barcelona,Real Madrid
What interesting nickname was given to Spanish football club Atletico Madrid?, Mattress Makers,Dish Washers,Mattress Makers,Carpet Cleaners,Leg Warmers
What is the nickname of the Italian football club Napoli?, Donkey,Rooster,Horse,Ram,Donkey
What delicious nickname is used to refer to the English football club Everton?, The Toffees,The Truffles,The Caramels,The Toffees,The Chocolates
What German football club is nicknamed The Hollywood Football Club?, FC Bayern Munich,Eintracht Frankfurt,Hamburger SV,FC St. Pauli,FC Bayern Munich
What European football club has been nicknamed The Yellow Submarine?, Villarreal,Villarreal,Nantes,Liverpool,Chelsea
What is the nickname of the Arsenal F.C. English football club?, The Gunners,The Rifles,The Revolvers,The Spikes,The Gunners
"Which Italian football team is known by the nickname Il Grifone, or The Griffin?", Genoa,Inter,Juventus,Genoa,Parma
What nickname was given to the Italian football club AC Milan?, The Devil,The Demon,The Icon,The Angel,The Devil
Which English football team has been nicknamed The Pensioners?, Chelsea,Tottenham Hotspur,Manchester United,Chelsea,Liverpool
Where was Bobby Fischer born?," Chicago, Illinois","Philadelphia, Pennsylvania","Boston, Massachusetts","Atlanta, Georgia","Chicago, Illinois"
Bobby Fischer was a member of this church/denomination., Worldwide Church of God,Unitarian Universalist,Worldwide Church of God,Jehovahs Witnesses,First United Methodist
In what year did Bobby Fischer become the world chess champion?, 1972,1968,1972,1978,1977
"In 1992, after 20 years of isolation, Bobby Fischer re-emerged to play a match against this player in Yugoslavia.", Spassky,Berlitz,Karpov,Spassky,Kasparov
"On a radio show in Budapest, Hungary in 1999, Bobby Fischer described himself as a victim of which of the following?", An international Jewish conspiracy,Assassination attempts by the CIA,Child abuse,A black magic curse,An international Jewish conspiracy
In 1988 Bobby Fischer filed a U.S. patent for what?, a digital chess clock,a type of laptop computer,a rechargeable battery,a software program,a digital chess clock
"Why was Bobby Fischer detained at Narita international airport in Narita, Japan in 2004?", Using a revoked U.S. passport,Possession of a firearm,Possession of marijuana,Using a revoked U.S. passport,Making comments about committing terrorism
"After being detained in Japan in 2004, Bobby Fischer was granted citizenship in this country.", Iceland,Iceland,Italy,Poland,Germany
"In 1984, Bobby Fischer wrote to the editors of this publication to have his name removed from it.", Encyclopedia Judaica,Encyclopedia Britannica,Encyclopedia Americana,Encyclopedia Judaica,Colliers encyclopedia
When did Bobby Fischer win the United States Junior Chess Championship?, July 1956,July 1956,August 1954,January 1960,April 1959
In what country did Joseph Pilates develop the exercise system Pilates?, Germany,Switzerland,Greece,Germany,USA
What is Pilates based on?, Yoga and Aerobics,Body Building and Yoga,Yoga and Aerobics,Yoga and Gymnastics,Aerobics and Meditation
"When Joseph Pilates moved to England at the age of 32, what did he do for a living?", He was a boxer.,He was a banker.,He was a professor.,He was a physical therapist.,He was a boxer.
"Joseph Pilates used this term to refer to the muscle group comprised of the abs, buttocks, lower back and hips. All the energy begins in this group and flows outward.", The Powerhouse,The Shell,The Panel,The Powerhouse,The Engine
Which of these is not a reported benefit of Pilates?, Decreased appetite,Decreased appetite,Improved flexibility,Improved Posture,Decreased back pain
"Though not necessary, there are several pieces of apparatus that can be used in a Pilates work out. Which of these is not used in Pilates?", Balance Beam,Balance Beam,Floor mat,Large exercise balls,Resistance Bands
When was the Missouri Tigers first conference championship?, 1917-18,1917-18,1920-21,1929-30,1975-76
Who is known as the father Missouri Tiger Basketball?, Norm Stewart,Mike Anderson,Don Faurot,Norm Stewart,Warren Hearnes
When did Norm Stewart win his first Conference Championship?, 1976,1987,1981,1994,1976
Where did Missouri coach Mike Anderson served as an assistant for a 17-years?, University of Arkansas,Tulsa,University of Arkansas,University of Alabama at Birmingham,University of Missouri
What is the real first name of golf champion Tiger Woods?, Eldrick,Ewan,Eldrick,Edward,Edwin
Why was Tiger Woods nicknamed Tiger when he was younger?, He got the nickname from a Vietnamese soldier.,Because he was a womanizer,He got the nickname from a Vietnamese soldier.,All of these,Because he was very fast
"What religion did Tiger Woods acquire from his mother, Kultida Woods?", Buddhism,Roman Catholicism,Buddhism,Protestantism,Islam
"What is the name of Tiger Woods first-born child, who was born on June 18, 2007?", Sam,Elin,Michaela,Christine,Sam
Tiger Woods was undoubtedly a child prodigy. At what age did he start playing golf?, Two,Seven,Five,Two,Four
"At the beginning of his professional golf career, Tiger Woods signed a contract with this sports equipment giant.", Nike,Adidas,Puma,Kappa,Nike
How is Tiger Woods playing style often described?, Cautious,Cautious,Aggressive,Energetic,Confident
What were the initial aims of The Tiger Woods Foundation?, Helping disadvantaged children,Helping erase poverty and hunger in Africa,Helping AIDS patients,Helping save endangered animals,Helping disadvantaged children
What is the title of the book written by Tiger Woods in 2001?, How I Play Golf,How To Be A Tiger,Be The Best,How I Play Golf,The Way Of The Golf Ball
Why did Tiger Woods undergo surgery in 1994?, He had a tumor.,He had a tumor.,He donated one of his kidneys.,He suffered from appendicitis.,He had rhinoplasty.
"Football player Diego Maradona was born on October 30, 1960 in this country.", Argentina,Portugal,Colombia,Argentina,Brazil
What Italian football player turned out to be the first-born son of football star Diego Armando Maradona?, Diego Sinagra,Diego Sinagra,Diego Anjel,Diego Aguero,Diego Christiano
What was the reason for Diego Maradonas fading health after the end of his professional football career?, Drug addiction,All of these,Hereditary ailments,Drug addiction,HIV infection
"What type of surgery did football star Diego Maradona undergo on March 6, 2005?", Gastric bypass surgery,Gastric bypass surgery,Knee surgery,Plastic surgery,Brain surgery
What recognition did Diego Maradona receive in 2000?, He was voted FIFA Best Football Player of the Century,He was voted Best Player of the FIFA World Cup.,He was voted Sportsman of the Year,He was voted FIFA Best Football Player of the Century,He was voted Best Footballer in the World.
What is the first European football team for which Diego Maradona played professionally?, Barcelona,Barcelona,Real Madrid,Napoli,Sevilla
"How many goals did Diego Maradona manage to score throughout his professional career, from 1976 to 1997?", 258 goals,564 goals,258 goals,198 goals,1000 goals
What interesting name was given to the goal scored by Diego Maradona in 1986 at the FIFA World Cup quarter-final in Mexico between Argentina and England?, Hand of God,Hand of God,Head of Jesus,Hand of an angel,Arm of St. Paul
"What institution was founded on October 30, 1998 in the city of Rosario, Santa Fe, Argentina in honor of football legend Diego Maradona?", Church of Maradona,All of these,Bureau of Maradona,Church of Maradona,University of Maradona
Diego Maradona became friends with this political leader and even tattooed hit portrait on his left leg., Fidel Castro,Fidel Castro,George H. W. Bush,Mikhail Gorbachev,Lech Walesa
Who is Mizzous arch rival in all sports?, Kansas Jayhawks,Illinois,Nebraska,Kansas Jayhawks,Oklahoma
The first 20 games of the Tiger/ Jayhawk rivalry were played off campus in Kansas City or in St Joesph. The Tigers hosted the first game on campus in 1911. What is significant about this game?, It was the first Homecoming game in the country.,There was  a riot after the game.,a 3 to 3 tie,The game was played at Rollins field.,It was the first Homecoming game in the country.
Who replaced coach Don Faurot when he retired in 1956?, Frank Broyles,Al Onofrio,Dan Devine,Frank Broyles,Chauncey Simpson
In 1990 the Colorado Buffaloes beat the Tigers due to which of the following?, Both of these,bad officiating,Both of these,a fifth down,None of these
In 1978 the Missouri Tigers travelled to Nebraska and won 35-31. What year was the next Tiger victory over Nebraska ?, 2003,1992,1983,1988,2003
What Hall of Fame coach was with the Tigers from 1958-1970?, Dan Devine,Don Faurot,Andy Reid,Don Shula,Dan Devine
Which of these former Missouri Tiger players has the most super bowl rings?, Eric Wright,Eric Wright,Johnny Roland,Tony Galbreath,Chase Daniel
What is the worst defeat by points that the Missouri Tigers had during the 20th century?, 77-0,77-0,69-0,49-3,56-0
What player quarterbacked the Missouri Tigers in the 1997 Holiday Bowl?, Corby Jones,Chase Daniel,Corby Jones,Brad Smith,Brad Perry
Nobody knows for sure why Love means nothing on a tennis court. Which of these theories is NOT one of the common theories of where this usage originated?," Love is a more pleasant word than zero. Since tennis is a highly civilized sport, love evolved as a tactful way of denoting a score zero.","In the Dutch phrase, iets voor lof doen (to do something for nothing), lof means nothing.","In French, Lheure means The hour. Since some people think that the 15-30-40 scoring refers to 15, 30 and 40 minutes after the hour, the hour might mean zero.","In French, Loeuf means Egg and an egg is in the shape of a zero.","Love is a more pleasant word than zero. Since tennis is a highly civilized sport, love evolved as a tactful way of denoting a score zero."
"Lets say John and Judy are playing a mixed doubles match against Mary and Mike. Its Marys turn to serve. She starts the game by serving to Judy. Mary and Mike win the point. Now the score is 15-love. For the next point, who serves to whom?", Mary serves to John.,Mary serves to Judy again.,Mike serves to John.,Mary serves to John.,Mike serves to Judy.
"In 3 of the 4 major tennis tournaments, the deciding set of the match (5th set for men, 3rd set for women) does not utilize a tie break if the score is tied at 6-6. In which of these tournaments is a tie break used even in the deciding set of a match?", U.S. Open,French Open,U.S. Open,Australian Open,Wimbledon
"In tennis, how much time does the server have between the time the previous point ends and the time he/she serves the ball for the next point, to avoid being cited by the umpire for delaying the game?", 20 seconds,25 seconds,20 seconds,40 seconds,30 seconds
"Lets say your opponent hits a shot to your side of the net, but he hits it so far over to one side of the tennis court that, when you finally get to it, youre way off to the side of the court. You hit the ball so that it goes around the outside of the net, landing in your opponents court. Your shot did not go over the net. Rather, it went around the net. Your opponent then misses the shot. Who wins the point, if anybody?", You win the point. Its not required to hit the ball over the net. It can go over the net or around it.,You win the point. Its not required to hit the ball over the net. It can go over the net or around it.,Nobody wins the point. This is a let. The point is played over.,Your opponent wins the point. Your shot around the outside of the net was not a legal shot.  The tennis ball has to go over the net to be in play.,This situation is impossible. It isnt physically possible to hit the ball around the outside of the net.
"Your opponent in tennis hits a drop shot. It lands just on your side of the net. You run as fast as you can to get to it. Your opponent has hit it with so much slice (back-spin) that, before you can get to it, it bounces back over to his side of the net. Your opponent then hits the ball out of bounds. Who wins the point, if anybody, and why?"," Your opponent wins the point, because you failed to hit the ball back to his side of the net when he hit the drop shot.","You win the point, because your opponents previous shot, the drop-shot which bounced back over to his side of the court, was an illegal shot.","Nobody wins the point. Its a let. Whenever a hit ball bounces on one side of the net and goes back to the other side of the net without being hit back, the point is played over.","You win the point, because your opponent hit the ball out.","Your opponent wins the point, because you failed to hit the ball back to his side of the net when he hit the drop shot."
"If you hit the tennis ball toward your opponent, and hes standing at the net, and he reaches over the net and hits the ball before it crosses over the net to his side of the court, and it lands in your court, and then you hit it out of bounds, who wins the point and why?", You win the point because your opponent hit the ball before it crossed into his side of the court.,You win the point because your opponents racket crossed over the net into your court.,Your opponent wins the point because he was able to hit the ball before it got to his side of the net.,You win the point because your opponent hit the ball before it crossed into his side of the court.,Your opponent wins the point because you hit it out.
"Lets say you hit the ball so hard back to your opponent that it hits him in the chest. He does not hit the ball back. Who wins the point, and why?", You win the point because your opponent touched the ball with his body.,You win the point because your opponent touched the ball with his body.,Your opponent wins the point because you used unnecessary force.,You win the point because your opponent didnt hit the ball back to your side of the court.,Your opponent wins the point because you engaged in unsportsmanlike conduct.
What is the sequence of serves in a 7-point tie-break?, Player A serves to the deuce court. Player B then serves to the Ad court. Player B then serves to the deuce court. Player A then serves to the Ad court.,Player A serves to the deuce court. Player A then serves to the Ad court. Player B then serves to the deuce court. Player B then serves to the Ad court.,Player A serves to the deuce court. Player B then serves to the Ad court. Player B then serves to the deuce court. Player A then serves to the Ad court.,Player A serves to the Ad court. Player B then serves to the deuce court. Player B then serves to the Ad court. Player A then serves to the deuce court.,Player A serves to the deuce court. Player B then serves to the Ad court. Player A then serves to the Ad court. Player B then serves to the deuce court.
What is the color of A.C. Milans home jersey?, red and black stripes,all white,green and yellow,red and black stripes,all black
Who acquired soccer club A.C. Milan in 1986?, Silvio Berlusconi,Silvio Berlusconi,Benito Craxi,Joy Damato,Tinto Brass
"This football player, who spent his entire career with Serie A club A.C. Milan, has been acknowledged as one of the greatest defenders ever to play the game.", Franco Baresi,Franco Baresi,Andrey Shevshenko,Hernan Crespo,Kaka
Which A.C Milan former player was close to becoming president of his native country?, George Weah,George Weah,Cesare Maldini,Cafu,marco Van Basten
Which of these famous Italians are known as A.C Milan fans?, Laura Pausini and Cristina Scabbia,Laura Pausini and Cristina Scabbia,Mussolini and Gratsiani,Luciano Pavarotti and Luca Damiano,Verdi and Rafaelo
In what year did AC Milan win their first UEFA champions league final?, 1963,1970,1980,1963,1945
Which company became A.C. Milans main sponsor during the 2010/2011 season?, Fly Emirates,Bwin,Opel,Fly Emirates,Pierelli
Players from which country did NOT play for A.C. Milan from the foundation of the club until the 2010/2011 season., Serbia,Brazil,Sweden,Serbia,Netherlands
In what Arabian country has A.C. Milan played?, All of these,Qatar,Saudi Arabia,United Arabian Emirates,All of these
What was the first womens title change at SummerSlam?, Alundra Blayze Vs Bertha Faye,Alundra Blayze Vs Bertha Faye,Melina Vs Mickie James,Fabulous Moohlah Vs Wendi Richter,Trish Stratus Vs Lita
What was the first tag team title change at SummerSlam?, Demolition Vs The Hart Foundation,Hart Foundation Vs Legion of Doom,Andre The Giant And Haku Vs Legion of Doom,Demolition Vs The Hart Foundation,Andre The Giant and Haku Vs Demolition
What was the first WWE title change at SummerSlam?, Bret Hart Vs The Undertaker,Bret Hart Vs The Undertaker,Shawn Micheals Vs Vader,Hulk Hogan Vs Zues,Randy Savage Vs Ric Flair
What was the fist IC Title change at SummerSlam?, The Ultimate Warrior Vs Honky Tonk Man,Ultimate Warrior Vs Randy Savage,The Ultimate Warrior Vs Hercules,The Ultimate Warrior Vs Honky Tonk Man,Ultimate Warrior Vs Rick Rude
What was the first European title change at SummerSlam?, D-Lo Brown Vs Jeff Jarrett,Al Snow Vs Val Venis,Triple H Vs Shawn Michaels,Triple H Vs Jeff Jarrett,D-Lo Brown Vs Jeff Jarrett
What was the first Hardcore title change at SummerSlam?, Al Snow Vs Bossman,Crash Holly Vs Mean Street Posse,Bossman Vs Hardcore Holly,Al Snow Vs Bossman,Hardcore Holly Vs Crash Holly
What was the fist US title change at SummerSlam?, Chris Benoit Vs Orlando Jordan,Chris Benoit Vs Chris Jericho,John Cena Vs Booker T,Chris Benoit Vs Orlando Jordan,John Cena Vs Carlito
What was the first Unification title match at SummerSlam?, Lightweight Champion X-Pac Vs Cruiserweight Champion Tajiri,WWE World Tag Champions The Undertaker  Kane Vs WCW Tag Champions DDP  Kanyon,WWE Champion C.M. Punk Vs WWE champion John Cena,IC Champion Jeff Jarrett Vs Euorpeon Champion D-Lo Brown,Lightweight Champion X-Pac Vs Cruiserweight Champion Tajiri
What was the first title to change hand in a ladder match at SummerSlam?, Hardcore,IC,Hardcore,WWE,European
What was the fist WCW/World title change at SummerSlam?, The Rock Vs Booker T,Randy Orton Vs Chris Benoit,C.M.Punk Vs Jeff Hardy,Triple H Vs Shawn Michaels,The Rock Vs Booker T
What is the capacity of the Twickenham Stadium?," 82,000","97,000","82,000","67,000","75,000"
Which Premier teams home ground is nearest to Twickenham Stadium?, Harlequins,Wasps,Harlequins,Saracens,London Irish
Erica Roe is famous for her streak at Twickenham Stadium in 1982. But who were England playing against?, Australia,Ireland,Wales,France,Australia
"Rugby player Tim Rodber, of Northampton and England, was a member of which of the British armed forces?", The Army,Royal Marines,The Army,Royal Air Force,Royal Navy
"The team that became Gloucester RFC played their first game on this site in 1873, which was later developed as the clubs home.", Kingsholm,Franklins Gardens,Queensholm,The Shed,Kingsholm
Which English Premier rugby teams ground is furthest north?, Newcastle,Newcastle,Leeds,Glasgow,Sale
What was the previous name of the club that became Harlequins in 1860?, Hampstead Football Club,Hampstead Football Club,Hanwell Football Club,Hanworth Football Club,Harrow Football Club
Several Rugby clubs play their home games at stadiums which are also used for football (soccer). Where do Saracens play their home matches?, Vicarage Road,Vicarage Road,Loftus Road,Adams Park,The Emirates Stadium
"During the 2007/08 season, Wasps play their home matches at Adams Park. In which Buckinghamshire town is it located?", High Wycombe,High Wycombe,Aylesbury,Milton Keynes,Bletchley
Where was Travis Pastrana born?," Annapolis, Maryland","Los Angeles, California","Annapolis, Maryland","Provedence, Rode Island","Branson, Missouri"
What nationality is Travis Pastranas father?, Puerto Rican,Italian,Puerto Rican,Cuban,Mexican
What number do Travis Pastranas motorcycles carry?, 199,199,1,183,123
How old was Travis Pastrana when he separated his spine from his pelvis as a result of a serious injury?, 14,12,16,14,19
How old was Travis Pastrana when he won his first X Games gold metal?, 15,13,15,22,18
What gas is the most abundant gas in the atmospheric air we breathe every day?, Nitrogen,Carbon Dioxide,Helium,Oxygen,Nitrogen
"If you blow up a balloon to a volume of one liter of air at the surface, and then take the balloon down to a depth of 10 meters, what will happen?", The balloon will decrease in volume to 1/2 liter.,The balloon will completely collapse.,The balloon will blow up.,The balloon will decrease in volume to 1/2 liter.,The balloon will increase in volume to 2 liters.
"What device reduces the pressure in the cylinder to the pressure of the surroundings, so that the diver will always be breathing in air at the appropriate pressure of the current depth?", The regulator,The submersible pressure gauge,The regulator,The buoyancy compensator,The mask
Under what circumstances is it okay to touch underwater creatures?, Under no circumstances should you touch underwater creatures.,You can touch underwater creatures if you are not wearing gloves.,You can touch underwater creatures if you are wearing gloves.,Under no circumstances should you touch underwater creatures.,You can touch underwater creatures if they are not dangerous.
"If you are at 10 meters of depth, and fill a balloon with one liter of air from the cylinder, and then ascend to the surface, what will happen to the balloon?"," The balloon will expand to a volume of 2 liters, and possibly burst.",The balloon will shrink to a volume of 1/3 liter.,The balloon will shrink to a volume of 1/2 liter.,"The balloon will expand to a volume of 2 liters, and possibly burst.","The balloon will expand to a volume of 1 1/2 liters, and possibly burst."
"If you are diving and begin to choke, what should you do?", Cough into the regulator.,Hold your breath and swim to the surface immediately.,Take off your regulator and cough.,Cough into the regulator.,"Swim to the surface immediately, exhaling as you go."
Why does a diving mask cover the nose?, To prevent mask squeeze,To increase your visibility,To keep water from going up your nose,To prevent mask squeeze,To allow you to breathe through your nose
"When you are breathing compressed air at depth, a certain amount of the air gets dissolved in the tissues of your body. When you ascend, what happens to this dissolved air?"," It comes out of solution, forming gas bubbles in your tissues.",Nothing,"It comes out of solution, forming gas bubbles in your tissues.","It passes into your urine, whence it is excreted when you go to the bathroom.","It moves into your brain, causing you to become delirious."
What does the abbreviation SCUBA stand for?, Self-Contained Underwater Breathing Apparatus,Swimming Confined to Underwater Breathable Air,Swimming Continuously Underwater Breathing Air,Swimming Confidently Underwater Breathing Air,Self-Contained Underwater Breathing Apparatus
"When Utah first broke the BCS, they played against this team in this BCS Bowl Game.", Pittsburgh/Fiesta Bowl,Pittsburgh/Fiesta Bowl,Tulsa/Armed Forces Bowl,Alabama/Sugar Bowl,Georgia Tech/Emerald Bowl
Which former Utah football player became a member of the Carolina Panthers in 2001?, Steve Smith,Kevin Dyson,Steve Smith,Eric Weddle,Jamal Anderson
Who was the head football coach for Utah from 1990-1998?, Ron McBride,Urban Meyer,Jack Cutrice,Ron McBride,Ray Nagel
Who did Utah play in the Sugar Bowl the second time they broke the BCS?, Alabama,Alabama,Louisville,Michigan,Oregon
"What medicinal properties do Calendula plants, commonly known as pot marigold, possess?", Anti-inflammatory,All of these,Anti-inflammatory,Aphrodisiac,Laxative
What city did the Kansas City As move to?, Oakland,St. Louis,Chicago,Oakland,Philadelphia
"In the 1958 season, the Brooklyn Dodgers moved to what city?", Los Angeles,Tampa,Chicago,Nashville,Los Angeles
Where did the Boston Braves move to?, Milwaukee,Milwaukee,Atlanta,San Diego,Washington
The St. Louis Browns packed up and went to which city?, Baltimore,Baltimore,Chicago,Los Angeles,San Francisco
What city did the Philadelphia As move to?, Kansas City,Kansas City,Oakland,St. Louis,Las Vegas
Which city did the New York Giants move to?, San Francisco,San Diego,San Francisco,Seattle,Tampa
The Milwaukee Braves left town to move where?, Atlanta,Boston,Nashville,None of these,Atlanta
