Questions,Correct,A,B,C,D
This Joe was the youngest player to pitch during the 20th century.,A,Nuxhall,Cronin,Torre,Mauer
This Joe roamed the outfield during the Oakland As heyday of the early 1970s.,A,Rudi,Girardi,Morgan,Carter
This Joe played primarily first base for the Yankees starting in 1962.,A,Pepitone,Skowron,Jacoby,Jeter
Joe Morgan started his career with the Houston Colt .45s.,B,False,True,,Q How many seasons did Joe Jackson play in the baseball major leagues?
Has Joe Girardi ever won the Manager of the Year Award?,A,Yes,No,,Q Joe Garagiola signed with the St. Louis Cardinals at the age of 16.
This second baseman hit a game winning home run in the 1960 world series.,D,Pete Rose,Jackie Robinson,Joe Morgan,Bill Mazeroski
Which second baseman was known for breaking the color barrier?,D,Nellie Fox,Joe Morgan,Johnny Evers,Jackie Robinson
This second baseman was in the middle of the Tinker to _______ to Chance double play combination.,B,Bill Mazeroski,Johnny Evers,Frank Grant,Nap Lajoie
This second baseman had a batting average of .424 in 1924 while playing with the St. Louis Cardinals.,D,Ryne Sandberg,Ty Cobb,Tony Lazzeri,Rogers Hornsby
This second baseman played for the Twins and the Angels during his career.,C,Johnny Evers,Joe Morgan,Rod Carew,Bid McPhee
"This second baseman, elected to the Hall of Fame in 1989 by the Veterans Committee, played with Stan Musial, another Hall of Famer.",A,Red Schoendienst,Joe Morgan,Ryne Sandberg,Rod Carew
"This second baseman played for the Cincinnati Reds with Pete Rose, Johnny Bench, and Tony Perez.",D,Bill Mazeroski,Frank Grant,Ryne Sandberg,Joe Morgan
Which second baseman was known as the silent captain of the Red Sox?,A,Bobby Doerr,Bid McPhee,Joe Morgan,Johnny Evers
This second baseman played for the Chicago Cubs in the 1980s.,A,Ryne Sandberg,Tony Lazzeri,Frankie Frisch,Frank Grant
This second baseman was part of the New York Yankees murderers row.,B,Rod Carew,Tony Lazzeri,Jackie Robinson,Joe Morgan
Which two teams had the best NBA records in the 1997-1998 Season?,B,San Antonio and L.A. Lakers,Chicago Bulls and Utah jazz,Houston Rockets and Seattle Supersonics,New York Knicks and Miami Heat
"During the 1970-1971 season, which Eastern Conference team had the best record and got the Most Valuable Player Award?",A,Milwaukee Bucks,NY Knicks,Boston Celtics,Philadelphia 76ers
The Los Angeles Clippers (known as the San Diego Clippers until 1984) had the worst record of the 1981-1982 NBA season.,B,True,False,,"Q The San Diego Clippers, who moved to Los Angeles, California and changed their name to the Los Angeles Clippers, finished 1984 with what record?"
What expansion team finished with the NBA worst win/loss record during their first season in 1995–96?,A,Vancouver Grizzlies,Charlotte Bobcats,Toronto Raptors,Orlando Magic
Which two NBA teams had the two best records in 1960-1961?,A,Boston Celtics and St Louis Hawks,Los Angeles Lakers and Boston Celtics,New York Knicks and St Louis Hawks,Philly Warriors and Detriot Pistons
"In the 1996-1997 season, which team broke the best record for an NBA season?",D,Detroit Pistons,Boston Celtics,San Antonio Spurs,Chicago Bulls
"Larry Bird was born on December 7, 1956.",A,True,False,,"Q Larry Bird was born in French Lick, Indiana."
Larry Bird graduated from Spring Valley High School.,A,True,False,,Q Larry Bird graduated from Indiana State in 1978.
Larry Bird played 13 years with the Boston Celtics.,A,True,False,,Q Larry Bird was rookie of the year in 1980.
Larry Bird has a street named after him.,B,False,True,,Q Larry Bird was a first round draft choice of the Pacers in 1978.
Larry Bird was voted thirteen times in the All-Star team.,B,True,False,,Q Larry Bird never played in the Olympic games.
"When keeping a baseball boxscore, which number signifies the shortstop?",B,4,6,5,3
This baseball shortstop player donated $3.9 million to renovate the baseball field at The University of Miami and also won two Gold Gloves.,B,Ernie Banks,Alex Rodriguiz,Miguel Tejada,Derek Jeter
Which player broke the record for the most home runs by a shortstop in one season in 2002?,D,Ernie Banks,Miguel Tejada,Derek Jeter,Alex Rodriguez
"This shortstop had a great year in 1962 winning his second consecutive Gold Glove, the NL MVP Award, and hitting a homerun both rightly and lefty in one game.",C,Ernie Banks,Alvin Dark,Maury Wills,Dick Groat
"Born in 1931 in Dallas, this player was a fan favorite as well as a Hall of Famer. He wore #14 and played his whole career for one team, a team whose inability to win had nothing to do with its star shortstops ability.",C,Luis Aparicio,Tony Kubek,Ernie Banks,Johnny Logan
Joe Tinker was the shortstop in the famous combination Tinkers to Evers to Chance.“ What was the name of the famous poem that immortalized these three players?,A,Baseballs Sad Lexicon,Casey at the Bat,The Deadly Trio,Bad Days in Chi-town
This Venezuelan was a great fielding shortstop for the White Sox. On White Sox he teamed with Nellie Fox to form a great fielding duo. Who was this famous #11?,B,Felix Lopez,Luis Aparicio,Chico Fernandez,Chico Carrasquel
"This college basketball coach won seven straight National Championships between 1967 and 1973. Four times his teams went 30 - 0 and, during a stretch between 1971 and 1974, his team won 88 straight games. He was known as The Wizard of Westwood.",C,Dean Smith,Bobby Knight,John Wooden,Larry Brown
"This player, known as Chocolate Thunder, was the first to jump right from high school to the NBA.",B,Marvin Webster,Darryl Dawkins,Moses Malone,Bob McAdoo
"This two-time MVP player, known as The Mailman, was selected in 1996 as one of the 50 Greatest Players in NBA History.",C,Bill Cartright,Bernard King,Karl Malone,Larry Bird
"This NHL player, known as Boom Boom, was credited with popularizing the slap shot. He was inducted into the Hockey Hall of Fame in 1972.",D,Frank Mahavolich,Rod Gilbert,Bobby Hull,Bernie Geoffrion
These NHL relatives were known as the Rocket and the Pocket Rocket.,A,Maurice and Henri Richard,Bobby and Brett Hull,Frank and Peter Mahavolich,Brent and Brian Sutter
"This NHL goalie won the Rookie of the Year in 1952 with the New York Rangers. Known as Gump, he was one of the last goalies to play the position without a mask.",A,Lorne Worsley,Glenn Hall,Terry Sawchuck,Johnny Bower
Which of the following statements about Major League baseball player Marvellous Marv Throneberry is false?,D,He was the first sportsman to appear in a Miller Lite beer commercial.,He appeared in a World Series game with the New York Yankees.,He was part of a trade package in which the Yankees acquired Roger Maris.,He was chosen by the Mets in the 1961 Expansion Draft.
"This switch hitter, known as the Commerce Comet, was inducted into the Hall of Fame in 1974.",D,Ken Singleton,Eddie Murray,Bobby Murcer,Mickey Mantle
"This first baseman, known as Stretch, played 22 seasons of Major League baseball.",C,Lou Whittaker,Cecil Fielder,Willie McCovey,Jim Gentile
"This former NFL player, nicknamed Mad Stork, stood 67 and weighed 220 lbs. He began his playing career with the Baltimore Colts in 1969 – 1970.",C,Ed Jones,Gino Marchetti,Ted Hendricks,Larry Little
"This NFL defensive back, called Night Train, began his career in 1952 and led the league in interceptions as a rookie. He was elected to the Professional Football Hall of Fame in 1974.",C,Bobby Layne,Dick Patton,Dick Lane,Ronnie Lott
"This football player, known as Sweetness, spent his entire 13-year career with the same NFL team. He ran for 275 yards in a game in 1977 and is one of the few players to run for, throw for, and catch a touchdown pass in the same game.",C,John Riggins,Otis Anderson,Walter Payton,Jim Brown
Both college and professional basketball have four quarters.,B,True,False,,Q There is no overtime period in NCAA basketball.
The 8-second rule exists in both NBA and NCAA hoops.,A,False,True,,Q NBA and NCAA regulation courts are the same size.
NBA and NCAA have the same number of players lined up along the lane while a free throw is being attempted.,B,True,False,,"Q When there is a held ball between two players, there is no jump ball in NCAA basketball."
In both the NBA and the NCAA you can choose any number you want for your jersey.,B,True,False,,Q The number of timeouts for non-televised and televised college basketball games is the same.
Babe Ruths birth name was George Henry Ruth.,A,False,True,,Q What year was Babe Ruth born?
How many major league baseball teams did Babe Ruth play for?,D,2,4,5,3
What number did the Babe wear for the New York Yankees?,D,8,9,6,3
What was the name of Babe Ruths second wife?,C,Cindy,Cloris,Claire,Clara
Babe Ruth died in 1948.,B,False,True,,Q Babe Ruth batted from the left side in the batters box.
How many home runs did the Babe hit while playing major league baseball?,A,714,716,715,713
The Babe played his first game in major league baseball in 1914.,A,True,False,,Q With what team did Babe Ruth finish his major league baseball playing career?
Which statement about athlete Danuta Rosani is true?,D,She was the first Italian female athlete to win an Olympic gold medal.,She was the first female athlete found to be technically a male.,She was the first Russian athlete to escape to the USA.,She was the first athlete in the track and field events to be disqualified in the Olympics for a banned  substance.
The actor who played Oddjob in the Bond movie Goldfinger won an Olympic Medal. Which statement is true about him?,A,His name was Toshiyuki Harold Sakata.,He won an Olympic Gold Medal in karate in the 1960 Olympics.,He won an Olympic Gold Medal in weightlifting  in the 1956 Olympics.,"He was born in Japan and died in Los Angeles, California."
Which Baseball Hall of Famer is credited with throwing the first curveball?,C,Martyn Stephen Darrow,Harold Joseph Chandler,William Arthur Cummings,Denton True Young
"It is generally accepted that the phrase red herring, which has been in popular parlance for many years, is derived from which sport?",D,Fencing,Golf,Bowling,Fox hunting
A pair of comedians neither of whom played pro baseball are enshrined in the Baseball Hall of Fame because of one of their routines.,A,False,True,,Q What distinction does Masanori Murakami hold?
Who has the highest ranking in an NFL game?,B,The Backfield Judge,The Referee,The Head Linesman,The Umpire
"The Cleveland Tigers, the Muncie Flyers, the Hammond Pros, and the Dayton Triangles were some of the original teams in which league?",C,NBA,NHL,NFL,Major League Baseball
"In which sport would you find Bay Matuka, Blue Charm, Green Highlander, Silver Stoat, and Logie?",C,Harness Racing,Thoroughbred  Horse racing,Salmon Fishing,Trout Fishing
What trophy is awarded to the Super Bowl-winning team?,A,Vince Lombardi Trophy,Heisman Trophy,None of these,Don Vamdo Trophy
What quarter back led in passing yards in 2002?,A,Rich Gannon,Donovan McNabb,Brett Farve,Payton Manning
Who were the first two losing teams in the Super Bowl?,B,Rams and Eagles,Chiefs and Raiders,Falcons and Colts,Chiefs and Packers
Which of these NFL players played the most career games?,D,Jerry Rice,They played the same number of games.,Dan Marino,George Blanda
What uniform number did Walter Payton wear when he played for the Bears?,B,29,34,54,99
Name the first team to both play in and lose four Super Bowls.,B,Falcons,Vikings,Colts,Rams
Who was drafted by the Cleveland Browns first overall in the 2000 NFL draft?,A,Courtney Brown,Michael Vick,Warrick Dunn,Alge Crumpler
Who was the first NFL kicker to finish the regular season with a 100% success rate on field goals and extra points?,C,Steve Young,Trey Vickrey,Gary Anderson,Jerry Rice
Who had the most touchdown passes in a season before Payton Manning set a new record?,B,Michael Vick,Dan Marino,Dauntee Coulpper,Steve Macnair
What team did Tony Dorsett play for after he left the Cowboys?,A,Broncons,Falcons,Vikings,Colts
What was the score of the 2008 Super Bowl?,B,21-17,17-14,32-28,42-24
Who had the most home runs in the 2007 Major League Baseball season?,A,Alex Rodriguez,David Ortiz,Vladimir Guerrero,Troy Glaus
The Red Sox swept the Colorado Rockies in the 2007 World Series.,A,True,False,,Q The Boston Celtics of 2007-2008 started out with the best start in Boston Celtic franchise history.
The Suns traded Shaun Marion and a package of prospects to the struggling Miami Heat for Shaquille ONeal.,A,True,False,,"Q In 2007, the Minnesota Twins traded their ace Johan Santana to the Red Soxs for third baseman Mike Lowell."
In what city and year did Muhammad Ali win the Olympic gold medal for the United States of America in the boxing light heavyweight division?,A,Rome 1960,Tokyo 1964,Melbourne 1956,Mexico City 1968
Muhammad Ali took up boxing as a result of someone stealing his bicycle.,B,False,True,,"Q Although Muhammad Ali was from Louisville, Kentucky he represented this major American city as a junior in the Golden Gloves."
Who was Muhammad Alis first professional fight and victory against?,B,Archie Moore,Tunney Hunsacker,Joe Louis,Alonzo Johnson
When did Muhammad Ali defeat Sonny Liston to win the World Heavyweight Championship?,C,December 1963,October 1964,February 1964,May 1964
Which one of his boxing opponents did Muhammad Ali label The Washer Woman?,A,George Chuvalo,Clevland Williams,Ernie Terrell,Zora Folley
"During a fight, Muhammad Ali kept asking this boxer, What is my name?.",A,Ernie Terrell,Floyd Patterson,Zora Folley,Clevland Williams
Who was Muhammad Alis last opponent before his boxing license was suspended in 1967?,A,Zora Folley,Ernie Terell,Cleveland Williams,George Chuvalo
Who did Muhammad Ali fight against in his come-back match in 1970?,B,Zora Folley,Jerry Quarry,Oscar Bonavena,Jimmy Ellis
Joe Frazier defeated Muhammad Ali in the first of their 3 fights.,A,True,False,,"Q On his way to fighting George Foreman, Muhammad Ali lost a fight against this boxer."
Did Muhammad Ali get his jaw broken in a fight against Ken Norton in 1973?,A,Yes,No,,Q In which African country did Muhammad Ali fight George Foreman in a match referred to as The Rumble in the Jungle?
What name was given to the tactic that Muhammad Ali used to defeat George Foreman?,A,Rope a Dope,Run and Hide,Rope and Hope,Hope and Pray
Who won the fight referred to as The Thrilla in Manila?,A,Ali won by a technical knock out after 14 rounds.,Ali won on points,Ali knocked out Frazier after 14 rounds.,Ali knocked out Frazier in the final round.
"In 1978, Muhammad Ali lost to this boxer but then defeated him later that year, thus regaining the heavyweight championship title for a record 3rd time.",A,Leon Spinks,Ken Norton,Joe Frazier,Joe Bugner
"At the 1988 Olympics, this lady earned a bronze medal, thus becoming the first African-American to win an Olympic medal.",B,Rory Flack,Debi Thomas,None of these,Jill Trenary
"In 1989, the Figure Skating World Championships had a new nation as a contender for possible glory. Who was the first Japanese female skater to win the World Championships?",B,None of these,Midori Ito,Yuka Sato,Shizuka Arakawa
"This Japanese dynamo became the first lady to land a quadruple jump in competition. It was a junior competition, but it still counts as a figure skating first.",A,Miki Ando,Shizuka Arakawa,Mao Asada,Mai Asada
Who was the first lady to perform a successful triple Axel in a figure skating competition?,B,Tonya Harding,Midori Ito,Nancy Kerrigan,Oksana Baiul
"At the 1992 Olympics in Albertville, this figure skater became the first Asian-American to medal at the Winter Olympics.",A,Kristi Yamaguchi,None of these,Michelle Kwan,Karen Kwan
"In 1999, the reigning World Champion Michelle Kwan lost to a Russian who became the first woman from her country to win a Figure Skating World Championship. Who is she?",B,Irina Slutskaya,Maria Butyrskaya,Ekaterina Gordeeva,Oksana Baiul
"In 1994 in Lilihammer, this lady became the first Chinese skater to win a medal.",D,Caroline Zhang,None of these,Dan Fang,Lu Chen
The first Ladies Figure Skating World Champion was crowned in this year.,D,1896,1912,1904,1906
Who was the first lady to win the Figure Skating World Championships?,D,Maribel Vinson Owen,Sonja Hennie,Herma Szabo,Madge Syers-Cave
"In 2005, Michelle Kwan won her 9th US title, tying the record set by what other American female skater?",A,Maribel Vinson Owen,Kristi Yamaguchi,Dorothy Hamill,Carol Heiss
Which one of these ladies has 10 Figure Skating World Championship Gold Medals?,C,Peggy Flemming,Michelle Kwan,Sonja Hennie,Dorothy Hamill
The NFL started out as the Ohio League.,A,True,False,,Q Two of the founding members of the NFL are in existence today. What are their original names?
The Detroit Lions entered the NFL in 1929 as the Detroit Lions.,B,True,False,,Q Art Shell of the Oakland Raiders was the first African American head coach in the NFL.
"In 1936, the NFL instituted the first ever draft of college players. Who was the first player ever drafted into the NFL?",C,George Halas,Woody Strode,Jay Berwanger,Red Grange
What year was the NFL Players Association formed?,C,1945,1972,1956,1964
"In 1960 after being refused entry into the NFL as an owner, Lamar Hunt formed the rival AFL.",B,False,True,,Q There was a team in the NFL named the Carpets.
What university did Bob Gibson attend?,B,University of Missouri,Creighton University,University of Kansas,University of Colorado
What is the only Major League Baseball team Bob Gibson played for?,D,Rockies,Dodgers,Yankees,Cardinals
What type of pitcher was Bob Gibson?,C,Righthanded reliever,Starting lefthander,Starting righthander,Lefthanded reliever
"Bob Gibson was the second pitcher to strikeout 3,000 batters. Who was the first?",A,Walter Johnson,Christy Mathewson,Cy Young,Red Ruffing
How many times did Bob Gibson win a Golden Glove Award?,A,9,8,6,7
How many Cy Young Awards did Bob Gibson win?,B,4,2,1,3
What was Bob Gibsons primary uniform number?,D,7,10,44,45
"As Bob Gibson was primarily a relief pitcher, he has not been voted into the Major League Baseball Hall of Fame.",B,True,False,,"Q Michael Phelps (USA, swimming) declared he would set a record by winning 8 gold medals at the Olympic Games in Beijing. How many did he actually win?"
Which country was represented by the highest number of athletes at the Olympic Games of 2008?,C,USA,India,China,Russia
Who became the fastest man by setting a world record of 9.69s at the 2008 Olympics 100m run?,C,Asafa Powell (Jamaica),Richard Thompson (Trinidad  Tobago),Usain Bolt (Jamaica),Walter Dix (USA)
Athletes representing which discipline were the first to compete during the 2008 Olympic Games?,D,Field  Track,Gymnastics,Swimming,Football / Soccer
"Two of the 2008 Olympic Games competitors, Natalia Partyka (Poland, table tennis) and Natalie du Toit (South Africa, swimming) are known for something very unusual. What do the two Natalys have in common, besides their first names?",B,They gave birth just days before the opening ceremony but still managed to take part in their competitions,They competed both in 2008 Olympic Games and 2008 Summer Paralympics,"Aged 13, they were the youngest competitors",They are twin sisters adopted by the different families just after birth; they met during the Olympics for the first time
Which country took all medals in the 100m womens sprint race at the Beijing Olympic Games?,D,China,UK,USA,Jamaica
"What did Ara Abrahamian (Sweden, wrestling) do at the medal ceremony for 84kg greco-roman event of the 2008 Summer Olympics?",D,"Shouted Russia will pay dearly for attacking Georgia in his native language, Armenian",Took off his t-shirt and displayed another with the flag of Tibet,Refused to accept the gold medal,"Stepped from the podium, dropped his medal and walked off"
The first days of the 2008 Olympic Games were held in the shadow of a military confrontation between Georgia and Russia. In which event did both countries representatives win medals and embraced on the podium?,A,"Shooting - 10m air pistol, women","Judo - 66kg, men","Weightlifting - 48kg, men","Athletics - shot put, women"
"Yelena Isinbayeva has often been referred to as the tsarina of pole vault, so it was not a surprise when she won the event at the Beijing Olympics. She also set a world record, by jumping this high.",A,5.05,5.00,6.00,6.05
Kirsty Coventry won four medals and set a new world record in the 200m backstroke at the 2008 Summer Olympic Games. Which country did she represent?,C,USA,Australia,Zimbabwe,UK
"Afghanistan, a poor war-torn country, managed to win a medal at the 2008 Summer Olympics. Which discipline was it in?",A,Taekwondo,Weightlifting,Table tennis,Shooting
How many of the four top-seeded female tennis players made it to the semifinals at 2008 Summer Olympics?,A,None,All,1,3
"During the mens 200m sprint at the Beijing Olympic Games, the second and third athletes were disqualified. What for?",B,For false-start,For running outside of their tracks,For doping,For their public support of Tibet
What two teams competed in the finals of the mens football (soccer) tournament at the Beijing Olympics?,B,USA-China,Argentina-Nigeria,Brazil-Argentina,USA-Brazil
The first FA Cup final took place on this date.,D,19 March 1913,1 May 1900,22 April 1895,16 March 1872
In this year Wembley becomes the official host of the competition.,C,1944,1929,1923,1934
This number of trophies have been in use during the competitions long history.,D,3,2,1,4
The White Horse Final took place on this date.,C,4 May 1924,4 April 1924,28 April 1923,28 April 1924
Which team won the most  FA cups during the 1909-2005 period?,B,Liverpool,Manchester United,Tottenham Hotspur,Arsenal
Stanley Matthews won his first Ever FA Trophy while on this team.,C,Fulham,Bolton,Blackpool,Blackburn
This side defeated Herbert Chapmans great Arsenal side 2-0 in 1933.,B,Swansea,Walsall,Yeovil,Bristol City
Clubs from the top divisions and the Premier League join the competition at this stage.,D,Fifth Round,Fourth Round,Second Round,Third Round
"In 1978, Sir Bobby Robson wins his first FA Cup trophy as a manager of this team.",B,Derby County,Ipswich Town,Newcastle United,Portsmouth
In this year Welmbley ceases from being the official host of the Competition.,A,2000,2001,1998,1999
Who was appointed NFL Commissioner after the retirement of Paul Tagliabue?,A,Roger Goodell,Terrell Owens,Mark Cohon,Bert Bell
In 1992 this owner and President of the Milwaukee Brewers became Commissioner of Major League baseball.,B,Phil Knight,Allan Selig,Jerome Holtzman,Barry Bonds
Beginning in 1998 he had a significant role in CBS getting the rights to NFL games through at least 2012. His father was a truly great sportscaster.,C,Robert Barber,"Henry Rodgers, Jr.",Sean McManus,Jonathan Buck
"In 2002 this man, who was President of Indiana University, became President of the NCAA.",D,Sean McManus,Tony Ponturo,David Hill,Myles  Brand
"This company, with a huge ad budget in the world of sports, has a sports marketing division which creates advertising material for the Super Bowl.",B,Verizon,Anheuser-Busch,Concast,Colgate-Palmolive
"This basketball player, drafted by the Cleveland Cavaliers in 2003, is famous for doing commercials for Sprite, Nike, and Upper Deck.",A,LeBron James,Kellen Winslow III,Brad Daugherty,Bob Lemon
In 1986 he became Executive Director of the Major League Baseball Players Association.,A,Donald Fehr,Marvin Miller,Theodore Forstmann,Chuck Commisky
He is known as the owner of the Boston Red Sox and Roush Fenway Racing.,C,Manny Ramirez,Robert Kraft,John Henry,Brian Roberts
This family has had three starting NFL quarterbacks who have won at least two Super Bowls in a row.,B,Griese,Manning,Simms,Hassellback
Who purchased the Dallas Cowboys in 1989?,C,Wellington Mara,Lawrence Tisch,Jerry Jones,Peter Angelos
Malcolm Glazer purchased these two teams in 1995 and 2005 respectively.,A,Tampa Bay Buccaneers and Manchester United,Tampa Bay Buccaneers and Tampa Bay (Devil) Rays,New Orleans Saints and Charlote Hornets,Tampa Bay (Devil) Rays and New Orleans Saints
The 2008 owner of the Seattle Seahawks and Portland Trailblazers was a co-founder of this company.,B,ESPN,Microsoft,Lockheed,Nike
"This prominent sports agent has represented some of the highest-paid baseball players, including",,"anny Ramirez, Mark Teixeira, and Andruw Jones.",Scott Boras,Leigh Steinberg,Paul Allen
He grew up in a suburb of Pittsburgh. In 2002 he became the owner of the Dallas Mavericks.,C,George Pyne,Jeff Urban,Mark Cuban,Peter Uberroth
He was born in 1987 and is considered one of the top player in his sport. He was nicknamed The Next One.,B,Tiger Woods,Sidney Crosby,LaDamien Tomlinson,Evan Longoria
"He has been a fine Super Bowl-winning NFL coach, a football commentator and a video game icon.",A,John Madden,Buell Gallagher,Frank Caliendo,Terrell Owens
"He was a bellhop, an aerobics instructor and an amateur boxer. In 1992 he began the UFC for mixed  martial arts.",C,Jim Plank,Tito Sanchez,Dana White,Dan Goldberg
"This agent has represented Yao Ming, Tracy McGrady, T.J. Ford, Ben Wallace, Jordan Farmar and Jermaine ONeal.",A,Arn Tellum,Tom Condon,Leigh Steinberg,LeMarcus Perkins
He moved from running Radio City Music Hall to becoming CEO of The United States Tennis Association.,C,Mike Silve,Stan Kroenke,Arlen Kantarian,Jon Litner
"He is one of the most influential sports agents in the NFL. His clients have included Steve Young, Troy Aikman, Warren Moon, and Kordell Stewart.",B,Ed Condon,Leigh Steinberg,Max Plank,Tom Phelan
"In the video, Searching for Animal Chin of successful skate team Bones Brigade, who was Animal Chin?",D,Stacy Peralta,Lance Mountain,Tony Hawk,The master of skateboarding
"In the 1980s Tony Hawks father, Frank Hawk was head of what organization?",C,Coca Cola of North America,The National Rifle Association,The National Skateboard Association,The CIA
"What was the name of the two brothers who were both professional skaters in the late 70s, then resurfaced in the 80s to become dominant riders once again?",C,Steve and Tony Alva,Frank and Duane Peters,Steve and Mickey Alba,Stan and Mike McGill
"This man, born in 1963 in New york, is the inventor of the ollie, a skateboarding move.",B,Mike McGill,Alan Gelfand,Tommy Guerro,Natas Kapas
"He invented the aerial skateboarding trick, McTwist and first performed it in public in 1984 at the Del-Mar Skatepark contest.",B,Lance Mountain,Mike McGill,Tony Hawk,Steve Cabellero
What skateboard company switched their focus and skyrocketed to success with their clothing line in the mid eighties?,D,Mad Rats,Vans,Rector,Vision Street Wear
"In skateboarding, what is a Boneless one?",A,"A classic trick, invented by Garry Scott Davis",A skater that doesnt like to fall,A skateboard without a nose guard,A fall that doesnt break anything
Who was on the cover of the first issue of Transworld Skateboarding magazine?,C,Christian Hosoi,Tony Hawk,Steve Caballero,Stacy Peralta
This Texas artist drew the artwork for Zorlac skateboards and was a regular contributing artist for Thrasher magazine.,D,Lance Armstrong,Vincent VanGogh,Henry Vincent,Pushead
"What was the name of the reader mail section of  monthly skateboarding magazine, Thrasher, in the 1980s?",A,Mail Drop,Air Mail,The Daily Grind,Skater Forum
Which of these is not one of the colors for the Atlanta Braves team uniforms?,B,Blue,Green,White,Red
What was the previous name of the Chicago Cubs?,D,Chicago Red Stockings,Chicago Dolphins,Chicago Bears,Chicago Colts
Which of these became the Red Soxs home ballpark in 1912?,A,Fenway Park,Wrigley Fields,PNC Park,National Park
Who broke Hank Aarons career home run record?,B,Larry Bonds,Barry Bonds,Binny Jane,Boe Jinards
What baseball team was founded in Manhattan in 1960?,B,New York Rockies,New York Mets,New York Brewers,New York Cardinals
What is the cap insignia of the Los Angeles Dodgers?,A,A over L,D over L,T over A,A over D
"What baseball team played their first game on April 5, 1993?",C,Florida Marlins,Atlanta Braves,Colorado Rockies,Houston Astros
"Which player, nicknamed The Captain, was the 1970 NBA Finals MVP?",D,Jerry West,Wilt Chamberlain,Kareem Abdul-Jabbar,Willis Reed
"This player, called Cap or Captain, was the 1971 NBA Finals MVP.",B,John Havlicek,Kareem Abdul-Jabbar,Rick Barry,Wilt Chamberlain
"This player, nicknamed The Big Dipper, Goliath and Mr.100, became the 1972 NBA Finals MVP.",C,Bill Walton,Kareem Abdul-Jabbar,Wilt Chamberlain,JoJo White
Name the 1974 NBA Finals MVP who was nicknamed Hondo.,C,JoJo White,Wilt Chamberlain,John Havlicek,Rick Barry
What player nicknamed Greyhound was the NBA Finals MVP in 1975?,A,Rick Barry,Wes Unseld,Dennis Johnson,Bill Walton
Who was the NBA Finals MVP in 1976?,B,Bill Walton,JoJo White,Wes Unseld,Rick Barry
"This player, nicknamed “Big Red-Head”, was the NBA Finals MVP in 1977?",C,Wes Unseld,Dennis Johnson,Bill Walton,JoJo White
Who was the NBA Finals MVP in 1978?,A,Wes Unseld,Dennis Johnson,Bill Walton,JoJo White
Who was the NBA Finals MVP in 1979?,C,JoJo White,Bill Walton,Dennis Johnson,Wes Unseld
Where did karate originally begin?,D,Malaysia,Indonesia,China,Japan
"In the karate terminology, what does kata mean?",A,Form,Position,Way,Fist
Who is considered the father of Shotokan Karate?,B,Kenwa Mabuni,Gichin Funakoshi,Motobu Choki,Ano Itosou
Karate had a major influence on what other country also known for its martial art?,D,Russia,India,Thailand,Korea
Which was the first US state in which karate was taught?,C,Louisiana,New York,Hawaii,Texas
A major concept of karate is attitude. What is it called in Japanese?,B,Kumite,Kokoro,Sapporo,Tadashi
Which of these cyclists has the most Tour De France wins?,D,Jacques Anquetil,Eddie Merckx,Bernard Hinault,Lance Armstrong
What golfer won his 18th major championship in 1986?,B,Tiger Woods,Jack Nicklaus,Ben Hogan,Walter Hagen
What mens basketball team won their 11th NCAA Championship in 1996?,B,Duke,UCLA,Kentucky,North Carolina
Which of the listed NBA players has the most career points?,D,Karl Malone,Wilt Chamberlain,Michael Jordan,Kareem Abdul-Jabbar
Which of these former MLB players has the most career strike outs?,B,Steve Carlton,Nolan Ryan,Curt Schilling,Chet Lemon
What MLB player set a record for most career hits in 1985?,A,Pete Rose,Ty Cobb,Hank Aaron,Stan Musial
What MLB player won his 7th MVP Award in 2004?,D,Roy Campanella,Stan Musial,Mike Schmidt,Barry Bonds
What player  won his 7th Cy Young Award in 2004?,D,Greg Maddux,Sandy Koufax,Randy Johnson,Roger Clemens
Which of these former MLB players has the most career RBIs?,A,Hank Aaron,Lou Gehrig,Babe Ruth,Brad Wilkerson
Which of these former NFL quarterbacks has the most passing yards?,A,Brett Favre,Dan Marino,John Elway,Warren Moon
"On May 17, 1998 the Yankees won a perfect game 4-0 over the Twins. Who was the wining pitcher?",B,David Cone,David Wells,Jimmy Keys,Al Leiter
"Joe Girardi caught a perfect game on July 18, 1999. Who was the winning pitcher?",D,Al Leiter,Jimmy Keys,David Wells,David Cone
Who is the first man to catch more than one perfect game?,A,Ron Hassey,Joe Giradi,Yogi Berra,Jeff Torborg
The first perfect game played in Calfornia was played in this city.,B,San Francisco,Los Angeles,San Diego,Oakland
He was the first 40-year-old to pitch a perfect game.,C,Dizzy Dean,Don Drysdale,Randy Johnson,Kenny Rogers
This is the first team to win more than one perfect game.,D,Rangers,Braves,Dodgers,Yankees
Who was the first non-American born pitcher to pitch a perfect game?,D,Ferguson Jenkins,Pedro Martinez,Elmer Valo,Dennis Martinez
Who was the first player to play in three perfect games?,D,Don Zimmer,Pedro Martinez,Don Baylor,Paul ONeil
This  is the first team to have three perfect games pitched against them.,A,Dodgers,Blue Jays,White Sox,Rangers
"In 1917, a starting pitcher walked the first batter, was ejected and then the relief pitcher pitched perfectly for the rest of the game. Who was the ejected pitcher?",C,Walter Johnson,Ed Cicotte,Babe Ruth,Dizzy Dean
"On May 26, 1959 this pitcher pitched 12 perfect innings.",D,Bob Gibson,Don Drysdale,Warren Sphan,Harvey Haddix
