Questions,Correct,A,B,C,D
"In the film Dirty Dancing, Penny gets pregnant by Johnny.",A,False,True,,"Q In the movie Dirty Dancing, which of the following did Baby not perform during her first dance at Sheldrake?"
What does Baby plan to do in the movie Dirty Dancing?,A,Join the Peace Corps,Become Miss United States,Some dirty dancing,Train to become a doctor like her father
What is Babys real name in the romance movie Dirty Dancing?,C,Francesca,Francine,Frances,Frankie
"Charles Bronson, Claudia Cardinale and Henry Fonda starred in this western movie from 1968.",A,Once Upon a Time in the West,Butch Cassidy and the Sundance Kid,The Man Who Shot Liberty Valance,The Treasure of the Sierra Madre
"In the classic western movie The Good, the Bad and the Ugly, when Tuco is about to be hung in the town of Valverde, the executioner reads out loud wanted in 15 counties of this state. Is there a factual error in his statement?",A,Yes,No,,Q Gary Coopers character in the movie High Noon was originally named Will Doane. Co-star Katy Jurado had difficulty pronouncing Will Doane so the name was changed to this.
"This actor played William Munny the 1992 movie Unforgiven.  William was an old  bounty hunter, who had turned into a widowed pig farmer with two kids.",B,Rob Campbell,Clint Eastwood,Gene Hackman,Morgan Freeman
Which one of these pairs actor - western movie he has played in is wrong?,B,Rock Hudson - Gun Fury,Liam Dunn - The Mark of Zorro,Eli Wallach - The Magnificent Seven,Lance Henriksen - Dead Man
"El Dorado stars actors such as James Caan, Robert Mitchum and John Wayne. Shooting of the movie started in late 1965 with the release following in this year.",A,1967,1966,1965,1975
"In this movie, John Wayne played the sheriff of a small town, who has to hold in jail the brother of a powerful rancher. The movie was directed by Howard Hawks.",C,The Horse Soldiers,The Man Who Shot Liberty Valance,Rio Bravo,Neath The Arizona Skies
"Toward the end of this movie, the sheriff and a gang of train robbers are shooting at each other on a moving train.  Stuntman Bob Morgan was playing one of the robbers, when suddenly the chains holding some logs together snapped and he was crushed. Morgan was badly injured and almost died.",A,How the West Was Won,Devils Canyon,Gun Fury,The Alamo
Blazing Saddles was a comedy western about  the first Black sheriff in the west. Do you know who played the role of Sheriff Bart?,B,Mel Brooks,Cleavon Little,Pat McCormick,Samuel Jackson
The Oscar-winning movie Dances With Wolves ran over budget and Kevin Costner was forced to make up the overages personally.,B,False,True,,"Q Young Noah Calhoun, a character from the movie The Notebook, is instantly smitten with seventeen-year-old Allie Hamilton, when he spots her at a carnival. What is the first thing Noah says to Allie?"
"In the 2004 film, The Notebook, Noah decides to do something insane to grab Allie’s attention. What does he do to make Ally agree to go on a date with him?",D,He lays down in the middle of the street and refuses to get up.,He uses a friend of his to arrange a date with Allie at the movies.,He stops the Ferris wheel and keeps her up with him until she agrees to go out with him.,He jumps onto the Ferris wheel and hangs from the bars until she agrees to go out with him.
"In the movie, Allies parents take her away in order to separate her from Noah. What else does Allies mother do to keep the young lovers apart?",B,She threatens Noah and forces him to leave the country.,She hides the letters Noah sends to Allie.,She tells Allie that Noah was killed in the war.,She finds a fiance for Ally.
"In the movie version of The Notebook, while Noah fights in World War II in Europe, his father does something that fascinates and deeply moves Noah. What is it?",B,His father contacts Allie and tells her about the letters Noah has been sending.,His father sells the house so Noah can buy the one he had always wanted.,His father wins a lot of money gambling and sends them to Allie.,His father finds a fiancee for Noah.
"In a scene from The Notebook, Allie suddenly experiences a great shock and faints for what reason?",A,She sees Noahs picture in front of their dream house in the newspaper.,"She sees Noah with his neighbor, Martha.",Noah shows up in the middle of her wedding.,Her mother reveals to her that she had been hiding the letters Noah wrote.
"In the movie, when the already grown-up Allie is just about to leave Noahs house, he asks her to come the next day because he has something to show her. Where does he take her when she comes back in the morning?",B,To his old house.,On a boat ride.,To the movie they watched 7 years ago.,On a walk along the street they lay on together 7 years ago.
"In the movie The Notebook, when Allies mother comes and takes Allie from Noahs house, the two have a talk as a result of which Allie finds out what?",A,Her mother had the same impossible love when she was young.,Her mother intends to leave her father for her first love.,Her mother does not love her father anymore.,Her mother has been unfaithful to her father.
"The movie, The Notebook is a love story, where an elderly man reads bits and pieces of a love story of two young lovers, to his female companion. It later becomes apparent that the female companion is in fact Allie, who is now suffering from what disease?",A,Alzheimers Disease,Aarskog syndrome,Cancer,Obsessive-compulsive disorder
"In the movie, The Notebook, Noah is occasionally shown as an old man, who does what to help Allie overcome her medical condition?",C,Take her on a boat ride,Show her pictures,Read a story to her,Take her back to their house
"What happens on the quay in the movie The Notebook, when Allie and Noah return from the boat ride in the heavy rain?",D,Allie bursts into tears.,Noah jumps off the quay.,Allie kisses Noah.,Noah Kisses Allie.
"The all-pro defensive tackle from the Detroit Lions, Alex Karras, played the role of Porky in the 1982 film Porkys.",B,True,False,,Q What was the name of the high school in the movie Porkys which Pee Wee and the other boys attended?
"In which film did the main character have to get rid of his vices such as smoking, drinking, gambling in order to inherit a large sum of cash?",D,Brewsters Millions,Heaven Can Wait,Arthur 2-On the Rocks,Easy Money
Which movie was the following tag line used to promote: They figured he was a lazy time wasting slacker. They were right.,D,Deuce Bigalow : Male Gigalo,True Romance,Joe Dirt,The Big Lebowski
Which movie is the following tag line from: EARTH Take a good look. It could be your last.,A,Independence Day,Evolution,Mars Attacks!,Armageddon
Which movie features With great power comes great responsibility. as a tag line?,A,Spider-Man,Dare Devil,Superman,Batman
Name the movie which featured the following tag line: Girls like me dont make invitations like this to just anyone!,A,Pulp Fiction,Kill Bill Vol. 1,Kill Bill Vol. 2,Jackie Brown
A new- and altogether different- screen excitement!!! is the tag line from which movie?,D,Texas Chainsaw Massacre,The Exorcist,Omen,Psycho
The Fight for the Future Begins was the tag line for which movie?,A,The Matrix,Saving Private Ryan,Lord Of The Rings : Return Of The King,Terminator
"Which movie was the following tag line used to promote: Up is down, black is white, and nothing is what it seems?",D,Barton Fink,Raising Arizona,L.A Confidential,Millers Crossing
Does for rock and roll what The Sound of Music did for hills is the tag line from which movie?,D,The School Of Rock,24hr Party People,Almost Famous,This Is Spinal Tap
Which movie is the following tag line from:  Fear can hold you prisoner. Hope can set you free.,B,Bridge On The River Kwai,The Shawshank Redemption,Papillion,Escape From Alcatraz
It only takes one witness to spoil the perfect crime is the tag line from which movie?,D,North By North West,Vertigo,The Man Who Knew Too Much,Rear Window
In this1990 film Lt. John J. Dunbar is accepted as an honorary member of the Sioux tribe and helps them locate a herd of buffalo.,C,At Play in the Fields of the Lord,Grey Owl,Dances with Wolves,The Worlds Fastest Indian
What movie is famous for its depiction of the Omaha beachhead assault of 1944 in its opening 24 minutes?,C,The Thin Red Line,Letters from Iwo Jima,Saving Private Ryan,Full Metal Jacket
"In what 1993 sci-fi movie does Jeff Goldblum portray mathematician and chaos theorist, Dr. Ian Malcolm?",A,Jurassic Park,The Fly,Independence Day,Holy Man
"The director and the lead actor of this 2nd top grossing movie of 1991 share the same first name, Kevin.",A,Robin Hood: Prince of Thieves,The Untouchables,The Bodyguard,For Love of the Game
What top grossing movie of 1998 features the daughter of Aerosmiths frontman in the role of Grace Stamper?,A,Armageddon,Mulan,Shakespeare in Love,The Lord of the Rings: The Fellowship of the Ring
"What movie portrays Oskar, a businessman looking to hire Jews during World War II?",D,Crimes and Misdemeanors,The Great Dictator,Driving Miss Daisy,Schindlers List
"What 1997 sci-fi movie featured Agent K and former NYPD officer, Agent J?",A,Men in Black,The Iron Giant,Independence Day,Titan A.E.
"The Deer Hunter  bagged  five  Oscars in 1979, but its huge success also led to the flameout of its director, in perhaps the most dramatic, one-hit-wonder decline of any filmmaker on the AFI list.",,ho is the extinguished director?,Michael Cimino,Michael Mouse,Michael Mann
The following dialogue is from the movie Star Trek IV - The Voyage Home.,,"irk: Oh, him? (referring to Spock ) I think he did a little too much LDS.",True,True,False
Plastics was the one word career advice given to a befuddled Benjamin Braddock played by Dustin Hoffman in this movie.,B,Midnight Cowboy,The Graduate,Rain Man,Tootsie
Supercalifragilisticexpialidocious is a word used in this film.,C,Flubber,Peter Pan,Mary Poppins,Sound of Music
"The setting is a campfire. Gathered around are Captain America, Billy, and the lawyer, George Hanson.  The lawyer looks around and says, Nic-nic-nic. What cult movie are you watching?",C,Five Easy Pieces,Reefer Madness,Easy Rider,The Day the World Stood Still
"In Mel Brooks Silent Movie, Non is the only spoken word. Who has the only speaking part in Silent Movie?",B,Marty Feldman,Marcel Marceau,Mel Brooks,Sid Caesar
"Be careful how you use this name because Its off the record, on the QT and very hush-hush.",,n what movie did the dying Det. Jack Vincennes whisper Rollo Tomasi helped solve the Nite Owl Murders?,LA Confidential,LA Story,The Untouchables
In what 1967 movie did the pretty half of the duo announce as an introduction We rob banks?,C,Frankie and Johnny,Harold and Maude,Bonnie and Clyde,Tango and Cash
In what year was the romantic comedy movie Sweet Home Alabama released in theaters?,C,1999,2004,2002,2000
"For her role in the movie Sweet Home Alabama, Reese Witherspoon won the Teen Choice Awards for what category?",B,Choice actress,Choice liplock,Choice hottie-female,Choice hissy fit
"In the movie Sweet Home Alabama, what problem does the character Malanie Smooter encounter, which prevents her from marrying her fiance Andrew Hennings?",D,Andrews mother wants him to wait.,It rains on the wedding day.,Her parents will not give their approval.,She is still married to Jake.
"Which Southern rock musical group originally sang the song Sweet Home Alabama, which is also the theme song to the movie of the same name?",C,Molly Hatchet,Chalie Daniels Band,Lynyrd Skynyrd,Alabama
What is the birth name of the star actress in the movie Sweet Home Alabama?,D,Haley Reese Witherspoon,Mary Andrews,Emma Ann Witherspoon,Laura Jeanne Reese Witherspoon
"In the romantic comedy Sweet Home Alabama, who is the young talented actress that plays the small part of the young Melanie Smooter?",D,Jamie Spears,Kristen Stewart,Sara Paxton,Dakota Fanning
Patrick Dempsey plays the role of the Mayor of New York in the movie Sweet Home Alabama.,B,True,False,,"Q Despite its name, the movie Sweet Home Alabama was actually filmed in many small towns in Louisiana."
What is the name of the hound dog in the romantic comedy Sweet Home Alabama?,A,Bryant,Coach,Earl,Bubba
This villain from a 1989 movie is at # 45 in the American Film Institute’s list of the 50 most memorable movie villains.,A,The Joker,Venom,Lex Luther,The Riddler
This villain from a 1964 Bond movie ranks #49 on AFIs list of the 50 top villains.,A,Auric Goldfinger,Dr. No,Blofield,The Russians
"A great dog-hater, this villain ranked # 39 on AFI’s list of the 50 top villains, is one of the three from the list coming from an animated film.",B,The Queen,Cruella De Vil,The Wicked Witch of the West,Mrs. Danvers
This villain was chosen for position # 33 on the AFI’s list of the top movie villains. He has been in many movies but his appearance in a 1931 movie is regarded as the most memorable.,C,Frankenstein,The Devil,Count Dracula,The Alien
"A fierce eating machine, this creature is one of the few non-humans to appear on AFI’s list of the top movie villains, at # 18.",B,Hal 9000 in 2001: A Space Odyssey,The Shark from Jaws,Terminator from The Terminator,Alien from Aliens
Which Nazi from the movie Shindlers List was ranked #15 on the American Film Institutions list of the top movie villains?,B,Adolph Hitler,Amon Goeth,Wilhelm List,Josef Gobbels
"What do the villains from the War of the Worlds, ranked #27 on the AFIs list of the 50 top villains, have in common with the villain at #14 from the same list?",D,"They both are Nazis,","They both are gang leaders,","They both are women,",They both come from outer space.
"Which old, greedy businessman is ranked #6 on the American Film Institutions list of the top movie villains?",D,Auric Goldfinger,Hans Gruber,Michael Corleone,Mr. Potter
What year did the first Waynes World movie come out?,C,1988,1994,1992,1990
The movie Waynes World was shot in a little over one month.,B,False,True,,Q What make and model car does Garth own in the Waynes World movie?
As a child Darth Vader was from what desert planet?,D,Alderaan,Hot,Endor,Tatooine
"In the Empire Strikes Back, Darth Vader captures Han Solo and Chewbacca on what planet?",C,Alderaan,Hoth,Bespin,Tatooine
The actor who lent his voice to Darth Vader also lent his voice to a character in The Lion King!,A,True,False,,"Q In The Empire Strikes Back, Luke Skywalker finds out that Darth Vader is this relationship to him?"
Darth Vader only had one child.,A,False,True,,"Q In Return of the Jedi, Luke severs one of Darth Vaders body parts in a lightsaber fight.  What part does Vader lose?"
"At the end of Return of the Jedi, Darth Vader gets redeemed by reverting back to his former self.",A,True,False,,"Q According to an interview, George Lucas confided that the name Darth Vader means what?"
Cute little Gertie from E. T.  was no where in evidence when this actress played a evil Lolita,,"ho seduces her friends dad, kills the mother and tries to frame her  friend  for murder.  What actress is  Poison Ivy?",Drew Barrymore,Tatum ONeil,Sara Gilbert
The 2006 movie Little Miss Sunshine was co-produced by Marc Turtletaub. Which company did he found before becoming a movie producer?,C,Wentworth Financial,Geek Squad,The Money Store,"Ask Jeeves, Inc."
Which actor plays Richard Hoover in the film Little Miss Sunshine?,C,Alan Arkin,Steven  Colbert,Greg Kinnear,Paul Dano
"In Little Miss Sunshine, who played the mom, Sheryl?",C,Lauren Graham,Blythe Danner,Toni Collette,Sheryl Fenn
"In the dramedy Little Miss Sunshine, what is the major problem of Grandpa, played by Alan Arkin?",A,Heroin addiction,Hes a drunk.,His granddaughter does not  love him.,"He wants to live with his love interest, played by  Alicia Forbes."
"Alan Arkin, who portrays Grandpa in Little Miss Sunshine, was a founding member of this famous comedy group.",B,Alphabet City,Second City,The Improv Players,The Daisy Players
"What distinction does Alan Arkin share with Orson Welles, James Dean, Paul Muni, Montgomery Clift and Lawrence Tibbett?",D,"He has won an Oscar, an Emmy, a Tony, a Golden Globe, and a SAG Award.",He refused a star on the Hollywood Walk of Fame.,He got a star on the Hollywood Walk of Fame before he was 30.,He got an Oscar nomination for his first full-length film.
Who plays the  suicidal uncle Frank in the movie Little Miss Sunshine?,C,Lewis Black,Steven Colbert,Steve Carrell,Jon Stewart
"In the film Little Miss sunshine, Uncle Frank considers himself to be Americas top scholar on which famous author?",B,Dickens,Proust,Camus,Kafka
Which one of these movies did not star the actress who portrays Olive in Little Miss Sunshine?,C,The Family Plan,Signs,The Sixth Sense,Raising Helen
"This actress, better known as Chloe on the TV show 24,  plays the helpful Pageant  Assistant, Pam, in Little Miss Sunshine.",C,Kirsten Dunst,Claire Danes,Mary Lynn Rajskub,Amalia Geiheimer
What was the rating for the film Little Miss Sunshine?,C,G,PG-13,R,PG
"This actor, who played the brother, Dwayne, in Little Miss Sunshine, won rave reviews for his  role in L.I.E.",D,Bobby Danes,Don Newcombe,Robert Newsome,Paul Dano
The following quote is from which hit movie?,,"ou can be too old for a lot of things, but youre never too old to be afraid.",Home Alone,Memento,Home Alone
Which film is memorable for this quote?,,"ow back up, put the gun down, and get me a pack of Tropical Fruit Bubblicious.",Bad Boys,Blue Streak,Bad Boys
In what year did the horror flick An American Werewolf in London come out?,A,1981,1980,1983,1986
This 1987 movie directed by Peter Jackson involved aliens who wanted to use humans as meat for their fast food chain.,A,Bad Taste,Basket Case,McDougals,The Beyond
The horror movie Killer Klowns from Outer Space came out in 1984.,A,False,True,,Q Jennifer Tilly starred in the 1982 horror movie One Dark Night with Adam West.
The 1982 movie Creepshow was a combination of 5 individual stories. Which of the following is NOT one of the titles?,D,Theyre Creeping Up On You,Fathers Day,The Lonely Death of Jordy Verril,The Tide Is High
The horror/comedy movie The Toxic Avenger was produced by Troma Studios.,B,False,True,,"Q The Evil Dead was released in 1985 and cost $150,000 to make."
This 1981 Italian film was set in New Orleans at the Seven Doors Hotel which was supposedly built over the gates of hell.,D,Poltergeist,Suspiria,The House By The Cemetery,The Beyond
William Katt starred in this 1980s movie with George Wendt of Cheers fame.,D,The Toxic Avenger,Evil Dead,Reanimator,House
"No dialogue, just Albert Finney and the enamored Mrs. Walters at the dinner table, gorging themselves on crab and other goodies while gazing lustfully at one another in this classic, sexually suggestive mastication scene. What hilarious picaresque adventure is it from?",B,Around The World In Eighty Days,Tom Jones,A Man For All Seasons,My Fair Lady
"The once spoiled and petulant heroine weeps for the love and lover she lost. But she soon brightens and declares, “Ill go home, and Ill think of some way to get him back! After all, tomorrow is another day! Name this movie, based on a Pulitzer Prize winning book, which garnered a record eight Oscars.",C,Wuthering Heights,It Happened One Night,Gone With the Wind,Citizen Kane
"The entomologist inspects the rare cocoon carefully and informs Starling that, “Somebody grew this guy. Fed him honey and nightshade, kept him warm. Somebody loved him.” Name the movie this scene is from.",C,A Beautiful Mind,Out of Africa,Silence of the Lambs,The English Patient
"After killing Sargent Judson, Montgomery Clift staggers back to Lorene’s apartment with a serious knife wound. She screams as he stumbles through the door. What is the title of this acclaimed drama about love, honor, and friendship?",D,You Can’t Take It With You,Peyton Place,How Green Was My Valley,From Here to Eternity
"In spite of his friends’ objections, Earnest runs to the phone booth, preparing to give Clara a call, stating “Shes a dog. And Im a fat, ugly man. Well, all I know is I had a good time last night. Im gonna have a good time tonight. If we have enough good times together, Im gonna get down on my knees. Im gonna beg that girl to marry me!” Name this low-budget adaptation of a Paddy Chayefsky teleplay.",A,Marty,Gigi,The Apartment,All About Eve
"In Cuba, the terminally ill Hyman Roth brings up the issue of Moe Green’s hit, telling Michael, I didnt ask who gave the order, because it had nothing to do with business! Which movie is this from?",B,Prizzi’s Honor,The Godfather II,Heaven Can Wait,Dog Day Afternoon
"Eric Liddell reassures his sister, who is fearful that he is neglecting his commitment to missionary work: “I believe that God made me for a purpose . . . but He also made me fast, and when I run, I feel His pleasure. What Best picture is this from?",A,Chariots of Fire,Forrest Gump,African Queen,The Mission
"Sheen levels the AK-47 at the wounded Barnes, whom he knows is responsible for the death of Elias.  Barnes tells him in disgust to just “Do it!”, so he does, shooting Barnes three times in the chest. Name the movie this climactic scene is from.",C,Apocalypse Now,The Deer Hunter,Platoon,Coming Home
"In what Best Picture does Peter Lorre, playing a sniveling petty criminal, scream and beg Richard Blaine to save him, as the police arrest him in Blaine’s nightclub and drag him away for murdering two soldiers?",B,Lawrence of Arabia,Casablanca,Treasure of the Sierra Madre,The Longest Day
"Cast adrift with his loyal officers, the corpulent Captain swears vengeance and prophetically promises to see Christian hanged by the neck for his actions. Name this historically inaccurate Oscar winner.",C,All Quiet on the Western Front,Ben Hur,Mutiny on the Bounty,The Sea Wolf
"Which director, known as the father of Bond films, directed the motion picture, Dr. No?",B,Richard Fleisher,Terence Young,Anthony Mann,Don Siegel
What actor plays the villain in the movie Dr. No?,B,Raymond Burr,Joseph Wiseman,Herbert Lom,Vincent Price
"In the famous James Bond movie, what part of Dr. Nos body is prosthetic?",D,Arm,Foot,Leg,Hand
Dr. No is responsible for what evil deeds in the motion picture of the same name?,B,Turn U.S. gold reserve at Fort Knox radio-active,Make U.S. missiles crash in the Brazilian rain forest,Spreading the Omega deadly virus,"Abduct English, Soviet and U.S.nuclear submarines"
Ursula Andress portrayed what character in the motion picture Dr. No?,B,Natalya Simonova,Honey Ryder,Tracy Draco,Solitaire
"In the movie Dr. No, the doctor heads what organization?",D,The Cosa Nostra,T.H.R.U.S.H.,The Black  Hand,S.P.E.C.T.R.E.
James Bond is assigned what  weapon in the movie Dr. No?,C,Makarov,Colt,Walther PPK,Luger
What creature is sent to kill James Bond in Dr. No?,B,Crocodile,Tarantula,Gorilla,Snake
Who created the character of James Bond?,D,Alistair McLean,George Sand,Louis Bromfield,Ian Fleming
"Although this film was still in the theaters when Empires movie poll was conducted, it still won 15th",,"lace on the magazines list of 500 Greatest Movies of All Time. In what Christopher Nolan-directed movie did Heath Ledger win the Golden Globe, SAG and the Los Angeles Film Critics Award for Best Supporting Actor?",The Dark Knight,Batman Begins,The Joker
"This artist began his 1978 hit featured in the audio clip with the opening line: I saw a werewolf with a Chinese menu in his hand walking through the streets of Soho in the rain. He was looking for the place called Lee Ho Fooks, going to get a big dish of beef chow mein.",C,Andrew Gold,Todd Rundgren,Warren Zevon,Randy Newman
"Considered by many to be the successor to Edgar Allan Poe, this author of early 20th century supernatural tales has been an inspiration to many a musician.  The heavy metal band, Metallica, has recorded songs inspired by his works, and the prog rock band, Caravan, recorded the song Cthlu Thlu (1973) which was also inspired by his horror fiction (audio clip).",C,Jorge Luis Borges,Algernon Blackwood,H. P. Lovecraft,Peter Straub
"In 1979, this band released a highly influential gothic rock single with the following lyrics:",,he bats have left the bell tower. The victims have been bled.,ed velvet lines the black box. Bela Lugosis dead...,"lone in a darkened room, The Count",Bauhaus
The Ramones recorded the title song to which Stephen King film?,D,The Dead Zone,Creepshow,Salems Lot,Pet Semetary
"The song featured in the sound clip is Bark at the Moon, a 1983 recording by this artist who often incorporated elements of the horror genre in his music and stage presence.",D,Ted Nugent,Ronnie James Dio,Alice Cooper,Ozzy Osbourne
"This haunting song by Echo  the Bunnymen was used in the opening sequence in the cult classic, Donnie Darko.",B,Moon Over Bourbon Street,The Killing Moon,Season Of The Witch,Every Day Is Halloween
The 1973 song Tubular Bells by Mike Oldfield was used for which of the following movies?,D,Rosemarys Baby,The Shining,Halloween,The Exorcist
"With its vivid references to death, It would be hard to find a song more dark and haunting than the tune featured in the audio clip.  Which group recorded this hit back in 1976?",B,Santana,Blue Öyster Cult,Steely Dan,Foghat
"Dead Mans Party was a modest hit for this new wave band, known for their Halloween concerts and horror genre image which tended to be more off-beat than scary.",B,Wall of Voodoo,Oingo Boingo,Talking Heads,Bow Wow Wow
"What actor played the character of Goldfinger, in the motion picture of the same name?",C,Cameron Mitchell,John Agar,Gert Frobe,Noel Coward
"What is the villains evil goal in the motion picture, Goldfinger?",A,Make Fort Knoxs gold reserve radioactive,Kill James Bond,Steal the plans of a new weapons system,Brainwash the head of the Secret Service
"In the movie Goldfinger, James Bond hates this quartet, popular at the time the movie was produced.",D,The Yardbirds,The Ronettes,The Temptations,The Beatles
"Painted gold by Auric Goldfinger, the eponymous villain of the film Goldfinger, this female character’s death convinces her sister to take sides with 007.",C,Tracy Draco,Rosie Carver,Jill Masterson,Melina Havelock
"James Bonds Aston Martin has what device, used against hostile passengers, in the motion picture, Goldfinger?",A,Ejector seat,Blinding flashlights,Electric shock device,Tape-recorded hypnotic voice playback
What is the name of Pussy Galores flying school in the motion picture Goldfinger?,D,Winged Spirits,Golden Angels,Airborne Amazons,Flying Circus
"In James Bonds Goldfinger, Oddjob uses what deadly weapon also used by John Steed in detective series The Avengers?",A,Hat,Belt,Tie,Shoe
How does the antagonist die in the movie Goldfinger?,B,Crushed by golden bars,Sucked out of a window,Electrocuted,Devoured by man-eating sharks
James Bond beats the villain at what game in the movie Goldfinger?,C,Archery,Fencing,Golf,Tennis
What actress played the character of Pussy Galore in the motion picture Goldfinger?,B,Diane Baker,Honor Blackman,Majel Barrett,Eunice Gayson
"In James Bonds Goldfinger, 007 knows the name of the villains plan, and this saves his life.  What was the name?",D,Operation Barbarossa,Operation Crossbow,Operation Torch,Operation Grand Slam
"In the motion picture, Goldfinger, the antagonist relies on this gas for accomplishing his goals.",D,Beta 7,Alpha 5,Kappa 2,Delta 9
John Barry wrote the music of the theme song for the James Bond movie Goldfinger. Which singer became famous for performing the song and sold more than a million copies of it in the USA alone?,D,Dusty Springfield,Joni Mitchell,Mariska Veres,Shirley Bassey
"In the 1965 movie, Thunderball, how many atomic bombs are stolen from the jet fighter that disappears from radar?",B,One,Two,None,Three
"In James Bonds Thunderball, what means of communication does the British government use, to let the S.P.E.C.T.R.E. organization know that their terms are acceptable?",D,Radio,Billboard,Television,Big Ben
"In the Bond movie, Thunderball, the villains yacht, called this, had a crucial part in S.P.E.C.T.R.E.s evil scheme.",B,Terrible Triton,Disco Volante,Ocean Pirate,Merry Mermaid
"What causes the death of MI6 agent, Paula Kaplan, in the motion picture, Thunderball?",A,Cyanide capsule,Radiation sickness,Venomous snake,Laser beam
"In the 1965 movie, Thunderball, James Bond is sent to what city, to make contact with Domino?",A,Nassau,Trinidad,Honolulu,Macau
"This street parade, seen in the 1965 film, Thunderball, helps Bond elude his pursuers.",C,Holiputra,Agawinti,Junkanoo,Milabudu
"In the motion picture, Thunderball, she befriends James Bond and puts him on the trail of  the villain, who happens to be her guardian.",D,Amelia Abbott,Charlotte Corday,Ginette Gibson,Domino Derval
"As we learn during a meeting of S.P.E.C.T.R.E. agents, this is the villains codename in James Bonds, Thunderball.",C,Number 5,Number 1,Number 2,Number 6
"Who sang the theme song to 1965 James Bond movie, Thunderball?",B,Dean Torrence,Tom Jones,Englebert Humperdinck,Paul Anka
"When James Bond is invited to play this sport, in 1965s, Thunderball, he remarks that he knows more about women, than about this sport.",C,Tennis,Horse riding,Shooting clay pigeons,Archery
"In the motion picture, Thunderball, James Bond attends the fake funeral of this person.",B,Antoine Simonot,Jacques Bouvar,Emile Meyer,Xavier Duval
"What British film director, born in Shanghai, China, directed three, including the first in the series of James Bond movies - Dr. No (1962), From Russia with Love (1963), and Thunderball (1965)?",D,Guy Hamilton,John Glen,Lewis Gilbert,Terence Young
What was Johnnys real last name in the movie Johnny Dangerously?,B,Jones,Kelly,Corleone,Alto
"What comedian played Danny Vermin, a character form the comedy Johnny Dangerously?",D,George Carlin,Eddie Murphy,Lenny Bruce,Joe Piscopo
"In the film Johnny Dangerously, what caliber was Danny Vermins pistol?",C,.44 Magnum,.357 Magnum,.88 Magnum,.45 Long Colt
What star of Everybody Loves Raymond played Jocko Dundee in Johnny Dangerously?,B,None of these,Peter Boyle,Brad Garret,Ray Romano
What color did Tommy paint Oliver Wendell Holmes in Johnny Dangerously?,B,Black,Purple,Green,Red
What former All-Pro linebacker appeared in the movie Johnny dangerously as Arthur?,A,Dick Butkus,Merlin Olsen,Lawrence Taylor,Mike Singletary
Where was Roman Maronie deported in the movie Johnny Dangerously?,D,Greece,Mexico,Italy,Sweden
"In Johnny Dangerously, what did Johnny give his mother for her 29th birthday?",D,a cartoon of cigarettes,an iron,a sweater,an ashtray
Which film has the following plot?,,"ester Burnham is having a midlife crisis and decides to re-evaluate his life, after becoming infatuated with one of his daughters friends.",American Beauty,The Virgin Suicides,Dead Poets Society
What year was the movie Blazing Saddles released?,A,1974,1972,1982,1978
What was the name of the town featured in the movie Blazing Saddles?,C,Brick Ville,Rock Ville,Rock Ridge,Stone Ridge
"In the movie, Blazing Saddles, when the railroad goes through the town, Hedley Lamarr wants to drive the townspeople out of town. The following conversation takes place between Lamarr and his offsider, Taggart.",,ill in the blanks:,aggart: Well work up a .................. on em.,edley Lamarr: ....................... Im afraid Im not familiar with that one.,Number 6
"In the movie Blazing Saddles, before becoming the first black sheriff in town, Bart met a drunk in the cells that became his ally. What name was this man better known by?",B,Quick Draw McGraw,The Waco Kid,Dead Eye Dick,Mongo
Did Mel Brooks play more than one role in the movie Blazing Saddles?,A,Yes,No,,"Q In the movie Blazing Saddles, when Mongo comes to town, a man says to him You cant park that animal over there. Its illegal. What is Mongos next move?"
"In Blazing Saddles, the township finds out that Hedley Lamarr has gathered a group of ruthless thugs to destroy the town. What idea did the sheriff come up with to save the town?",D,He formed his own army.,He rodes off into the sunset leaving the townsfolk to deal with the issue.,He asked Hedley Lamarr to stop.,He wanted to build a fake town
Which dictator appeared towards the end of the film Blazing Saddles?,A,Adolph Hitler,Benito Mussolini,Francesco Franco,Nicolae Ceausescu
Did Dom DeLuise have a role in the movie Blazing Saddles?,B,No,Yes,,Q Where did Sheriff Bart take off for at the end of the film Blazing Saddles?
Which film can you hear this chilling quote in?,,"uman beings are a disease, a cancer of this planet. You are a plague, and we are the cure.",The Matrix,Plan 9 from Outer Space,The Matrix
A human in which film delivered this ruthless line?,,say we take off and nuke the entire site from orbit. Its the only way to be sure.,Aliens,Starship Troopers,Aliens
This movie character had a lot to say when he described the following:,,"..its like when youre a kid, the first time they tell you that the worlds turning and you just cant quite believe it cos everything looks like its standing still? I can feel it. The turn of the Earth. The ground beneath our feet is spinning at a 1000 miles an hour and the entire planet is hurtling round the sun at 67,000 miles an hour and I can feel it. Were falling through space, you and me, clinging to the skin of this tiny little world and if we let go — thats who I am. Now forget me. Go home.","The Doctor, Doctor Who","Exeter, This Island Earth","The Doctor, Doctor Who"
Which film is the quote from?,,"his was supposed to be my weekend off, but no. You got me out here dragging your heavy ass through the desert, with your dreadlocks sticking out the back of my parachute. You got to come down here with an attitude, acting all big and bad. And, what the Hell is that smell?!",Independence Day,Dune,Mars Attacks!
