Questions,Correct,A,B,C,D
"In this year Casablanca premiered at the Hollywood Theater in New York City, Paul McCartney was born, and the St. Louis Cardinals beat the New York Yankees in the World Series.",A,1942,1946,1940,1944
"In this year Elvis Presley appeared on the Ed Sullivan show for the third time, the Brooklyn Dodgers moved to L.A., and The Bridge on the River Kwai was released.",A,1957,19951,1954,1955
"In this year the New York Jets of the American Football League beat the favored Baltimore Colts of the National Football League 16-7 in Super Bowl III, Butch Cassidy and the Sundance Kid came out, and Stevie Wonder came out with I Dont Know Why.",A,1969,1967,1966,1968
"In this year Notre Dame beat UCLA 71-70 in mens college basketball ending the Bruins 88-game winning streak, The Way We Were by Barbra Streisand was the number 1 song, and The Godfather II came out.",B,1970,1974,1972,1973
"In this year the U.S.A. upset the Soviet Union in Olympic hockey, Call Me by Blondie was the #1 song, and Star Wars: Episode V - The Empire Strikes Back came out.",C,1983,1986,1980,1982
"In this year the Green Bay Packers won the Super Bowl, Foolish Games/You Were Meant for Me by Jewel was the number 2 song, and the movie Titanic came out.",D,1992,1999,1995,1997
In what month are the World Health Day and Buddhas Birthday celebrated?,D,June,February,September,April
"Patriot Day is celebrated in this month in the USA, in memory of the casualties in the September 11 attacks.",C,November,August,September,October
"In this month Martin Luther King, Jr. Day is celebrated in the United States and Australia Day is celebrated in Australia.",D,December,November,February,January
"This is the World Blindness Awareness Month, and Halloween is celebrated on its last day. It is also called Red because of the Russian revolution of 1917.",A,October,June,November,February
"In this month, Julius Caesar was killed, and International Womens Day and Saint Patricks Day are celebrated.",D,August,April,June,March
In this month the USA celebrates its Independence Day.,D,October,June,April,July
"Napoleon Bonaparte was born in this month, which marks the official end of the Second World War.",D,February,June,May,August
"Valentines Day is celebrated in this month, which is also Black History Month in Canada and the United States.",A,February,March,July,May
"In many countries Labor Day is observed in this month, which is also dedicated to the Blessed Virgin Mary in Roman Catholic tradition.",B,March,May,April,October
"Thermopylae, the site of the historic Battle of Thermopylae, was what type of area?",A,It was a narrow pass,It was heavily forested,It was a hilltop,It was a wide open plain
Which of these statements is true about the Battle of Artemisium?,D,It was the battle where king Darius was defeated,It was the final naval battle that destroyed the Greek fleet,It was the battle before the sacking of Athens,It was the naval battle that  took place at Thermopylae
"In the historic Battle of Thermopylae, who is Ephialtes?",C,A greek hero,A persian hero,A greek traitor,A persian traitor
When was this headline breaking news:,,wo people found murdered outside a condominium on South Bundy Drive in the Brentwood area of Los Angeles.?,"June 13, 1994","June 13, 1994","May 10, 1994"
Who created the concept of the Dark Ages in the 1330s?,C,Johan Huizinga,Dorothy Sayers,Petrarch,Flavio Biondo
What Renaissance humanist historian coined the term Middle Age?,C,Leonardo Bruni,Dante,Flavio Biondo,Petrarch
When did the West Roman Empire cease to exist?,D,506 AD,458 AD,413 AD,476 AD
Which of these was the legal successor to the classical Roman Empire?,C,The Western Roman Empire,Greece,The Eastern Roman Empire,Italy
What was the language of science in the ancient world?,D,Sumerian,Egyptian,Latin,Greek
What period in the Middle Ages marked a renewed interest in Classical Antiquity?,B,900 AD,800 AD,1000 AD,700 AD
When did the Christianisation of Germanic tribes begin?,B,in the 5th century,in the 4th century,in the 7th century,in the 6th century
When did the great migration of the Slavs begin?,A,in the 7th century,in the 9th century,in the 8th century,in the 10th century
"When did Boniface III, the first Bishop of Rome, begin to bear the title Pope?",D,599 AD,617 AD,601 AD,607 AD
"When did a pandemic, known as the Plague of Justinian, afflict the Byzantine Empire?",D,548-549 AD,527-528 AD,535-536 AD,541-542 AD
What does the term “Paleozoic” mean?,C,Recent life,Middle life,Ancient life,Age of ancient life
What term refers to the raise in biodiversity that occurred during the early Paleozoic era?,D,Biodiversity Boom,None of these,Mass radiation of life,Cambrian Explosion
Which of the following is not a period of the Paleozoic era?,D,Silurian,Permian,Cambrian,Paleogene
The atmospheric oxygen content during the late Paleozoic era was greater than that of today.,A,True,False,,Q Which animal is often used as an index fossil for identifying Paleozoic strata?
The oldest confirmed fossil of a reptile belonged to what animal?,D,Dimetrodon,Westlothiana,Petrolacosaurus,Hylonomus
The first terrestrial plants evolved during the Silurian period. Which of the following is an example of these primitive floras?,B,None of these,Cooksonia,Archaeopteris,Lepidodendron
Mammal like reptiles were common by the end of the Paleozoic.,B,False,True,,Q What event signaled the end of the Paleozoic?
In which country did the name Gustav originate?,B,Norway,Sweden,Finland,Denmark
Which ancient nation is the name Gustav related to?,C,Huns,Scythians,Goths,Vikings
Gustav has been a common name for Swedish monarchs since the reign of Gustav Vasa or Gustav I.,,"e became king in 1521, after leading the rebellion against King Christian II of this country who controlled most of the Sweden.",Denmark,England,Spain
"This Swedish city was founded by Gustav II Adolf, who was known by the Latinized name Gustavus Adolphus and was King of Sweden from 1611 until his death.",B,Stockholm,Goteborg,Malmo,Lund
"Charles X Gustav (Karl X Gustaf) was a descendant of the House of Palatinate-Zweibrücken. On July 10, 1655, he left Sweden to engage in the Second  Northern War (1655-1660) which started with the occupation of Dünaburg by the Swedes on July 1, 1655. Eventually his armies occupied most of this European country.",D,Prussia,Lithuania,Russia,Poland
"Gustav III of Sweden, a member of a House of Holstein-Gottorp, was assassinated at a midnight masquerade at the Royal Swedish Opera in Stockholm on March 16, 1792. This became the basis of Eugene Scribes libretto for the opera Un Ballo in Maschera (A Masked Ball). Who composed the opera?",B,Gioachino Rossini,Giuseppe Verdi,Gaetano Donizetti,Giacomo Puccinis
Gustav IV Adolf of Sweden voluntarily abdicated in the winter of 1808 when Russia invaded Sweden and Denmark declared war. By early 1809 Sweden lost almost a third of the Swedish realm and a quarter of its population to the Russians. The territory which the Russians occupied is in this modern country.,A,Finland,Latvia,Lithuania,Poland
"Gustaf V of Sweden, the last Swedish king to intervene directly in the politics of the country, was also a devoted sportsman, playing in tournaments under the pseudonym Mr G. In 1980, King Gustaf was elected into the International Hall of Fame of this sport.",D,Chess,Polo,Golf,Tennis
Most of the powers of the Swedish monarchy died with Gustaf VI Adolf who had two major interests in life besides his country: archeology and this science.,D,Astronomy,Physics,Music,Botany
"King Carl XVI Gustaf ascended to the throne on September 15, 1973, after the death of his grandfather, King Gustaf VI Adolf. Carl XVI Gustaf, who is probably best known as the presenter of the Nobel Prizes,",,ublicly admitted to suffer from this condition.,Dyslexia,Hemophilia,Dyslexia
Which of these are not characteristic of Gothic architecture?,A,dark or brown walls,ribbed vaults,flying buttresses,pointed arches
In which of the following present-day countries was Gothic language spoken?,D,Germany,France,England,Italy
"Hitler, like several conquerors before him, faced the daunting task of crossing the English Channel and invading Britain. Which of the following was the only conqueror to successfully do this?",A,William I of Normandy,Louis XIV of France,Napoleon,Philip II and the Spanish Armada
"The final German goal of the Battle of Britain was a successful invasion of Britain, but before that the Germans had to achieve this intermediate goal.",A,Gaining air superiority over the English channel so that a German invasion fleet could cross the channel protected by the German air force.,Destroying the British arms manufacturing industries,Destroying the French underground guerrilla warfare,Defeating the British surface fleet in a great sea battle
Never in the field of human conflict has so much been owed by so many to so few.’ In this famous quote by Winston Churchill who were the few he was referring to?,B,British military leaders,British fighter pilots,British scientists,Anti-German spies in France and Belgium
Which of these was an advantage the British had in the Battle of Britain?,D,The British Army was a constant threat to make raids on German supply facilities and bases in France.,The British Navy was able to shoot down many German planes as they flew over the English Channel.,The British had a larger number of fighter planes than the Germans.,British pilots forced to parachute from damaged planes often landed on friendly territory and could return to action soon afterward.
Which of these countries fought on the side of Britain during the Battle of Britain?,A,Canada,The Soviet Union,the United States,Belgium
How was Catherine the Great of Russia related to Petar III?,B,She was his cousin,She was his wife.,She was his daughter,She was his sister
"Franz Joseph I reigned as King of Hungary, King of Bohemia and Emperor of Austria.",A,True,False,,Q What King of England had his nephews put into the Tower of London?
How were Napoleon Bonaparte and Napoleon III related?,C,They were not related.,Grandfather and grandson,Uncle and nephew,Father and son
This King of the Franks conquered Italy and was crowned Imperator Augustus on 25 December 800.,B,Wilhelm the Great,Charles the Great,Constantine the Great,Peter the Great
What English Queen was daughter of Henry VIII and Anne Boleyn?,C,Catherine II,Louse Elizabeth,Elizabeth I,Anne
What monarch transformed the Tsardom of Russia into the Russian Empire?,B,Alexander I (The Blessed),Peter I the Great,Paul I,Constantine I
What dynasty ruled France before the Capetian dynasty?,B,Hapsburg dynasty,Carolingian dynasty,Merovingian dynasty,Bourbon dynasty
"Frederick I Barbarossa, who was crowned Holy Roman Emperor in 1155, belonged to what royal dynasty?",B,Austrian Habsburgs,Hohenstaufen,Spanish Habsburg,German Habsburgs
What King of France was popularly known as the Sun King?,D,Louis XVI,Louis X,Louis XV,Louis XIV
"What Civil War battle ended on July 3, 1863 with a Union victory?",A,Gettysburg,Appomattox Courthouse,Antietam,Second Bull Run
"What General was named Commander of the UN forces in Korea on July 8, 1950?",A,Douglas MacArthur,Matthew Ridgway,Omar Bradley,George Patton
"What song hit # 1 on the Billboard Charts on July 9, 1955?",A,Rock around the Clock,The Twist,Johnny B Good,Teddy Bear
"Who was sworn in as the 13th President on July 10, 1850 following the death of President Zachary Taylor?",C,Franklin Pierce,James Buchanan,Millard Fillmore,James Polk
"On July 11, 1804, V.P. Aaron Burr fatally wounded this famous founding father in a duel.",A,Alexander Hamilton,Thomas Jefferson,John Hancock,James Madison
"What city opened the first Worlds Fair in the United States on July 14, 1853?",C,St. Louis,Chicago,New York City,Boston
"What famous department chain closed it last stores on July 17, 1997?",A,Woolworths,Burdines,Montgomery Ward,Eckerds
"Who was shot and killed by federal agents on July 22, 1934?",C,Al Capone,Bonnie Parker,John Dillinger,Bugsy Malone
"What federal institution was founded on July 26, 1908?",C,NSA,CIA,FBI,OSS
"What President signed legislation on July 29, 1958 to create NASA?",B,Truman,Eisenhower,Kennedy,Nixon
What was the original meaning of the term samurai in Japanese language?,D,Those who are sons of the warrior dragon,Those who listen to the wind whispering in the trees,Those who follow the way of the sword,Those who serve in close attendance to nobility
"What does the term seppuku, connected with the culture of Japanese samurai, refer to?",A,Suicide,A vow,Silence kept before a battle,A weapon
What is the name of the slightly curved single-edged sword used by Japanese samurai warriors?,B,Yari,Katana,Yumi,Teppo
What Eastern philosophy has greatly influenced the Japanese samurai culture?,D,Jainism,Sufism,Zoroastrianism,Buddhism
Who would arrange the marriage of the Japanese samurai by tradition?,C,His parents,The brides parents,Someone with the same or higher rank,He would do it himself
What is the term for the person who was usually the master of the Japanese samurai?,B,Daisho,Daimyo,Wakizashi,Jigai
Bushido is the philosophy and code of conduct of the Japanese samurai. What does the word Bushido literally mean?,B,Way of the heart,Way of the warrior,Way of the sword,Way of honor
What English sailor is believed to be the first Caucasian to receive the honor of becoming a samurai?,D,Francis Drake,John Smith,John Franklin,William Adams
In what century is James Clavells samurai novel Shogun set?,C,Tenth century,Fifteenth century,Seventeenth century,Twelfth century
The Japanese samurai warriors were mostly illiterate in the past.,B,True,False,,Q When was the Battle of Antietam fought?
Who was the Union commander at the Battle of Antietam?,D,Phil Kearney,Israel Richardson,George Thomas,George McClellan
"Which Union general, wounded in the foot at Antietam, would, within six months time, be the commander of the Army of the Potomac?",C,John Sedgwick,Ambrose Burnside,Joe Hooker,Samuel Crawford
How many soldiers - Union and Confederate - were casualties at Antietam?,C,"20,000","25,000","23,000","17,000"
Which of these landmarks would NOT be found on the Antietam battlefield?,A,Sherfys Peach Orchard,West Woods,East Woods,Millers Cornfield
Who was the Confederate commander at the Battle of Antietam?,D,Stonewall Jackson,George B. McClellan,James Longstreet,Robert E. Lee
How long did the Battle of Antietam last?,C,7 days,5 days,1 day,3 days
Who served as President of the Confederate States of America at the time of the Battle of Antietam?,A,Jefferson Davis,George Davis,Alexander Stephens,George W. Randolph
Which battle preceded the Battle of Antietam?,B,Battle of Chickamauga,The Second Battle of Bull Run,The Battle of Chancellorsville,The Battle of Gettysburg
During what century is the King Arthur believed to have lived?,B,10th century AD,6th century AD,8th century AD,4th century AD
The Byzantine period began in this century which also saw the  Valerians massacre of Christians.,C,2nd century BC,6th century AD,3rd century AD,3rd century BC
"Nostradamus, Martin Luther and Elizabeth I of England lived during what century?",D,13th century AD,14th century AD,18th century AD,16th century AD
The first novel ever is believed to have been written in this century by the Japanese Lady Murasaki Shikibu.,D,5th century AD,2nd century BC,3rd century AD,11th century AD
"Julius Caesar, Marcus Antonius, and Cleopatra VII of Egypt all lived in this century.",B,1st century AD,1st century BC,3rd century AD,3rd century BC
What century marked the fall of the Western Roman Empire?,B,9th century AD,5th century AD,3rd century AD,7th century AD
"During this century, the condom, the land mine and the sandpaper were invented.",D,17th century AD,15th century AD,3rd century AD,13th century AD
"In what century were the fountain pen, shaving soap and street lamps invented?",C,12th century AD,14th century AD,9th century AD,16th century AD
In what century did the Black Death kill about one third of the European population?,B,4th century AD,14th century AD,8th century AD,10th century AD
"In this century, the decline of the Classical Maya civilization began, and Charlemagne was crowned the first Holy Roman Emperor by Pope Leo III.",C,13th century AD,11th century AD,8th century AD,16th century AD
What does the term Mesozoic mean?,B,Ancient life,Middle life,Age of ancient reptiles,Recent life
The base of the Mesozoic is established by what major event in the history of life on Earth?,A,A mass extinction 251 million years ago,The formation of a super-continent,An increase in biodiversity,None of these
Oxygen levels during the Mesozoic were lower than todays levels.,A,True,False,,Q What super-continent began to rift apart during the Mesozoic era?
What marine reptiles evolved during the Triassic period and thrived during much of the Mesozoic era?,A,Ichthyosaurs,Pliosaurs,Plesiosaurs,Dinosaurs
"Ichthyosaurs, plesiosaurs, pliosaurs, moasaurs, are pterosaurs are dinosaurs.",B,True,False,,Q Which of the following describes the climate of the Triassic period?
Which of the following was a large inland sea that covered much of central North America during the Late Cretaceous period?,C,Atlantic Ocean,Iapetus Ocean,Western Interior Seaway,Hudson Seaway
What event signalled the end of the Mesozoic era?,D,The evolution of humans,The evolution of flowering plants,None of these,A large mass extinction at the end of the Cretaceous
Dinosaurs first evolved during the middle Triassic period approximately how many years ago?,C,248 million years ago,190 million years ago,225 million years ago,251 million years ago
Several hundred specimens of this species of dinosaur were discovered at Ghost Ranch.,A,Coelophysis bauri,Triceratops horridus,Eoraptor lunensis,Tyrannosaurus rex
Dinosaurs once existed on every continent except Antarctica.,A,False,True,,Q Name the early reptile creatures that evolved during the late Permian period and eventually gave rise to the dinosaurs and other creatures during the Mesozoic.
Did all dinosaurs become extinct at the end of the Cretaceous period 65 million years ago?,A,No,Yes,,Q An incomplete skeleton of this dinosaur was discovered in 1900.
Tyrannosaurus is more closely related to smaller predatory dinosaurs such as Velociraptor than to the more massive carnosaurs such as Allosaurus.,A,True,False,,Q What genus of dinosaur contains what could be the largest dinosaur ever?
Did dinosaurs become extinct due to a large asteroid impact?,B,Yes,No,,Q What does the term Cenozoic mean?
How many epochs is the Cenozoic era divided into?,A,7,2,None of these,6
This subcontinent collided with Eurasia 55 million years ago.,B,Greenland,Indian subcontinent,None of these,Middle-eastern subcontinent
Grass did not evolve during the Cenozoic era.,B,True,False,,"Q Horses evolved in North America during the Cenozoic era but became extinct there 10,000 years ago."
The first true Homo sapiens (human) appeared in Africa about how many years ago?,C,5 million years ago,"12,000 years ago","250,000 years ago",1 million years ago
The Messinian salinity crisis occurred when the Mediterranean sea evaporated completely during the Pliocene epoch.,A,False,True,,Q All recorded historical events occurred during this epoch.
What event signalled the end of the Cenozoic?,C,None of these,The evolution of humans,The Cenozoic has not ended.,A large mass extinction
What does the term Precambrian mean?,B,Middle life,Before-Cambrian,Recent life,Ancient life
When did the earth form?,C,12 billion years ago,3.8 billion years ago,4.5 billion years ago,250 million years ago
Where do the oldest rocks on Earth come from?,C,Narryer Gneiss Terrane,None of these,The Nuvvuagittuq greenstone belt,Acasta Gneiss
Approximately what age are the oldest known fossils?,D,4.5 billion years old,2.5 billion years old,540 million years old,3.8 billion years old
"About 2.7 billion years ago Stromatolites were widespread in the Precambrian seas and still exist in hypersaline areas such as Shark Bay, Australia.",A,True,False,,Q The appearance of free oxygen in the atmosphere caused a mass extinction of anaerobic organisms.
Multicellular organisms evolved during what period of the Mesoproterozoic era?,B,Calymmian,Ectasian,Stenian,Ediacaran
Animals did not evolve during the Precambrian.,B,True,False,,Q What event signalled the end of the Precambrian?
What did Benjamin Franklin do in 1752?,D,Fell and broke his hip,Invented exercise / dance,Stopped publishing Poor Richards Almanac,Proved lightning is electricity
When did Francis Drake enter San Francisco bay and what country did he claim it for?,A,1579 - Britain,1536 - France,1603 - Portugal,1610 - Spain
When did Boston become a settlement and who led it?,B,1502 - William James,1630 - John Winthrop,1590 - Charles H. Connelly III,1610 - James Kennedy
Harvard College was founded in what year?,C,1790,1802,1636,1785
Which one happened to the U.S. in 1791?,B,War started with Canada,Bill of Rights goes into effect,1st recorded UFO sighting by an American,Benedict Arnold found guilty of being a traitor
Which one happened to the U.S. in 1774?,B,Noah Webster publishes his American dictionary,Rhode Island abolished slavery,The Boston Massacre,The Bill of Rights goes into effect
Which one happened to the U.S. in 1796?,D,Nat Turner led slave rebellion in Virginia,Lewis and Clark begin westward survey,George Carlin was born,George Washington gives his farewell address
"The Erie Canal is a canal in New York State, United States, that runs from the Hudson River to Lake Erie, connecting the Great Lakes with the Atlantic Ocean.  The entire canal was opened in which year?",C,1904,1800,1825,1862
Was there a Black Hawk War?,B,No,Yes,,Q When was the first U.S. adhesive postage stamp sold?
"The lefty, Henry Ford, founded the Ford Motor Company. Finish this quote and find out how he defined quality.",,uality means doing it right when ___________________________.,...no one is looking.,...everyone is looking.,...you want to.
On what album released in 1986 would I find the following lyrics:,,"hen I was 17 I did what people told me,",id what my father said and let my mother mold me,Control - Janet Jackson,True Stories - Talking Heads
This fashionable head accessory was hip from the very beginning of the 80s until their end.,C,Hairpins,Artificial braids,Headband,Artificial comb
This style dominated both music and fashion in the late 70s and early 80s. The Sex Pistols and The Exploited were just some of bands that had great influence on mens and womens look.,D,Trance,Reggae,House,Punk
"As a popular style in the beginning of the 80s it became somewhat politically bound, these started appearing as common clothing adornments.",D,Fringes,Artificial stains,Artificial patches,Political and social slogans
1983 was the year when this style of clothing finally went out of style.,B,Punk,Disco,Reggae,Grunge
"This famous perfume was released in 1985. Its fragrance is made up of coriander, plum, anise, rosewood, rose, tuberose, honey, cinnamon, orange blossom, blackcurrant and red currant with a base of ambergris, laudanum and opoponax.",D,Coco,Obsession,Charlie,Poison
"The style that became popular after the mid 80s includes ragged T-shirts, acid washed and torn jeans, cheap shirts, rubber bracelets, lots of hairspray and neon earrings.",D,House,Punk,Disco,Grunge
In 1987 Nike introduced these trainers that enable the wearer to jump higher.,D,Cortez,Max 95,BW,Air
This type of pants became the craze in the mid 80s. They had zippered patch pockets and zippered ankles.,B,Boxers,Parachute pants,Blue jeans,Charlestone
"These trinkets were often sold in a pack of 10-15. They were made of lightweight metal and came in gold, silver or color hues.",B,Necklaces,Bangle bracelets,Plastic earrings,Neon rings
In order to be trendy in the 80s you should do this with your hair.,A,Bleach it,Cut it really short,Straighten it,Put it in a bun
Which nickname did Thomas Jonathan Jackson earn after managing to hold off the Union forces back at Henry House Hill?,B,Tom Fool,Stonewall,Old Blue Light,None of these
General Grant said that the final charge at Cold Harbor was the only action he regretted taking during the war.,B,False,True,,Q The Civil War produced a number of technical innovations. One of the following was not used in this war.
This Union general earned the nickname The Rock of Chickamauga.,B,Smith,Thomas,Sherman,Rosecrans
Did the opposing armies often fraternize and call each other Johnny Reb and Billy Yank?,A,Yes,No,,Q Dixie was composed in 1859 by this man.
He was in command at the critical point in the Battle of Gettysburg?,B,John Reynolds,Joshua Chamberlain,Winfield Scott Hancock,Dan Sickles
"In what state did pope John Paul II and president Reagan meet in May, 1984?",D,Hawaii,California,Connecticut,Alaska
Name the Ohio senator who made an unsuccessful bid for presidency in 1984.,B,Reubin OD. Askew,John H. Glenn Jr.,Alan M. Cranston,George S. McGovern
What company unveiled the unsuccessful PCjr?,D,Tandy,Apple,Commodore,International Business Machines (IBM)
What US presidents centennial birthday was celebrated in 1984?,A,Harry S Truman (1945-1953),Herbert Hoover (1929-1933),Franklin D. Roosevelt (1933-1945),Dwight D. Eisenhower (1953-1961)
What countrys elections pit Jose Napoleon Duarte against Roberto DAubuisson in the first freely elected presidency of more than 50 years.,A,El Salvador,Panama,Guatemala,Ecquador
Who was the first man to ride the space shuttle into orbit twice?,D,Byron Lichtenberg,Bob Crippen,John Glen,John Young
Whose visit to South Korea in May of 1984 promoted the tightest security in that nations history?,D,Ronald Reagan,Mikhail Gorbachev,Fidel Castro,Pope John Paul II
What brand of sweetener did G. D. Searle  Co. put on the market in 1983?,D,Equal,Sweet N Low,Splenda,NutraSweet
"In World War II, the Axis and the Allies were the two main rival powers. Which of these countries was not a member of the Axis?",D,Hungary,Italy,Japan,Greece
Adolf Hitler was the leader of Nazi Germany and the head of which German party?,C,National Christian-Democratic party,National German Communist party,National Socialist German Workers party,Conservative Peoples party
"What was the aim of The Molotov-Ribbentrop pact, signed on 23 August 1939 between Germany and the Soviet Union?",B,Mutual economic support,Division of the spheres of interest,A united attack against Great Britain,Creating a Nazi-Soviet Federation
Until which event did the US remain neutral in the Second World War?,B,Operation Barbarossa,The Pearl Harbor attack,The Siege of Leningrad,The battle of Kursk
"Arbeit macht frei was a popular German slogan during World War II, placed mainly on the entrances of which of these?",A,German concentration camps,German factories,German schools,German field hospitals
This significant battle on the WW II  Eastern front is largely regarded as the largest armed conflict of all time.,B,The battle of Leningrad,The battle of Kursk,The battle of Sevastopol,The battle of Moscow
"What happened on D-day, 6th June,1944?",B,Victory over Japan was announced.,Operation Overlord started.,Nazi Germany was declared defeated.,The end of World War II was announced.
What 1945 conference considered the final plans for the defeat of Germany and postwar Europe?,A,Yalta Conference,Tehran Conference,Dumburton Oaks Conference,Potsdam Conference
Where did the official Japanese surrender on 2nd September 1945 take place?,C,Berlin,Potsdam,USS Missouri,"Washington, DC"
Which organization did the Allies create in 1945 in order to maintain peace after World War II?,A,The United Nations,The European Union,The League of Nations,The North-Atlantic Treaty Organisation (NATO)
"Who are the two ancient Greek architects who designed the Parthenon, a temple regarded as one of the worlds greatest cultural monuments.",C,Eugenius and Arcadius,Theodosius and Delos,Iktinos and Kallikrates,Theotokos and Pisisitratus
What ancient Greek vessel was used to mix wine and water?,A,krater,hydria,amphorae,kylix
"This ancient Greek construction, regarded as one the Seven Wonders of the World, was carved by the famed classical sculptor Phidias.",A,The Statue of Zeus at Olympia,Hagia Sophia,The Mausoleum of Maussollos at Halicarnassus,The Lighthouse of Alexandria
"What was the name of the ancient Greek wrestling school, which was later used  for delivering lectures and conducting intellectual conversations?",D,bouleuterion,corycelum,gymnasium,palaestra
"In the ancient Greek society, these women were high-class entertainers, much like the Japanese geisha.",D,pallakae,gynaekes,porne,hetaerae
"This ancient Greek, despite having a speech impediment, was one of the greatest orators in his time.",D,Aristonikos,Didymos,Aristarchos,Demosthenes
"This ancient Greek wrote The Histories, a document considered the first work of history in Western literature.",A,Herodotus,Diodorus,Xenophon,Thucydides
"This ancient Greek philosopher, a teacher of  Aristotle, was the founder of the Academy in Athens.",C,Parmenides,Democritus,Plato,Socrates
"This ancient Greek playwright was the earliest of the three classical Greek tragedians, the other two being Sophocles and Euripides.",B,Phrynicus,Aeschylus,Choerilus,Aristeas
Which structure served as a market place in an acnient Greek polis or city-state?,C,miki,kottabos,agora,agoranomos
"The 1998 film, Theres Something About Mary, helped make this model turned actress one of the highest paid actresses in Hollywood. Who said Is that ...is that hair gel?",C,Hilary Swank,Drew Barrymore,Cameron Diaz,Reese Witherspoon
This world famous haute couture designer moved to Miami when he was selected as the costume designer for Miami Vice. What designer was gunned down outside his house by spree killer Andrew Cunanan?,B,Givenchy,Versace,Ferre,Gucci
"On June 17, 1994 actor and football legend O. J. Simpson, instead of turning himself into the authorities to be charged for the murder of his wife Nicole and her friend Ron Goldman, led the police on a slow speed chase on Interstate 405. O. J. Simpson was a passenger in the white Ford Bronco. Who drove the white Bronco?",D,Robert Kardashian,Robert Shapiro,John McKay,Al Cowlings
Always a bridesmaid and never a bride. No more!  What daytime soap actress won an Emmy,,or her role as Erica Kane on her 19th try?,Susan Lucci,Melody Thomas Scott,Jeanne Cooper
"Many in Hollywood were nervous when this lady was arraigned on charges of pandering and tax evasion on August 9, 1993. Who was known as the Hollywood Madam or Madam to the Stars?",B,Sydney Biddle Barrows,Heidi Fleiss,Polly Adler,Mona Stangley
"Which of these movies won all five of the top categories: Best Picture, Best Actor, Best Actress, Best Director and Best Screenplay?",B,The English Patient,Silence of the Lambs,Forrest Gump,Schindlers List
"May 10, 1996 is considered the single deadliest day in the history of Mount Everest. Eight people lost their lives, including famed Everest mountain guides Rob Hall and Scott Fischer. Outside Magazine had contracted a writer to be a part of Rob Halls accent of Mount Everest. What writer turned his experience on Mount Everest into the non-fiction bestseller Into Thin Air?",A,Jon Krakauer,Beak Weathers,Anatoli Boukreev,Sebastian Junger
This invention by Karl Benz in 1886 revolutionized the world of transportation and soon became the main means of transport globally.,C,Train,Ship,Automobile,Airplane
This invention was first used in 1969 at UCLA as a means of communication between engineers and scientists associated with academics or government. It was not available for public use until the 1990’s.,C,E-mails,The Telephone,The Internet,Two-Way Radio
"In 1908, this city became the first in the United States to institute chlorination of its water. Prior to this the death rate due to water born diseases, such as typhoid fever and cholera, were extremely high.",D,"Chicago, Illinois","New York City, New York","Boston, Massachusetts","Jersey City, New Jersey"
"When did telephone companies first begin establishing trial networks, that use fibre instead of copper cables to carry live telephone traffic?",D,in 1997,in 1982,in 1972,in 1977
The invention of the internal combustion engine greatly increased the demand for which natural resource?,D,Natural gas,Water,Coal,Petroleum
"In 1955, Borax III became the first nuclear power plant to utilize nuclear fission to supply an entire town with electricity. Which town was that?",C,"Avila Beach, California","Owego, New York","Arco, Idaho","Hahnville, Louisiana"
"The first use of air conditioning for personnel comfort was in 1902, in which New York City building?",D,Metropolitan Life Tower,Empire State Building,Woolworth Building,New York Stock Exchange
"In 1895, this German physicist invented the use of electromagnetic radiation to take images of bones and organs inside the human body, which later led to the invention of the X-Ray Machine.",C,Paul Lauterbur,Peter Mansfield,Wilhelm Conrad Röntgen,Godfrey Newbold Hounsfield
"Earl Hindman, who passed away in 2003, was the man behind the fence in the American sitcom Home Improvement.",A,True,False,,Q Which Academy Award winning American actor who died in 2003 played Ed Norton on The Honeymooners?
"This flamboyantly-dressed announcer on The Price Is Right died on October 27th, 2003 in Los Angeles.",D,Gene Rayburn,Randy Miller,Gene Olson,Rod Roddy
"This western character actor was in the role of Deputy Jake in Support Your Local Sheriff with James Garner. Before his death on 20 October 2003, he often played the villain in westerns and openly said it was because of his lazy eye.",B,Boots Randolph,Jack Elam,Pat Hingle,Dan Haggerty
Actor Lee Marvin who starred in the Death Wish movies succumbed to cancer in 2003.,B,True,False,,Q This sassy matronly housekeeper on Give Me A Break! was 54 when she died in 2003.
Tin soldiers and Nixon coming,,ere finally on our own.,re the beginning lyrics of a Neil Young song about one states national guard firing into a group of student protesters. On what college campus did a tragic shooting leave four college students dead?,Kent State University,Ohio State University
"The most famous battle of the Hundred Years War between England and France resulted in a massive French army being defeated by a much smaller English army, led by King Henry V. Where did this battle take place?",B,Harfleur,Agincourt,The Somme,Calais
What battle of 1781 resulted in a decisive victory of the American army against Great Britain and caused the British government to negotiate an end of the American Revolutionary War?,A,Battle of Yorktown,Battle of Valley Forge,Battle of Bunker Hill,Battle of Saratoga
"It began on July 1st, 1916, and is considered by many, the most devastating battle of World War I, resulting in more than one million casualties.",B,Battle of Ypres,Battle of the Somme,Battle of Verdun,Battle of Galipoli
What city-state was the primary rival of Athens during the Peloponnesian war of 431 BC?,C,Byzantium,Sumer,Sparta,Babylon
"During the Wars of Scottish Independence, this 1314 battle resulted in a decisive Scottish victory over England.",C,Battle of Falkirk,Battle of Culloden,Battle of Bannockburn,Battle of Inverness
"The First Indochina War came to a dramatic and unexpected end when over 7,000 French soldiers were killed at which small Vietnamese village?",A,Dien Bien Phu,Hanoi,Hue,Khe Sanh
