Questions,Correct,A,B,C,D
"When Yugoslavia collapsed, one of its republics became an independent state known as FYROM. To which country does the acronym refer?",D,Albania,Bosnia and Herzegovina,Montenegro,Macedonia
"By the end of the 16th century, a country called Commonwealth of Both Nations covered almost 1 million square kilometers of Europe. Which two countries formed it?",C,Sweden and Denmark,Russia and Ukraine,Poland and Lithuania,Austria and Hungary
Phoenicia was an ancient civilization that spread maritime trade over the Mediterranean Sea. From where did the Phoenicians originate?,D,"North Africa (Tunis, Algier)",Sicily (Syracuse),Greek islands on the Aegean Sea,"Modern day Liban (Sidon, Tyre)"
Myanmar is a south-eastern Asian country. Under which name was it known before a military junta took over?,B,Siam,Burma,Bhutan,Noth Vietnam
"The Ottoman Empire used to rule over North Africa, the Middle East and south-eastern Europe. Which modern day country is the successor of the empire?",C,Israel,Saudi Arabia,Turkey,Egypt
Which independent country was not a Soviet republic?,D,Georgia,Armenia,Lithuania,Albania
Where was the monastic state of the Teutonic Knights located?,B,Seperated spots on modern day German territory,"Northern Poland, southern Lithuania, part of Latvia and the Russian enclave of Kaliningrad",Southern France (Provance),Malta and other islands on the Mediterranean
Where were the Boer Republics located?,B,In the Netherlands,Across South Africa,They were early Puritan settlements in the eastern North America,Minor British isles
Finish this Irish saying: A tune is more lasting than the song of birds. And a word is more lasting than ________.,B,an old mans teeth,the wealth of the world,a maidens beauty,a bottle of whiskey
What is the missing word in this Irish saying: Every dog is _____ at his own house door.?,C,asleep,lonely,bold,fearful
Complete this Irish saying: The whole world cannot make a ________ out of a donkey.,B,poet,race horse,nobleman,artist
Finish the following Irish saying: However long the day it ends with _______.,C,some bread,a lullaby,night,a bang
Complete this Irish saying: Dont let your ______ cut your throat.,C,jealousy,mother-in-law,tongue,stale bread
What is the missing word in this Irish saying: ______ is the poor mans doctor.?,C,An apple,Socialism,Death,Over-the-counter medication
"Complete the following Irish saying: If you want ______, always carry the back tooth of a horse with you.",C,to go swimming,beauty,money,to be the life of the party
Finish this Irish saying: If someone is sick turn his bed so that it faces _________.,C,the TV,the wall,north,a window
Finish this Irish saying: The far off hills are _______.,D,covered with clouds,alive with the sound of music,the farthest away,the greenest
Finish this Irish saying: Often has the likely failed and the unlikely _________.,D,failed too,wrote a novel about the failure,laughed at the failure,succeeded
What is the capital and largest city of Jamaica?,D,Montego Bay,Kigali,Harare,Kingston
What is the name of the capital city of India?,D,Jaipur,Mumbai,Calcutta,New Delhi
Tegucigalpa is the capital and largest city of this country.,B,Namibia,Honduras,Uzbekistan,Laos
What is the capital and largest city of Romania?,D,Ankara,Sofia,Kiev,Bucharest
Addis Ababa is the capital of what country?,D,Samoa,Paraguay,Ghana,Ethiopia
What is the capital and largest city of Lebanon?,D,Bujumbura,Dhaka,Baghdad,Beirut
Kathmandu is the capital city of what country?,B,Gabon,Nepal,Togo,Rwanda
What is the name of the capital city of Latvia?,D,Reykjavik,Port Vila,Porto-Novo,Riga
This city is the capital of the Kingdom of Morocco.,D,Suva,Yaounde,Tehran,Rabat
The capital city of what country is called Quito?,C,Bolivia,Macedonia,Ecuador,Yemen
Name Zimbabwes capital which is an independent city equivalent to a province.,A,Harare,Cairo,Rome,Tunis
Name Moroccos capital that is also the capital of the Rabat-Salé-Zemmour-Zaer region.,D,Casablanca,Pretoria,Niamey,Rabat
Bamako is the capital of Madagascar.,B,True,False,,Q What is the capital and largest city of the Republic of the Congo?
Ethiopias capital is Addis Ababa.,A,True,False,,Q What port on the Atlantic Ocean is the capital and largest city of Guinea.
What is the capital and largest commercial city of Libya?,D,Ethiopia,Windhoek,Nouakchott,Tripoli
This city is Kenyas capital and the most populous city in East Africa.,B,Cape Town,Nairobi,Port Louis,Tripoli
Victoria is the capital of the Republic of Seychelles.,B,False,True,,Q Alaska used to be part of Russia.
What is the currency of Russia?,B,franc,ruble,dollar,peso
How do you say hello in Russian?,B,Spasiba,Zdravstvuite,Dobry den,Do svidanya
What phrase means I love you in Russian?,B,Eu te amo,Ya lyublyu tebya,Te iu besc,Volim te
"Tetris, the popular falling-blocks video game, was invented in Russia.",B,False,True,,Q Who is the first President of the Russian Federation?
The first person in space was Russian.,B,False,True,,Q Who commissioned  the St. Basils Cathedral?
Name the capital city of the U.S. state of Wyoming.,D,Boise,Des Moines,Salt Lake City,Cheyenne
"The U.S. state of Oregon has been nicknamed after this animal, which is the official state animal.",B,Raccoon,Beaver,Marmot,Bear
Which U.S. state has been nicknamed The Silver State?,A,Nevada,Nebraska,North Dakota,New Mexico
Albuquerque is the largest city of which U.S. state?,D,Ohio,Kansas,Oklahoma,New Mexico
Name the capital city of the U.S. state of Montana.,A,Helena,Billings,Pierre,Sioux Falls
What does the name of the U.S. state of Texas literally mean in Caddo?,D,Vast,Buffalo,Wilderness,Friends
The state of Louisiana is bordered by the Gulf of Mexico on the south and three states. Which state does NOT border Louisiana?,A,Oklahoma,Texas,Arkansas,Mississippi
"When René-Robert Cavelier, Sieur de La Salle (Yikes!) claimed the territory he named it La Louisiane, which means....",D,Land of Lords or Land of the Lords.,Land of France or Long Live France.,Land of Life or The Life.,Land of Louis or The Lousiana.
What is the closest definition of Santeria?,C,Another name for the Catholic Church in Lousiana.,Another name for the Protestant Baptists religion in Lousiana.,A Cuban based religion popular in Lousiana.,A Jewish based religion popular in Lousiana.
"The first recorded Euroregion, Gronau, was founded in 1958. What countries established it?",C,Austria and Switzerland,Germany and Austria,Germany and Netherlands,Switzerland and Germany
The Beskidy (Beskydy) Euroregion is located in the west part of the Carpathian mountain range. Which three countries does it span?,B,"Hungary, Romania, Ukraine","Czech Republic, Poland, Slovakia","Czech Republic, Austria, Slovakia","Poland, Slovakia, Ukraine"
Which country is not a member of the Adriatic Euroregion?,C,Montenegro,Albania,Serbia,Italy
"The ore and coal rich region of Silesia (pol.: Ślask, ger.: Schliesien, cz.: Slezsko) was ruled by Germans, Poles, Czechs and Austrians. To which country does it mostly belong today?",C,Slovakia,Germany,Poland,Czech Republic
Where would you find the Tornio River Valley Euroregion?,A,Sweden / Finland,Italy / Slovenia,Italy / France,Austria / Italy
"The Cross Channel Euroregion includes France, the UK and what other country?",A,Belgium,Ireland,Spain,Netherlands
"The region of Pomerania (ger.: Pomern, pol.: Pomorze) is located in north Germany and Poland. Which river divides the region into two parts?",D,Vistula,Danube,Elbe,Oder (Odra)
The TriRhena Euroregion is spans these three countries crossed by the Rhine River.,A,"France, Germany and Switzerland","Belgium, Germany and Luxembourg","Austria, Germany and Switzerland","France, Germany and Holland"
The Pyrenees-Mediterranean region is located along the border of which two countries?,C,France - Italy,Norway - Sweden,France - Spain,Spain - Portugal
Where would you find the Ore Mountains Euroregion?,C,Greece and Bulgaria,Spain and France,Czech Republic and Germany,Norway and Sweden
What is the state animal of Colorado and the symbol of Rocky Mountain National Park?,B,Mustang,Big Horned Sheep,White Tailed Deer,Buffalo
"Was Isabella Bird the first woman to climb Longs Peak, the highest point in Rocky Mountain National Park?",A,No,Yes,,Q Mesa Verde National Park in southern Colorado is best known for which of the following?
One the worlds largest silver nuggets was found in Colorado.,A,True,False,,"Q The Colorado River, the major river of the American southwest, flows through which national landmark?"
"Located at the Peterson Air Force base in Colorado, NORAD is a military organization that tracks aircraft, missiles and space vehicles. It also tracks what fictional character?",D,The Easter Bunny,The Tooth Fairy,None of these,Santa
What U.S. interstate runs east and west through Colorado?,D,I-40,I-80,I-90,I-70
"Today people visit Colorado to go skiing, hiking, mountain biking and to enjoy the scenery. But 100 years ago, tourists more often went to the mountains to do what?",A,Soak in hot springs,Play golf,Record music,Go horseback riding
"Early Colorado ranchers raised cattle, sheep, hogs, chickens, and turkeys, with the main focus on cattle.",A,True,False,,"Q The huge grain industry in Colorado gives rise to breweries. Which of the following owns the biggest single site brewery located in Golden, Colorado?"
"On May 5, 1920 two Italian-Americans, Nicola Sacco and Bartolomeo Vanzetti, were arrested, tried, and executed for the April 15, 1920 murders of a South Braintree paymaster and security guard and theft of the payroll.",,hat did Sacco give as his alibi?,He was at the Italian consulate in Boston.,He was in Plymouth peddling fish at the time.,He was visiting friends in West Bridgewater.
What is the state motto of Colorado?,A,Nothing Without the Deity,The people rule,God enriches,We Dare Defend Our Rights
What does the word Colorado mean?,A,Colored Red,Indian Sky,Rocky Mountains,Mountain High
What is the state fish of Colorado?,B,Rainbow Trout,Greenback Cutthroat Trout,Walleye,Salmon
What city in Colorado is known as the Richest Square Mile on Earth?,A,"Central City, Colorado","Denver, Colorado","Leadville, Colorado","Colorado Springs, Colorado"
What was the popular slogan of the Colorado Gold Rush?,D,Westward Ho,Colorado Gold to Go,Go West Young Men,Pikes Peak or Bust
What year did Colorado become a state?,A,1876,1796,1896,1776
What city boasts the most parks in the US?,C,"Colorado Springs, Colorado","Golden, Colorado","Denver, Colorado","Aspen, Colorado"
What legendary American frontiersman commanded a major fort in Colorado?,B,Daniel Boone,Kit Carson,Wild Bill Cody,Jim Bowie
"Glenwood Springs, Colorado was known for its hot springs and hospital. What famous outlaw and gun slinger expired from Tuberculosis there?",C,Billy The Kid,Jesse James,Doc Holliday,Wyatt Earp
On which continent is the famous active volcano Mount Nyiragongo located?,D,Asia,Australia,South America,Africa
On which of the islands of Papua New Guinea is the active volcano Ulawun located?,A,New Britain,New Guinea,Bougainville,New Ireland
"The Arabic name of Mount Etna, the second-largest active volcano in Europe, was Jebel Utlamat. What does this mean in English?",B,The Edge of the World,Mountain of Fire,Home of the Devil,Breathing Mountain
In what country is the active volcano Sakurajima located?,C,India,Peru,Japan,South Africa
"What is the name of the most active volcano in Mexico, located mostly in the Mexican state of Jalisco?",C,Nevado de Toluca,Barcena,Colima,Las Cumbres
"What does the Indonesian name of the Mount Merapi volcano, Gunung Merapi, mean in English?",C,Gods Wrath,Cursed Mountain,Mountain of Fire,Hell Mountain
In what country is the active volcano Koryaksky located?,A,Russia,Ukraine,Latvia,Poland
"In what US state is the Fourpeaked Volcano, also known as Fourpeaked Mountain, situated?",C,Colorado,Oregon,Alaska,Montana
"What is the name of the highest volcano in Asia, and the highest point in the Middle East?",D,Bazman,Sabalan,Taftan,Mount Damavand
"What is the name of the active volcano situated in Skamania County, Washington, USA, 50 miles (80 km) northeast of Portland, Oregon?",D,Mount St. Augustus,Mount St. Paul,Mount St. Georges,Mount St. Helens
The self-governed region of the Holy Mountain is considered part of the Greek state according to a decree,,assed in what year?,1913,1910,1913
What type of government does Sweden have?,B,Absolute monarchy,Constitutional monarchy,None of these,Presidential republic
Which of these European countries shares a land border with Sweden?,D,Switzerland,Denmark,Lithuania,Norway
What are the colors of the national flag of Sweden?,A,Blue and yellow,White and blue,White and red,Red and yellow
What is the official language spoken by the citizens of Sweden?,B,Finnish and Swedish,Swedish,German and Swedish,Danish
What is the name of the largest city and capital of Sweden?,B,Helsinki,Stockholm,Oslo,Gothenburg
The Swedish name of Sweden is Sverige. What does this word literally mean?,B,Snow kingdom,Kingdom of the Swedes,Land of snow,Northern land
Which of these celebrities is not Swedish?,B,the members of ABBA,Lars Ulrich,Greta Garbo,Ingrid Bergman
What type of food is the popular Swedish dish called Surstromming?,A,Fish,Salad,Soup,Dessert
What song is used as a de facto anthem of Sweden?,D,Beautiful Sweden,The Song of the King,We Bow Before Thee,"Thou Ancient, Thou Free"
What is the prevailing religion in Sweden?,A,Lutheranism,Eastern Orthodoxy,Protestantism,Roman Catholicism
What is the capital city of the Federative Republic of Brazil?,D,Sao Paulo,Bogota,Rio de Janeiro,Brasilia
What is the meaning of the Portuguese word brasa from which the name of Brazil possibly originated?,D,Jungle,River,Heaven,Ember
Which of these statements is wrong about the wildlife of Brazil?,D,It contains the most mammal species on the planet.,Brazil is the country with the largest biodiversity on the planet.,All of these,Brazil is the country with the most endemic species in the world.
What are the colors of the national flag of the Federative Republic of Brazil?,B,"Yellow, green, black and blue","White, blue, green and yellow","Red, green and yellow",Green and black
What is the official language of the Federative Republic of Brazil?,D,English and Spanish,Spanish,Spanish and Portuguese,Portuguese
What is the most popular sport among the people living in Brazil?,D,Volleyball,Rugby,Basketball,Football
What is the largest and richest city in Brazil?,A,Sao Paulo,Salvador,Rio de Janeiro,Brasilia
"What is the national motto of the Federative Republic of Brazil, also featured in the national flag of the country?",C,Faith and Honesty,Freedom Above All,Order and Progress,Unity and Strength
What type of food is the traditional Brazilian dish called Moqueca?,D,Dessert,Drink,Salad,Stew
On what day of the week does the parade of the famous Rio Carnival traditionally start?,A,Sunday,Thursday,Wednesday,Friday
