Questions,Correct,A,B,C,D
Who was the first African American mayor of Atlanta?,B,Ralph David Abernathy,Maynard Jackson,Shirley Franklin,Andrew Young
"In addition to hosting the Centennial Olympic Games in 1996, what other significant sporting event was held in Atlanta in the same year?",D,World Cup,Tyson-Holyfield Fight,Super Bowl,World Series
"Lucy, the wooden gigantic elephant, can be seen in Margate, New Jersey.",A,True,False,,"Q There is a floating wedding chapel in St. Petersburg, Florida."
"In Gravity Hill, Bedford County, Pennsylvania objects such as cars left on neutral appear to be rolling uphill against the force of gravity.",A,True,False,,Q Carhenge is a replica of Englands Stonehenge located in Nebraska.
"Rachel, Nevada lies on Highway 375, known as the Extraterrestrial Highway.",A,False,True,,Q The Desert of Maine is located beside a stretch of green pine trees and flowing streams.
A large twine ball can be seen in Kansas.,B,False,True,,Q On Nantucket Island there are oaks trees famous for the magical creatures carved in them.
A 134-feet high thermometer is located in Mojave Desert.,A,True,False,,Q Bishop Castle is a massive stone castle hand built by Jim Bishop.
"Which of the following famous Australian structures was formally opened on October 20, 1973 by Queen Elizabeth II?",B,The Three Sisters,Sydney Opera House,Telstra Tower,Sydney Harbour Bridge
What year was the Sydney Harbor Bridge opened?,C,1962,2000,1932,1900
"Name the large sandstone formation in the southern part of the Northern Territory, in central Australia.",B,Stonehenge,Uluru (Ayers Rock),Great Barrier Reef,None of these
"The Great Barrier Reef is composed of over 2,900 individual reefs.",A,True,False,,Q The Royal Botanic Gardens are located near the center of downtown Sidney.
"Port Arthur is a former convict settlement, located on what Australian peninsula?",B,Cape Code Peninsula,Tasman Peninsula,Cape York Peninsula,None of these
Interesting attractions in the Australian town of Coober Pedy include which of the following?,C,The underground churches,The mines,All of these,The graveyard
What explorer named Kangaroo Island in South Australia?,D,Marco Polo,Robert Clark Morgan.,Nicolas Baudin,Matthew Flinders
"The Bungle Bungle, a major component of the Purnululu National Park in Western Australia, is what kind of attraction?",A,sandstone formations,none of these,a mountain,a lake
"Castle Hill is a pink granite rock in Queensland, Australia.",A,True,False,,"Q Troy, the focus of the Trojan War described in the Iliad, is located in present day Greece."
The legendary island Avalon was known as the isle of cherries.,A,False,True,,Q Which of these was the capital of the Mongol Empire during the 13th century?
Тhe Valley of the Kings is located in Egypt.,A,True,False,,Q What statement is true about Shambala?
Timbuktu is a town in Zimbabwe.,B,True,False,,"Q According to legend, in what present day country was El Dorado, the lost city of gold, located?"
Zanzibar is part of the Republic of Tanzania.,B,False,True,,Q Camelot is a fortress-city associated with the legend of King Arthur.
"Atlantis is a legendary island, first mentioned by Plato.",B,False,True,,"Q In what country is the greeting wai, (slight bow, with the palms pressed together) used to welcome, thank , apologize, or say goodbye?"
"What Arabic word is for Muslim babies, and is also the name of a gesture used to greet people?",B,Tahaleyhi,Tehniyat,Nimahedi,Ahnahat
"What salute originated from a painting by Jacques-Louis David, as the gesture had never been described or depicted in ancient works of art?",B,Persian salute,Roman salute,Aztec salute,Byzantine salute
"What is the religious meaning of the Namaste, a popular spoken greeting used in South Asia?",B,I bow to that inherent in you.,All of these,I respect divinity within you that is also within me.,The light within me honors the light within you.
What does the greeting Kowtow used traditionally in China consist of?,C,Touching of the palms of the two people,Taking off ones hat and pressing it to the stomach while bowing,Kneeling and bowing so low that the head is touching the ground,Clapping ones hands twice and then touching the shoulders
"The phrase gimme some skin, a version of the gimme five salute, is thought to have originated in this New York City neighborhood.",C,Jackson Heights,Bronx,Harlem,Brooklyn
"What traditional greeting is used by the Maori, the indigenous Polynesian people of New Zealand?",A,Hongi,Tomongi,Matali,Paita
In what country did the greeting gesture Anjali Mudra originate?,D,Malaysia,Vietnam,China,India
"Which of these is a variation of the popular fist pound greeting, similar in meaning to a handshake, high five or nose rub?",B,All of these,Air knucks,Fist bump,Fo knucks
What type of greeting gesture is the so-called Eskimo Kiss?,B,A kiss on the tip of the nose,Two people rubbing noses together,An air kiss,A kiss on the forehead
What is the official state beverage of the U.S. state of Massachusetts?,D,Lemonade,Cappuccino,Mineral water,Cranberry juice
Which U.S. state has chosen the Northern Cardinal for its official state bird?,D,Indiana,Kentucky,Illinois,All of these
What is the official state color of the U.S. state of South Carolina?,C,Deep Lavender,Golden Bronze,Indigo Blue,Fuchsia
Purple Passionflower is the official state wildflower of this U.S. state.,A,Tennessee,Texas,Oregon,West Virginia
Blue crabs are the official state food of this U.S. state.,A,Maryland,Massachusetts,Maine,Missouri
The Appalachian Dulcimer is the official state musical instrument of this U.S. state.,A,Kentucky,Iowa,Wyoming,Ohio
What is the official state mammal of the U.S. state of Alabama?,D,Moose,Deer,Buffalo,Bear
What is the official state sport of the U.S. state of Alaska?,D,Ice hockey,Skiing,Ice skating,Mushing
What is the official state toy of the U.S. state of Mississippi?,B,Mr. Radish Face,Teddy bear,Barbie doll,Puzzle
The American Holly is the official state tree of this U.S. state.,C,Illinois,Nevada,Delaware,Georgia
The original inhabitants of Australia are the Aborigines.,A,True,False,,Q What is the latitudinal extent of Australia?
What is the longitudinal extent of Australia?,B,114 - 154 degree west,114 - 154 degree east,104 - 154 degree west,104 - 154 degree east
The lowest point of Australia is Lake Argyle.,B,True,False,,Q Lake Eyre in Australia is among the largest areas of inland drainage in the world.
The Uluru (or also Ayers Rock) rock formation in Australia is sacred to the Indigenous Aborigines.,B,False,True,,Q Which is the largest body of freshwater in Australia?
Ashtabula is the county seat of Ashtabula County.,A,False,True,,Q What does Ashtabula mean in the Iroquois language?
Who is the author of the poem Crossing Ohio When Poppies Bloom in Ashtabula?,A,Carl Sandberg,Edgar Allen Poe,Walter Dean Meyers,Robert Frost
The United States Census Bureau defined the Ashtabula area as what?,B,Cleveland Suburb,Micropolitan Statistical Area,Organized Crime Hub,Metropolitan Statistical Area
"Ashtabula is home to a large number of people of Finnish, Italian, and Swedish descent.",A,True,False,,Q Which of the following is referred to as the Ashtabula Horror?
"Which of the following is a NFL running back born in Ashtabula, Ohio?",D,Benny Friedman,Lawrence Taylor,Anthony Wright,Jarrod R. Bunch
Which European city is a sister city of Ashtabula?,C,"Mexicali, Mexico","Berlin, Germany","Bardejov, Slovakia","Chernobyl, Ukraine until the nuclear meltdown of 1986"
"Was Ashtabula an important stop on the Underground railroad, used to convey African-American slaves to Canada?",A,Yes,No,,Q The Pentagon is located in what American city?
The Pentagon is the worlds largest office building by floor area.,A,True,False,,Q The Pentagon is controlled by the Secretary of Defense. Who was the first one to hold that position in 1947?
The Pentagon has 6 zip codes dedicated to it.,B,False,True,,Q Approximately how many people work in The Pentagon?
"Construction of The Pentagon building began on September 11th, 1941.",B,False,True,,Q What building served as the Department of War headquarters before the Pentagon?
"As of 2008, Robert Gates was the Secretary of Defense.",A,True,False,,Q The Pentagon was completely destroyed during the September 11th attacks in 2001.
"This collectible candy has a museum located in Easton, PA.",B,Cracker Jack,PEZ,Bazooka Joe,Topps Bubble Gum
"In 1977, painter Michael Carmichael set out to create the biggest ball of paint. Where can you see this attraction?",B,"Gary, Indiana","Alexandria, Indiana","Hammond, Indiana","Indianapolis, Indiana"
"Visitors to the Alamo should make a pitstop at this interesting museum, also located in San Antonio, TX.",D,The Museum of Dirt,Dinosaur Park,Watts Towers,Barney Smith’s Toilet Seat Art Museum
"If  you find yourself traveling through Ashville, Ohio, be sure you stop for this. But you have to plan ahead. It only happens on July 4th every year.",C,The worlds oldest ongoing chess match makes another move.,The worlds oldest unexploded bottle rocket is on display.,The worlds oldest traffic light is on display.,The worlds oldest hot dog is on display.
"Just off I-90 in Austin, MN, there is a museum dedicated to this item, which proved invaluable to the Allied Forces during WW II.",A,Spam,Kevlar,M-1 Garand rifle,Higgins boat
"The #1 fictional company on the Forbes List is called CHOAM. Headquartered on Planet Kaitain, they are a leading manufacturer of the spice melange drug. What movie is this drug featured in?",B,Star Wars,Dune,The Fifth Element,Bladerunner
"The fictional company Oscorp, run by Peter Parker, is #23 on the Forbes List.",B,True,False,,Q Sirius Cybernaetics Corporation was featured in The Hitchhikers Guide to the Universe.
The #20 fictional company on the Forbes List is Cyberdyne Systems Corporation specializing in Aerospace and Defense. What movie was it featured in?,B,Robocop,Terminator,Total Recall,Short Circuit
"Which of these characters is Virtucon, the #12 company on the Forbes List,  associated with?",D,Harry Potter,James Bond,Spiderman,Austin Powers
"This major street in New York City forms the main spine of Chinatown, and separates it from Little Italy.",A,Canal Street,82 Street,Mott Street,Mulberry Street
"This restaurant, located in Central Park on the Upper West Side of Manhattan, was in operation from 1934 to 2009.",A,Tavern On the Green,The Rainbow Room,SaraBeths,Serendipity 3
"TV shows like Dateline NBC, SNL, and the Today have been filmed in this famous New York City building.",C,Grand Central station,ABC building,NBC building,ESPN
Fifth Avenue in NYC is lined with prestigious shops and is consistently ranked among the most expensive shopping streets in the world.,B,False,True,,Q Where in NYC is Penn Station located?
Does Brooklyn Bridge connect the boroughs of Staten Island and Brooklyn in New York City?,A,No,Yes,,Q John Lennon was shot outside this building.
New York City was the first capital of the USA.,A,True,False,,Q Which of these is a nickname of New York City?
"Which U.S. president died on April 4, 1841 just one month after his inauguration?",A,William Henry Harrison,Zachary Taylor,Benjamin Harrison,Martin Van Buren
"What did Gideon Sundback patent on April 29, 1913?",D,Safety Pin,Spring Mattress,Windshield Wiper,Zipper
"What city was the Reverend Martin Luther King, Jr. assassinated in on April 4, 1968?",D,Birmingham,Los Angeles,Dallas,Memphis
Where did the Titanic depart from en route to New York City?,A,"Southhampton, England","Rotterdam, Netherlands","Brighton, England","Dublin, Ireland"
"Who became the youngest golfer in history to win the Masters on the 13th of April, 1997?",D,Jack Nicklaus,Bobby Jones,Arnold Palmer,Tiger Woods
"What U.S. president was born in Westmoreland County, VA on April 28, 1758?",A,James Monroe,Thomas Jefferson,George Washington,James Madison
"What Elvis Presley song hit the Billboard Charts at # 1 on April 21, 1956?",D,Love Me Tender,Jailhouse Rock,Teddy Bear,Heartbreak Hotel
"If you are stationed in Germany, you will not be on a post, but most likely on which of the following?",C,Beer Run,Bahn Hauf,Kaserne,Concern
What did Howard Crater discover in 1922?,B,the Valley of the Kings,the tomb of Tutankhamun,the Luxor Temple,the Colossi of Mammon
"What landmark is known in the Egyptian language as ipet resyt, or the southern sanctuary?",B,The Sphinx,Luxor Temple,Roman Theatre,Citadel
A Sphinx features the body of a lion and a human head.,B,False,True,,Q What landmark near Islamic Cairo was home to Egypts rulers for 700 years?
What statement is true about the Colossi of Memnon?,D,The Colossi of Memnon are four massive stone statues.,The Colossi of Memnon are three massive stone statues.,None of these,The Colossi of Memnon are two massive stone statues.
St. Catherines Monastery was built by order of which Emperor?,C,Emperor Maximiam,Emperor Constantius III,Emperor Justinian,Emperor Valentine II
"Which of the following historical sites is located in Alexandria, Egypt?",B,The Citadel,The Catacombs of Kom el Shoqafa,None of these,Khan El-Khalili
Pompeys Pillar in Alexandria is a red-granite column erected in honour of Roman Emperor Diocletain.,A,True,False,,Q The Monastery of Saint Anthony is located southeast of what Egyptian city?
The Abu Simbel Temple was built during the reign of which pharaoh?,D,Tutankhamen,Amenhotep III,None of these,Ramses II
Name the American writer and editor who campaigned for the creation of the holiday known as Thanksgiving.,C,Kate Chopin,Mary Young Pickersgill,Sarah Josepha Hale,Emily Dickinson
A Thanksgiving Day celebration was held in December 1777 by the thirteen colonies to commemorate the defeat of the British at this location.,B,Camden,Saratoga,Yorktown,Bennington
"The Thanksgiving Song, performed and co-written by Adam Sandler, revolves around the repetition of what word?",B,together,turkey,cranberry,harvest
"In the television special A Charlie Brown Thanksgiving, Charlie Brown and his friends sing a chorus of this popular Thanksgiving song.",B,The Thanksgiving Song,Over the River and through the Woods,We Gather Together,Grandma Stuffed the Turkey
Who is presented with a live domestic turkey at the annual ceremony known as National Thanksgiving Turkey Presentation?,C,the US First Lady,the winners of the NFL Thanksgiving Classic,the US President,the best performer at the Macys Thanksgiving Day Parade
Unthanksgiving Day is an annual event commemorating the survival of Native American peoples following the settlement of Europeans in the Western Hemisphere. Where is the event held?,C,Los Angeles,Massachusetts,Alcatraz Island,New York City
Name the leader of the Plymouth Colony in Massachusetts who wrote Of Plymouth Plantation.,B,Alexis De Tocqueville,William Bradford,John Carver,John Smith
"In this 1992 biographical movie, starring Denzel Washington, the civil rights orator states: We didnt land on Plymouth Rock. Plymouth Rock landed on us.",C,The Bone Collector,A Soldiers Story,Malcolm X,Cry Freedom
Which of these statements is true about the term Franksgiving?,C,"It referred to a Thanksgiving holiday, held one week earlier than normal.",It was coined to describe the American Thanksgiving holiday from 1939–1941.,All of these,It is a portmanteau word from Franklin and Thanksgiving.
What was the name of the Native American who assisted the Pilgrims by teaching them techniques to increase food production?,C,Sagamore,Samoset,Squanto,Sitting Bull
"What punk rock band, formed in California, recorded the song Macys Day Parade on their album, Warning?",A,Green Day,The Misfits,Limp Bizkit,The Sex Pistols
Which of these words refers to a group of turkeys?,C,flight,herd,rafter,gaggle
What is the name of the capital and largest city of the Republic of Ireland?,D,Edinburgh,Cardiff,Belfast,Dublin
What is the official language in the Republic of Ireland?,D,Irish,English,Irish and Cornish,English and Irish
What musical instrument is depicted on the coat of arms of The Republic of Ireland?,A,Harp,Viola,Bagpipe,Flute
What term was used to refer to the period of fast economic growth in the Republic of Ireland between 1995 and 2007?,D,The Boom,Celtic Tiger,Irelands Economic Miracle,All of these
Which of these popular musicians/bands is not Irish?,D,U2,The Cranberries,Sinead OConnor,Take That
Which of these colors is not present on the national flag of the Republic of Ireland?,C,White,Orange,Red,Green
Champ is the name of a popular Irish dish. What does the popular Irish expression to be as thick as champ mean?,B,To be inflexible and unwilling to change,To be stupid,To be very smart,To be reticent and devoid of emotion
"Irish writer James Joyce penned this popular novel, published in 1922 in Paris.",B,The Picture of Dorian Gray,Ulysses,All of these,Pygmalion
What is the title of the national anthem of the Republic of Ireland?,B,Land of Glory,The Soldiers Song,Dear Ireland,Invincible Country
"What color is traditionally worn on Saint Patricks Day, celebrated annually on March 17 as a public holiday in the Republic of Ireland?",C,Orange,Blue,Green,Red
"Which of these inventions was patented on April 1, 1826 by Samuel Morey?",D,Rimless glasses,Mechanic potato peeler,Self-tanner,Internal combustion engine
"What American hip hop artist, record producer and actor was born on April 1, 1971?",C,Dr. Dre,Ja Rule,Method Man,Timbaland
"On April 1, 1867 this country became a British crown colony.",C,Sudan,India,Singapore,Egypt
"What legendary cosmetics tycoon passed away on April 1, 1965?",D,Max Factor,Estee Lauder,Elizabeth Arden,Helena Rubinstein
"What military operation was carried out on April 1, 1945 in Okinawa by United States troops?",C,Operation Falcon,Operation Tornado,Operation Iceberg,Operation Shark
"What multinational corporation was founded on April 1, 1976 in Cupertino, California?",A,"Apple Computer, Inc.",McDonalds Corporation,Google Inc.,Microsoft Corporation
"In what US state was American actress Debbie Reynolds born on April 1, 1932?",D,Massachusetts,North Carolina,Ohio,Texas
"On April 1, 1970, US President Richard Nixon signed an act into law, banning the advertisements of this product on television and radio in the United States starting on January 1, 1971.",B,Alcohol,Cigarettes,Condoms,All of these
"What important historical figure was born on April 1, 1815 in Schonhausen, Germany?",D,Fanny Mendelssohn,Robert Schumann,Pope Leo XIII,Otto von Bismarck
The State of Deseret was proposed in 1849 by settlers in Salt Lake City.,B,False,True,,Q Utah was part of United States when the Mormons first settled there.
Cairo is the most populous metropolitan area in Africa.,A,True,False,,Q What body of water is Cairo situated on?
"In Cairo, the first two train cars of the subway are reserved for men only.",A,False,True,,Q Which continent is Egypt in?
What is the airport code for Cairo?,A,CAI,CRP,LAX,CIO
"What is the official language in Cairo, Egypt?",D,English,Chinese,Egyptian,Arabic
What is the official currency of Egypt?,B,US Dollar,Egyptian Pound,Ruppi,Frank
What is the official name of Cairo?,C,Ethiopia,Geezeh,Al-Qāhirah,Gedarif
The eastern half of Cairo is dominated by the government buildings.,B,True,False,,Q What year was the city of Cairo founded?
In science “ice” refers to one of the crystalline phases of water. How many of them are known to exist?,C,17,5,15,3
The majority of ice in Earths biosphere is of this type.,D,Ice III,Ice Ic,Ice XI,Ice Ih
"As ice is a crystalline inorganic solid with an ordered structure, it is scientifically classified as what?",B,Electrolyte,Mineral,Plasma,Weak acid
Ice is the only known non-metallic substance to have this physical property.,C,It weighs more when it is heated.,It shrinks when it freezes.,It expands when it freezes.,It weighs more when it is cooled.
What does the term heat of fusion refer to in ice melting?,B,The temperature range at which the ice melts,The amount of energy consumed in breaking hydrogen bonds in the transition from ice to water,The amount of energy released when forming hydrogen bonds in the transition from water to ice,The temperature range at which ice forms
Why is ice slippery?,A,None of these,"It is not in fact slippery, it makes the air between it and objects slippery.",Because of its acid properties,Because the pressure of an object in contact with it causes a thin layer to melt
What atoms does the molecule of ice consist of?,C,Two oxygen atom and two hydrogen atoms,One oxygen atom and two nitrogen atoms,One oxygen atom and two hydrogen atoms,Two oxygen atom and one nitrogen atoms
Which term collectively describes all parts of Earths surface where water is in frozen form?,D,Frozosphere,Icosphere,Ice caps,Cryosphere
Why did American Frederic Tudor became known as the “Ice King”?,B,He had the extraordinary ability to produce ice when he touched water.,He worked on developing better insulation products for the long distance shipment of ice.,He was an ice artist.,He developed a technique for using ice as a source of heat.
What is dry ice?,D,Ice formed from other substances different from water,Ice formed at temperatures under -78 degrees C,Ice that never melts,The solid form of carbon dioxide
In which U.S. state is there a town named Summersville?,C,Mississippi,Maryland,Missouri,All of these
Which of these actors did not appear in the 1997 horror movie I Know What You Did Last Summer?,B,Jennifer Love Hewitt,Brandy Norwood,Ryan Phillippe,"Freddie Prinze, Jr."
In what country were the 2008 Summer Olympics held?,B,Japan,China,Greece,United States
What popular actress portrayed Buffy Summers in the Buffy the Vampire Slayer TV series?,A,Sarah Michelle Gellar,Jennifer Garner,Courtney Cox,Jennifer Love Hewitt
From which opera composed by George Gershwin is the famous aria Summertime?,A,Porgy and Bess,Shall We Dance,My One and Only,Blue Monday
Which of these characters appears in William Shakespeares comedy A Midsummer Nights Dream?,B,Oberon,All of these,Lysander,Tom Snout
"What legendary Hollywood actress starred in the 1959 movie Suddenly, Last Summer?",C,Marilyn Monroe,All of these,Katharine Hepburn,Audrey Hepburn
The Midsummer holiday is associated with which event in the Christian calendar?,D,Falling asleep of Virgin Mary,Annunciation of Virgin Mary,Death of John the Baptist,Birth of John the Baptist
"What was discovered during demolition of an old building in the town of Środa, Poland on 8 June 1985?",C,"rings and gold pendants, gold and silver coins",a medieval gold clasp decorated with precious stones,All of these,a gold womans crown
"What is the location of the Panagyurishte treasure, one of the best known surviving artifacts of Thracian culture?",C,Poland,Romania,Bulgaria,Greece
The Preslav Treasure was found in Bulgaria.,A,True,False,,Q Which treasure was discovered by Howard Carter in 1922?
The Tillia Tepe Treasure was found in Afghanistan.,B,False,True,,Q The Treasure of Nagyszentmiklós was found in present-day Romania.
Which of the following is a late fourth-century Gothic treasure?,A,The Pietroasele treasure,The Java treasure trove,The Treasure of Gourdon,None of these
"What was unearthed near Gourdon, Saône-et-Loire in 1845?",C,Golden crown,"Pearls, rubies, dark red sapphires, and garnets","А chalice, a paten and gold coins",None of these
"The Java treasure troves were found on a ship that sank off the shores of Indonesia more than 1,000 years ago.",A,True,False,,Q Which treasure was discovered by a boy shepherd who literally stumbled over a golden vessel?
"What are the colors of the Bulgarian national flag, the original version of which was adopted in 1879?",B,Red and white,"White, green and red","Blue, green and white","Green, yellow and red"
What sea does Bulgaria border to the east?,D,Mediterranean Sea,Adriatic Sea,Aegean Sea,Black Sea
What people are considered the ancestors of the modern Bulgarian ethnos?,D,Slavs,Thracians,Bulgars,All of these
"What city is the capital and largest city in Bulgaria, as well as the 12th largest city by population in the European Union?",D,Varna,Plovdiv,Skopje,Sofia
Bulgaria is one of the worlds biggest producers of this agricultural crop.,D,Raspberries,All of these,Sunflower seed,Anise
Which of these was invented by the Bulgarian-American scientist John Vincent Atanasoff?,D,Photoelectrets,The first wireless heart monitor,The first digital watch,The first electronic digital computer
"In the early medieval rock relief Madara Rider, found in northeastern Bulgaria, what animal is lying at a horses feet while the rider is killing it with his spear?",A,Lion,Deer,Bear,Dragon
"What is the most popular sport in Bulgaria, with world-known representatives such as Dimitar Berbatov and Hristo Stoichkov?",D,Wrestling,Volleyball,Chess,Football
"What is the title of the Bulgarian national anthem, adopted in 1964?",D,"Oh, Beautiful Bulgaria",This Is My Country,Heaven On Earth,Dear Motherland
The Balkan Peninsula was named after this natural object located in the center of Bulgaria.,D,Balkan Valley,Balkan River,Balkan Lake,Balkan Mountains
What is the official language of Portugal?,C,Portuguese and Spanish,Portuguese and Basque,Portuguese,Portuguese and Maltese
What notable Portuguese novelist and playwright was honored with the 1998 Nobel Prize for literature?,B,Fernando Pessoa,Jose Saramago,Luis de Camoes,Almeida Garrett
What type of meat is used for the preparation of the traditional Portuguese stew called Caldeirada?,B,Deer,Fish,Rooster,Rabbit
What is the capital and largest city of Portugal?,A,Lisbon,Leiria,Vila Real,Porto
What is the name of the European peninsula on which Portugals mainland is located?,D,Italian Peninsula,Balkan Peninsula,Jutland Peninsula,Iberian Peninsula
What rare bird species is endemic to the Portuguese island of Madeira?,A,All of these,Zinos Petrel,Trocaz Pigeon,Madeira Firecrest
What are the two basic colors on the national flag of Portugal?,D,Red and yellow,Blue and white,Orange and,Green and red
What type of governmental does Portugal have?,B,Constitutional monarchy,Democratic republic,Absolute monarchy,Presidential republic
What is the official state religion adopted by the government of Portugal?,B,Roman Catholicism,None of these,Protestantism,Anglicanism
What is the title of the national anthem of Portugal?,B,Lang of Beauty,None of these,Portugal Forever,Holy Motherland
What parrot is one of the national animals of Brazil?,B,Kea,Macaw,Amazon,Cockatoo
What large colorful bird is the national bird of India?,C,Parrot,Pheasant,Peacock,All of these
What mythical animal is one of the symbols of the United Kingdom?,B,Phoenix,Unicorn,None of these,Dragon
What mammal is the national animal and symbol of Russia?,A,Bear,Tiger,Horse,Lion
This marsupial endemic to Australia is the countrys national animal and symbol.,D,Opossum,Wombat,Koala,Kangaroo
What bird is the national symbol of France?,A,Rooster,Swallow,Swan,Eagle
What large animal is the national symbol of Spain?,B,All of these,Bull,Tiger,Horse
The Green Pheasant is the national bird of this Asian country.,C,Vietnam,China,Japan,Thailand
"What carnivorous mammal is a symbol of Italy and of its capital city, Rome?",C,Lion,Bear,Wolf,Fox
What large rodent is a national animal and symbol of Canada?,C,Gopher,Capybara,Beaver,Chinchilla
Edward  Bernays and this man are considered to be the fathers of modern day public relations.,A,Ivy Lee,George Parker,John Price Jones,George Creel
"Edward Bernays, one of the fathers of public relations, is the nephew of this famous psychoanalyst.",D,Donald Winnicott,Melanie Klein,Carl Jung,Sigmund Freud
"Many of the first PR practitioners, such as  Edward Bernays and John W. Hill, got their start in this institution.",C,The United States Environmental Protection Agency,The Central Intelligence Agency,The Committee on Public Information,The Federal Trade Commission
This pejorative term is used to describe some PR practitioners and press agents.,D,Spinsters,Propaganda Doctors,Liars on Wheels,Spin Doctors
"In the famous Torches of Freedom Contingent campaign launched by Edward Bernays, what were the female models holding in their hands?",B,lit torches,lit cigarettes,lit candles,The American constitution
"Throughout his career, Ivy Lee, one of the early PR practitioners, worked for many important historical figures. Which of these is not among them?",C,John W. Davis,Charles Lindbergh,Henry Ford,Walter Chrysler
"In 1993, this large beverage production company, successfully mounted a massive PR campaign to restore customers confidence, after a syringe was found in a can of their products.",A,Pepsi,Mr. Pepper,Kraft Foods,Coca Cola
"In the election of 1828, this president crushed his opponent, with the help of the political strategist and publicist Amos Kendall.",D,William H. Harrison,John Quincy Adams,Martin Van Buren,Andrew Jackson
This public relations campaign was aimed at earning the trust of the Iraqi people during the war with America.,C,Lies and Deceit,Win Win,Hearts and Minds,Body and Soul
This early publicist is also famous for his circus empire.,A,P.T. Barnum,George Creel,Arthur W. Page,James Anthony Bailey
Which city is known as the city of Romeo and Juliet?,C,Roma,None of these,Verona,Florence
Florence is located in the Italian region of Tuscany.,B,False,True,,Q The worlds first botanical garden was established in 1545 in this Italian city.
"What statement is true about Castel del Monte, which is situated in the Apulia region of Italy?",A,All of these,This was the castle of Frederick II.,The fortress of the castle is an octagonal prism.,The castle depicted on the reverse side of the Italian cent
"The Sacra di San Michele, also known as Saint Michael’s Abbey, is located on Mount Pirchiriano.",A,True,False,,Q Mount Vesuvius eruption in AD 79 led to the burying and destruction of the Roman cities of Pompeii and Herculaneum.
"Which of these temples is located in Agrigento, Italy?",D,Temple of Hercules,Temple of Juno,Temple of the Olympian Zeus,All of these
"Paestum was a Greek colony, originally known as Poseidonia.",B,False,True,,Q Galileo Galilei is said to have dropped two cannon balls from the Leaning Tower of Pisa.
"In the 2000 film Gladiator, the Colosseum was re-created via computer-generated imagery.",A,True,False,,Q What time period is known as the Golden Age of US print media?
What is the meaning of yellow journalism?,C,reluctance by news media professionals to cover politically scandalous events for fear of negative backlash,None of these,"scandal-mongering, sensationalism, jingoism or other unethical or unprofessional practices by news media professionals",overly optimistic coverage of major news stories in order to abate public fear or panic
Joseph Pulitzer and William Randolph Hearst are often blamed for drawing the US into the Spanish-American War.,B,False,True,,Q Who began his career in newspapers by taking over management of a San Francisco newspaper from his father?
Who said the following:,,,News is something somebody doesnt want printed; all else is advertising.”?,William Randolph Hearst,Lord Northcliffe
"Whose life story was a source of inspiration for the lead character in Orson Welles classic film, Citizen Kane?",C,Lord Northcliffes,Joseph Pulitzers,William Randolph Hearsts,William Purcells
In the 1992 Disney film musical Newsies Robert Duvall played a fictionalized version of which Golden Age newspaper publisher?,C,Lord Northcliffe,William Purcell,Joseph Pulitzer,William Randolph Hearst
"Who helped to establish the Missouri School of Journalism and the Columbia University Graduate School of Journalism, two of the most prestigious journalism schools in the US?",B,William Randolph Hearst,Joseph Pulitzer,William Purcell,Lord Northcliffe
The name of this city means “Shelter under the tree”.,D,Belize,Buzious,Rio de Janeiro,Katmandu
Which resort town located near Rio de Janeiro is called The Saint Tropez of Brazil?,A,Buzios,Fortaleza,Campo Grande,Sau Paulo
This city is located on the Baja California peninsula in Mexico.,A,Cabo San Lucas,Los Angeles,San Jose,San Diego
Yogyakarta used to be the capital of Indonesia.,B,False,True,,"Q This Polynesian island, also called Navel of the World, was dicovered by Dutch explorer Jacob Roggeveen."
Shuri Castle is a symbol of the Japanese city of Okinawa.,A,True,False,,"Q Hue is an ancient imperial city, located in Vietnam."
"American actor Errol Flinn contributed to the development of tourism in Port Antonio, Jamaica.",B,False,True,,Q The Valley of the Kings is located in Egypt.
Malindi is a town in the Bay of Kenya located 120 km northeast of Mombasa Island.,A,True,False,,"Q The life story of this man began in the central Iowa town of Winterset. He was born Marion Robert Morrison, the son of Clyde and Mary Brown Morrison. He went on to become a well-known actor who appeared in many western and war movies."
Advice columnists Ann Landers and Abigail Van Buren were twin sisters.,A,True,False,,"Q Glenn Miller, born March 1, 1904 in Clarinda, Iowa was a trombonist and leader of one of the most popular dance bands of the swing era. What was his real first name?"
"What late night television host was born in Corning, Iowa?",D,Jimmy Kimmel,Connon OBrien,Carson Daley,Johnny Carson
Which famous Bill was born in Iowa?,D,Billy The Kid,Wild Bill Hickock,Billy Bob Thornton,Buffalo Bill Cody
"The capital of Iowa, Des Moines, was named after an Indian chief.",A,False,True,,"Q Father Flannigan started Boys Town, a home for wayward and orphaned boys in Council Bluffs, Iowa."
"Pope John Paul II held a momentous gathering in 1979 near Des Moines, Iowa.",B,False,True,,Q Which method can be used to transport oil over long distances?
What is the cost structure for pipelines?,D,Stable costs during 40 year life,Increasing costs during 40 year life,"Low capital costs, higher operational and maintenance costs","High capital costs, lower operational and maintenance costs"
What factor has prevented the construction of a gas pipeline from Nigeria to Europe?,D,It cannot be transported that far.,The difficulty of terrain and water crossings,Funding for this endeavor is not yet achievable.,Vulnerability to terrorism and political interference
"What was the estimated rate of release of carbon dioxide, worldwide in the 1990s?",A,6 billion tonnes per year,60 billion tonnes per year,6 million tonnes per year,60 million tonnes per year
What year defines the break-through in offshore drilling out of sight of land?,A,1947,1952,1968,1930
