Questions,Correct,A,B,C,D
"This novel by Jules Verne, often called his lost novel, was written in 1863 and published for the first time in 1994. It tells the story of a young man who lives in a highly technologically advanced world.",B,The Will of an Eccentric,Paris in the 20th Century,Back to the Future,The Flight to France
What was the reason for Jules Vernes permanent limp with his left leg?,A,He was shot.,He tripped in his cat and broke his leg.,He fell down a staircase.,He was born with it.
"Jules Vernes publisher, Pierre-Jules Hetzel suggested that Verne make what kind of major changes in all of his works?",C,Employing more female characters,Using shorter sentences.,Introducing a more optimistic tone,Simplifying his statements
Which of these inventions did Jules Verne predict in his novels written in the 19th century?,D,Air conditioning,Jukeboxes,The Internet,All of these
What novel by Jules Verne was used as a base for a 2008 3-D science fiction movie directed by Eric Brevig?,D,From the Earth to the Moon,Twenty Thousand Leagues Under the Sea,Off on a Comet,Journey to the Center of the Earth
What do the initials T. S. stand for in the name of the famous poet T. S. Eliot?,D,Tory Saunders,Terry Stephens,Theodore Sallings,Thomas Stearns
T. S. Eliot was the last of 6 children surviving. How old were his parents when he was born?,A,44,28,33,38
"T. S. Eliots father, who came from a prominent New England family, was on the Board of Directors of Washington University. He was also a Chairman at Hydraulic-Press Brick Company in St. Louis, a successful business man and a chemist. He married Eliots mother in 1868. What was her occupation?",C,A homemaker,A chemist and a painter,A poet and a social worker,A music teacher at Washington University
"T. S. Eliot attended this prestigious Ivy League college, editing its literary magazine with Pulitzer- winning poet Conrad Aiken.",B,Dartmouth,Harvard,Duke,Yale
"While a doctoral student, T. S. Eliot studied Buddhism and Indic philology, learning Sanskrit and Pāli to read the religious texts. What languages did Eliot study/learn in prep school and college?",C,Latin and Greek,"German, Polish, Russian","Latin, Greek, French, and German","Spanish, Italian, Latin"
"In April 1915, T. S. Eliot met  Vivienne Haigh-Wood, a governess in Cambridge. They were married on 26 June 1915. Where were they married?",C,At the Eliot family church outside of Boston,At Eliots family home in St. Louis,In a local register office,At a church in Oxford
"After marriage, T. S. Eliot gave up writing his dissertation, and never received his PhD.",B,True,False,,"Q After leaving college in Oxford, T. S. Eliot took a teaching job at Highgate School. There he taught this future British Poet Laureate, documentarian of Metro-land, and self-described poet and hack."
"While a student at Harvard, T. S. Eliot befriended this Spanish-born philosopher, essayist, poet, and novelist who wrote in Reason in Common Sense, Those who cannot remember the past, are condemned to repeat it.",D,Ezra Pound,Bertrand Russell,Alexis de Tocqueville,George Santayana
What famous poem by T. S. Eliot was considered offensive and upsetting because of its opening lines describing the dusky sky as a patient etherised upon a table.?,B,The Hollow Men,The Love Song of J. Alfred Prufrock,The Waste Land,The Cocktail Party
"First published in 1915, this poem by T. S. Eliot portrays upper class society as quite empty and lonely. Its epigraph is from Marlowes The Jew of Malta-",,"..but that was in another country, / And besides, the wench is dead.",Portrait of a Lady,Portrait of a Lady,The Love Song of J. Alfred Prufrock
"In 1920, T. S. Eliot published the collection Poems. It included the poem Gerontion. What famous phrase, often used to describe espionage and counter-intelligence, comes from this poem?",C,a tumid river,three trees against a low sky,wilderness of mirrors,this was all folly
"In his book Lies and the Lying Liars Who Tell Them, Al Franken refers to this radio talk show host as a Big Fat Idiot.",C,Sean Hannity,Ed Schultz,Rush Limbaugh,Bill OReilly
"In his book Lies and the Lying Liars Who Tell Them, Franken writes that these two words are Bill OReillys answer to any intelligent liberal comment.",D,wrong again,dream on,no chance,shut up
"Al Franken is critical of this veteran news journalist, famous as managing editor of the Fox News Channel.",A,Brit Hume,Rupert Murdoch,Tony snow,Fred Barnes
"Who is Al Franken talking about when he says, He had us all supporting him and united after 9/11 and then he created a war in Iraq and he will never really have Mission Accomplished?",A,George W. Bush,Dick Cheney,Rush Limbaugh,Bill Clinton
Why did Al Franken choose to run as a Democrat according to Franken himself?,B,Ann Coulter will never say she likes me again.,They care more about the poor than the Republicans,Rush is a Republican.,Paul Wellstone would have wanted me to do that.
"What is the name of the church that Rayford Steele, Chloe Steele, Buck Williams and Bruce Barnes are members of in the second novel in the Left Behind series?",D,New Hope Christian Church,Hope Christian Church,New Beginnings Church,New Hope Village Church
Who coined the name Tribulation Force for the group portrayed in the second book of the series Left Behind?,C,Rayford,Bruce,Chloe,Buck
Fictional characters Both Buck and Rayford go to work for Nicolae Carpathia in Tribulation Force.,B,False,True,,Q Hattie Durham becomes romantically involved with which character in Tribulation Force?
"One of the most interesting characters introduced in Tribulation Force is Rabinnacal Scholar Tsion (pronounced Zee-own) Ben-Judah, who made a startling announcement to the whole world that put him and his family in jeopardy. What was his announcement?",A,He believed Jesus was the promised Messiah.,He believed Nicolae was the Messiah promised in the Torrah.,He believed Nicolae was the Anti-Christ.,He believed Nicolae would unite the world into a glorious utopia.
Both Rayford and his daughter Chloe are married in Tribulation Force,B,False,True,,Q The American Military moves against Nicolae in the book Tribulation Force
"Nicolae Carpathia, the main antagonist in the Left Behind series, institutes a one-world religion.",A,True,False,,Q What stunning announcement does Hattie make near the end of Tribulation Force?
Which member of the Tribulation Force dies at the end of the self-titled novel?,B,Buck,Bruce,Chloe,Rayford
What was Dick Franciss profession before he became a writer?,A,Jockey,Pharmacist,Bookmaker,Accounting clerk
What was the first novel Dick Francis wrote?,D,Nerve,Second Wind,Bolt,Dead Cert
In what novel by Dick Francis does the popular character Sid Halley first appear?,B,Blood Sport,Odds Against,Flying Finish,For Kicks
"Sid Halley, the protagonist of several novels by Dick Francis, is disabled. What is the nature of his disability?",B,He is deaf.,He has only one hand.,He is a paraplegic.,He is blind.
Only two Dick Francis characters appear as the protagonist of more than one book. Sid Halley is one of them. Who is the other?,A,Kit Fielding,William Derry,David Cleveland,Andrew Douglas
What is the profession of Charles Todd in the novel In the Frame?,B,Pilot,Painter,Architect,Jockey
How many non-fiction books did Dick Francis write in the 20th century?,B,three,two,five,none
Why didnt Dick Francis win the 1956 Grand National when he was a jump jockey for the Queen Mother?,C,He didnt ride in it.,He fell off.,His horse fell.,It wasnt held that year.
What was the popular rumor that circulated about Dick Franciss books?,C,He paid a ghostwriter to write them.,His son wrote them.,His wife wrote them.,They contained subliminal messages.
What did Dick Francis do after the death of his wife?,D,He began training racehorses.,He began collaborating with his older son Merrick.,None of these,He began collaborating with his younger son Felix.
"The members of the Pretty Committee, described in the novel The Clique, get kicked out of school.",B,False,True,,Q Kristen Gregory from the book The Clique is rich and always wears designer clothes.
"In the novel The Clique, what school do the members of the Pretty Committee go to?",B,DDR,OCD,WHMS,CCD
Who is the Pretty Committees second in command in the book The Clique?,C,None of these,Massie,Dylan,Alicia
Who comes back with Alicia from Spain in Lisi Harrisons The Clique?,B,Spencer,Nina,None of these,Jose
What movie does The Clique character Claire get a part in?,C,Dial P for Popular,Dial D for Dead,Dial L for Loser,Dial A for Alive
The Clique protagonist Massie Block has a pet in the book.,B,False,True,,
Call me Ishmael.,,"ith the above line, the narrator of this 1851 novel by Herman Melville laconically introduces himself in the very first sentence, making it one of the best-known opening sentences in English literature.",Moby-Dick,Mardi: And a Voyage Thither,Moby-Dick
There were four of us.,,"his is the beginning of a humorous story of 1889 by Jerome K. Jerome, which has some real-life characters and was initially intended to be a serious work, but ended up one of the most successful comedy books, with a humour that has proven to be fresh and witty even nowadays.",Three Men in a Boat,The Diary of a Pilgrimage,They and I
It was a pleasure to burn.,,"his popular novel by Ray Bradbury, depicting a fictional world of the near future, is in fact an indirect condemnation of the present and a considerate warning about the forthcoming fate of human society.",Fahrenheit 451,Vanity Fair,The Good Life
"No one would have believed, in the last years of the nineteenth century, that human affairs were being watched keenly and closely by intelligences greater than mans and yet as mortal as his own; that as men busied themselves about their affairs they were scrutinized and studied, perhaps almost as narrowly as a man with a microscope might scrutinize the transient creatures that swarm and multiply in a drop of water.",,"his is the beginning of this Herbert Wells intense and suspenseful novel, where the existence of the world and human kind has been put in jeopardy.",The War of the Worlds,Little Wars,The Invisible Man
"It was the best of times, it was the worst of times. is the beginning of this famous Dickens historical novel, concerning the French Revolution and dealing with some timeless moral issues, such as guilt, treachery and patriotism.",D,Great Expectations,David Copperfield,Nicholas Nickleby,A Tale of Two Cities
It can hardly be a coincidence that no language on Earth has ever produced the expression as pretty as an airport.,,"s is typical for author Douglas Adams, this 1988 detective novel begins with a humorous and unusual line, grabbing attention from the very first sentence.",The Long Dark Tea-Time of the Soul,The Long Dark Tea-Time of the Soul,The Hitchhikers Guide to the Galaxy
"If you really want to hear about it, the first thing youll probably want to know is where I was born, and what my lousy childhood was like, and how my parents were occupied and all before they had me, and all that David Copperfield kind of crap, but I dont feel like going into it, if you want to know the truth.",,"eing one of the most controversial and widely disputed literary works of the 20th century, this novel by J. D. Salinger has been banned several times in the United States for inappropriate and immoral content.",The Catcher in the Rye,The Catcher in the Rye,Franny and Zooey
It is a truth universally acknowledged that a single man in possession of a good fortune must be in want of a wife.,,"ame the famous Jane Austens novel, beginning with those words, concerning the problems of love and marriage, which was initially entitled First Impressions?.",Pride and Prejudice,Pride and Prejudice,Lady Susan
"This happened in 1932, when the state penitentiary was still at Cold Mountain. And the electric chair was there, too, of course.",,"n this Stephen King novel, these are the leading character and narrators first words of the story of his life, and the unusual encounter which changes it forever.",The Green Mile,It,Insomnia
Happy families are all alike; every unhappy family is unhappy in its own way.,,"rguably the best of his works, Tolstoy severely criticizes the highest circles of Russian society through this tragic love story of two of its members, one of them being Alexei Vronsky.",Anna Karenina,Anna Karenina,A Confession
"Both in the year when Mark Twain was born and the year when he died, the Halleys Comet passed by Earth.",,"Mark borrowed his pseudonym from Mississippi riverboat terminology, where calling “mark twain? marked safe water.",Samuel Langhorne Clemens,Don Novello,Samuel Langhorne Clemens
"This romantic hero is a wealthy gentleman who at first feels superior to Elizabeth Bennet and ignores her. Later, however, he falls in love with her, which is a blow to his pride.",D,Colonel Forster,Paul Morel,Mr. Bingley,Mr. Darcy
"This literary character from the only novel of Emily Bronte is passionately and intensely in love with Cathrine Earnshow, but she marries someone else because of her desire for social advancement.",C,Edward Rochester,Arthur Morel,Heathcliff,Roger Chillingworth
"This literary character has an obssessive love affair with Mildred Rogers, a shallow and self-centerd woman he encounters in London.",A,Philip Carey,Dorian Gray,Nick Caraway,Atticus Finch
"This fictional hero falls in love with his employee, the governess Jane Eyre, but their wedding ceremony is interrupted by the announcement that he has a wife who lives in the attic of his manor, Thornfield Hall.",C,William Lucas,Fitzgerald Darcy,Edward Rochester,Edward Gardiner
This romantic hero is obsessed with the beautiful Fermina Daza. He waits more than 50 years for her husband to die and declares his love for her.,D,Pedro Tercero,Esteban Trueba,Juvenal Urbino,Florentino Ariza
"This mysterious literary hero acquired an immense wealth in order to win back his beloved Daisy, who had married Tom Buchanan.",C,Jordan Baker,George Wilson,Jay Gatsby,Nick Caraway
"This American officer, the literary creation of Ernest Hemingway, deserts World War I  and escapes to Switzerland with his beloved Catherine Barkley.",B,Nick Caraway,Frederic Henry,Jake Barnes,Nick Carter
"This romantic literary character loves passionately Estella, a beautiful girl, brought up by the cold, wealthy and eccentric Miss Havisham.",B,David Copperfield,Pip,Oliver Twist,Wilkins Micawber
This pragmatic and opportunistic literary hero is attracted by the pretty and coquettish Scarlett OHara.,B,Oliver Mellors,Rhett Butler,Angel Clare,Gerald O’Hara
"This literary character, depicted by the Victorian writer Thomas Hardy, escapes with Tess, the woman he loves, although she had committed a murder.",C,Philip Carey,Oliver Mellors,Angel Clare,Alec dUrberville
"In this novel the main character, Rodion Razkolnikov, who lives in St. Petersburg, murders an old pawnbroker and her younger sister, and later, gets overwhelmed by feelings of paranoia and self-loathing.",D,War and Peace,Ana Karenina,Sleeping Murder,Crime and Punishment
"In this novel, American millionaire Samuel Edward Ratchett is found stabbed to death during a journey. The case is investigated by detective Hercule Poarot, who is also among the passengers.",B,‘Fatal Vision’,‘Murder on the Orient Express’,‘Death Upon the Nile’,‘A Carribean Mystery’
"In the novel ‘A Study In Scarlet’, the word ‘RACHE’ is written in blood on the wall of a deserted house beside a dead body. Name the literary detective who investigates the case.",A,Sherlock Holmes,Drury Lane,Hercule Poirot,Perry Mason
"In this famous play Claudius murders his brother, the King of Denmark, and marries the widowed Queen Gertrude.",D,‘The Merchant of Venice’,King Lear,‘The Tempest’,Hamlet
"In this novel, private eye Philip Marlowe is arrested on suspicion of the murder of Terry Lenox’s wife. After Marlowe is released, he finds out that Terry Lenox, himself, has committed suicide in Mexico. When Marlowe gets home, he finds a cryptic note from Lenox and a $5000 bill.",C,‘The Purloined Letter’,‘The Moving Finger’,‘The Long Goodbye’,‘Playback’
"In this book, based on a true story, Truman Capote recounts the murders of Herb Clutter, a rich farmer from Kansas, his wife Bonnie, his sixteen-year-old daughter Nancy, and his fifteen-year-old son, Kenyon.",A,‘In Cold Blood’,‘The Glass Key’,‘The Moving Target’,‘Red Harvest’
"In this bestseller, based on a real case and written by Joe McGinnis, Jeffrey MacDonald is accused of killing his pregnant wife and two young daughters.",D,‘Red Harvest’,‘The Thin Man’,‘The Big Knockover’,‘Fatal Vision’
"This author wrote ‘The Road to Gandolfo’, a story in which the former General MacKenzie Hawkins makes up an outrageous plan to kidnap the Pope and to demand a ransom of $400 million – a dollar for every Catholic in the world.",A,Robert Ludlum,Daniel de Silva,Dan Brown,Michael Avallone
"This novel is narrated by the fictional character Frank Chambers, a drifter who stops at a roadside diner and meets ‘femme fatale’, Cora. After starting an affair, Cora and Frank murder Cora’s husband, Nick Papadakis, who is the owner of the diner.",D,‘Death in the Afternoon’,‘Woman in the Dark’,‘The Partridge Family’,‘The Postman Always Rings Twice’
"In this novel, written by Agatha Christie, the Banty family discover in their library the dead body of a young woman. Later, the remains of another dead girl are found in a nearby quarry. Which detective investigates the case?",C,Father Brown,Auguste Dupin,Miss Jane Marple,Hercule Poirot
How many works did Stephen King write under the pseudonym Richard Bachman?,C,5,3,6,4
"In the horror novel From a Buick 8, strange reptiles crawled out of the trunk of a car.",B,True,False,,Q What is the name of Jacks werewolf friend in the novel The Talisman?
What was one of Randall Flaggs nicknames in Stephen Kings novel The Stand?,D,the running man,Mutimbo,el diablo,the walking dude
"In Stephen Kings novel The Girl Who Loved Tom Gordon, what position did Tom Gordon play for the Boston Red Sox?",A,relief picher,shortstop,catcher,right field
"In the novel Dolores Claiborne, what is the name of Dolores Claibornes daughter?",D,Selena Claiborne,Crystal Claiborne,Anita Claiborne,Selena St. George
What is the name of the mouse in the book The Green Mile?,D,Mr. Mousie,Mr. Bojangles,Mr. Delacroix,Mr. Jingles
"In which of the parts that Tolkien originally divided the book in do Aragorn, Gimli, and Legolas decide to go after Merry and Pippin in The Two Towers?",D,Seventh,Second,Third,First
"In the book Lord of the Rings: The Two Towers,  does Gollum ever decide to be on Frodos side?",B,Yes,No,,"Q In the book, Lord of the Rings: The Two Towers, does Eowyn have romantic interest in Aragorn?"
"Does Aragorn ever really have a doubt about his place on the throne of Gondor In the book, Lord of the Rings: The Two Towers?",A,No,Yes,,"Q Is Wormtongue really sad when he sees the army of Uruk-Hai in the book, Lord of the Rings: The Two Towers?"
"In the book, Lord of the Rings: The Two Towers, does Aragorn fall off of a cliff?",B,Yes,No,,"Q Do the orcs ride wolves in the book, Lord of the Rings: The Two Towers?"
"They hand in hand, with wandering steps  and slow,",,hrough Eden took their solitary way is from a work by this author.,John Milton,John Milton,James Joyce
The Diary of a Madman,C,Edgar Allan Poe,Allen Adler,Guy de Maupassant,Sheridan le Fanu
Servant of the Bones,C,Agatha Christie,Leo Tolstoy,Anne Rice,James Patterson
The Hellbound Heart,A,Clive Barker,Edgar Allan Poe,None of these,Richard Matheson
The Tell-tale Heart,C,Richard Christian Matheson,none of these,Edgar Allan Poe,Clive Barker
The Talisman; Black House,B,Peter Straub,Both,Neither,Stephen King
As I Lay Dying,D,Mark Twain,Edgar Rice Burroughs,none of these,William Faulkner
Battlefield Earth,A,None of these,Henry Kissinger,Tom Robbins,Charles Beaumont
The Dunwich Horror; The Colour Out of Space; The Dream-Quest of Unknown Kadath,D,Lord Dunsany,Poppy Z. Brite,C.J. Cherryh,H.P. Lovecraft
The Devils Dictionary,B,Stephen King,Ambrose Bierce,Beelzebub,Truman Capote
The Doll Who Ate His Mother,B,Chucky,Ramsey Campbell,Clive Barker,Jack Kerouac
"Which Scottish poet, born in 1759, wrote the famous song Auld Lang Syne which goes like this:",,"hould auld acquaintance be forgot,",nd never brought to mind?,"hould auld acquaintance be forgot,",nd auld lang syne.
How old was the prominent English poet John Keats when he died in 1821?,A,26 years old,56 years old,46 years old,16 years old
Which one of these plays by English poet and playwright William Shakespeare is not a comedy?,A,Macbeth,A Midsummer Nights Dream,Loves Labours Lost,As You Like It
Which one of these poems was written by American Modernist poet T. S. Eliot and describes his feeling of depression and pessimism about society after World War I?,C,Childe Harold,The Times They Are a-Changin,The Hollow Men,The Road Not Taken
"This American poet, born in 1874, won the Pulitzer Prize four times and recited his poem The Gift Outright at the inauguration of U.S. President John F. Kennedy.",C,Robert Nesta Marley,Robert Louis Stevenson,Robert Frost,Robert Burns
"Which Anglo-Scottish poet, author of Childe Harolds Pilgrimage, died in Greece where he participated in the fight for the countrys independence?",B,Oscar Wilde,George Gordon Byron,William Blake,Walt Whitman
Which famous work by American poet Henry W. Longfellow was based on the legends of the Ojibway Indians?,C,Paul Reveres Ride,The Evening Star,The Song of Hiawatha,Evangeline
Which Norwegian band used William Blakes influential poem The Marriage of Heaven and Hell as lyrics for their 1998 album Themes from William Blakes The Marriage of Heaven and Hell?,C,Immortal,Isengard,Ulver,Dimmu Borgir
Which one of these poems from Walt Whitmans masterpiece collection Leaves of Grass was dedicated to U.S. President Abraham Lincoln?,A,O Captain! My Captain!,Out of the Cradle Endlessly Rocking,Song of Myself,I Sing the Body Electric
The title of the 2004 movie Eternal Sunshine of the Spotless Mind was taken from the poem Eloisa to Abelard written by which English poet?,D,Percy Bysshe Shelley,Edgar Allan Poe,Alfred Tennyson,Alexander Pope
"And Richard Cory, one calm summer night,",,ent home and put a bullet through his head.,Edwin Arlington Robinson,Edwin Arlington Robinson,Randall Jarrell
"From my mothers sleep, I fell into the State.",,hunched in its body till my wet fur froze.,"is miles from earth, loosed from its dream of life...",hen I died they washed me out of the turret with a hose.,Randall Jarrell
Success is counted sweetest,,y those who never succeed.,o comprehend a nectar,equires the sorest need.,Emily Dickinson
"A heap of broken images, where the Sun beats...",,will show you fear in a handful of dust.,T.S. Eliot,T.S. Eliot,Gertrude Stein
I spit upon this dreadful bankers grave,,ho shot his heart out in a Florida dawn,ho alas alas,"hen will indifference come, I moan  rave",d like to scrabble till I got right down
I saw a man pursuing the horizon;,,ound and round they sped.,was disturbed at this;,accosted the man.,"t is futile, I said."
"I have gone out, a possessed witch,",,"aunting the black air, braver at night;","reaming evil, I have done my hitch","ver the plain houses, light by light:","onely thing, twelve-fingered, out of mind."
I was ten when they buried you.,,t twenty I tried to die,"nd get back, back, back to you.",thought even the bones would do.,"ut they pulled me out of the sack,"
In which book by Mark Twain is Jim a major character?,B,The Celebrated Jumping Frog of Calaveras County,Huckleberry Finn,The Adventures of Tom Sawyer,Puddnhead Wilson
In which novel does the evil Injun Joe appear?,A,The Adventures of Tom Sawyer,A Connecticut Yankee in King Arthurs Court,The Man That Corrupted Hadleyburg,Letters From the Earth
In which work by Mark Twain do we find Adam and Eve writing their diaries?,C,Innocents Abroad,The Mysterious Stranger,Letters from the Earth,The Gilded Age
Which story features a character named Jim Smiley who was responsible for one of the tallest tales of the Old West?,C,Roughing It,Innocents Abroad,The Celebrated Jumping Frog of Calaveras County,At Adams Tomb
Sir Boss is the protagonist of which novel?,A,A Connecticut Yankee in King Arthurs Court,Letters from the Earth,Roughing It,The Prince and the Pauper
Aunt Polly is a character from which book?,D,Roughing it,Life on the Mississippi,Huckleberry Finn,The Adventures of Tom Sawyer
In which novel did Mark Twain- Special Travelling Correspondent of the Alta appear?,A,The Innocents Abroad,Life on the Mississippi,The Damned Human Race,The Gilded Age
In this novel we find Cal Higbie and Mark Twain celebrating the curious time when the two were millionaires for ten days?,D,Life on the Mississippi,Innocents Abroad,The Gilded Age,Roughing It
In which novel do the Duke and the King do their best to swindle god-fearin folk?,B,A Connecticut Yankee in King Arthurs Court,Huckleberry Finn,A Tramp Abroad,The Mysterious Stranger
In which story does Danl Webster appear as a leading character?,A,The Celebrated Jumping Frog,The Prince and the Pauper,Innocents Abroad,Letters from the Earth
"This history play by Shakespeare, focusing on a kings Machiavellian rise to power and subsequent reign of terror, contains the following exchange:",,o beast so fierce but knows some touch of pity.,"ut I know none, and therefore am no beast.",Richard III,Henry V
"This pastoral comedy contains one of Shakespeares most quoted monologues, which opens with the lines, All the worlds a stage,",,nd all the men and women merely players.,As You Like It,The Winters Tale,The Merry Wives of Windsor
Dying is an art like everything else. I do it so it feels like hell. I do it so it feels real.,D,Gregory Corso,Anne Sexton,Emily Dickenson,Sylvia Plath
"I saw the best minds of my generation destroyed by madness, starving, hysterical, naked",B,Maye Swenson,Allen Ginsburg,Gregory Orr,Lawrence Ferlenghetti
Preface to a Twenty Volume Suicide Note,B,Anne Sexton,Immamu Amiri Baraka,Sylvia Plath,Hart Crane
Penetrating a Fresh Abyss,A,"David Payne, Jr.",Robert Haas,Robert Frost,Edgar Allan Poe
This is the way they ring the bells in Bedlam,B,Theodore Roethke,Anne Sexton,T.S. Eliot,Dylan Thomas
Why talk of beauty? What could be more beautiful than these heroic happy dead who rushed like lions to the roaring slaughter? They did not stop to think--they died instead. Then shall the voice of liberty be mute?,C,None of these,Allen Ginsberg,E. E. Cummings,Sharon Olds
"In the desert I saw a creature naked, bestial. Squatting on the ground he held his heart in his hands and ate of it. I asked Is it good, friend? It is bitter--bitter he replied but I like it because it is bitter and because it is my heart.",A,Stephen Crane,William Carlos Williams,Elizabeth Bishop,Hilda Doolittle
We are the hollow men. We are the stuffed men. Leaning together-- headpiece filled with straw--alas! Our dried voices when we whisper together are meaningless as wind in dry grass or rats feet over broken glass in our dry cellar....This is the way the world ends not with a bang but a whimper.,A,T.S. Eliot,June Jordan,Robert Penn Warren,Stephen King
The Book of Nightmares,A,Galway Kinnel,Gary Snyder,David Bottoms,James Tate
"In the novel Twilight, Bellas dad Charlie buys her an old Chevy truck as a homecoming gift. What colour is it?",D,Blue,Silver,Black,Red
"Though it is girls choice, who asks Bella to the spring dance in the book Twilight?",D,Tyler Crowley,Mike Newton,Eric Yorkie,All of these
"In the book Twilight, Edward says he is 17, but admits he has been 17 for a while. In what year was he actually born?",B,1917,1901,1801,1918
"Bella, the protagonist of the novel Twilight, is tracked by a vampire intent on killing her. What is his name?",D,Laurent,George,John,James
"In the novel Twilight, Jasper is the newest member of the Cullen family and the last to adopt their vegetarian diet.",B,False,True,,"Q During his round of questions in the novel Twilight, Edward asks Bella what her favourite gemstone is, to which she immediately answers Topaz, the colour of Edwards eyes. Until recently she would have given a different answer. What did her favourite gemstone use to be?"
"In chapter 6 of the novel Twilight, Mike Newton organises a beach trip to this beach.",A,First Beach,Forks Beach,Forrest Beach,La Push Beach
"In the novel Twilight, Carlisle found Edward whilst working in a hospital in Chicago. What was Edward dying of?",B,Tuberculosis,Spanish Influenza,Typhoid Fever,Scarlet Fever
What game do the Cullens play in the thunderstorm in the novel Twilight?,D,Basketball,Football,Cricket,Baseball
"In the novel Twilight, who accompanied Bella, when she went to Phoenix to try escape the tracker?",B,Esme and Carlisle,Alice and Jasper,Edward and Carlisle,Rosalie and Emmett
What American hero does Henry Wadsworth Longfellow write about in this poem:,,"hrough all our history, to the last,","n the hour of darkness, and peril, and need,",he people will waken and listen to hear,he hurrying hoof-beats of that stead
"This poet, who is famous for his use of lowercase letters and word space, wrote the following:",,n Just-,pring  when the world is mud,uscious the little lamebaloonman,histles
What is the name of this poem by Edna St. Vincent Millay:,,y candle burns at both ends;,t will not last the night;,"ut ah, my foes, and oh, my friends-",t gives a lovely light!?
"In 2008, EW.com asked readers for their choice for favorite author of the last 25 years. Which author",,eceived the most votes?,J. K. Rowling,Nora Roberts,J. K. Rowling
Lestat was made into a vampire by Marius.,A,False,True,,Q In The Vampire Chronicles Akasha was known as the Mother of all Vampires
"What is the full name of Bastian, the main character in the book The Neverending Story?",C,Bastian Burrthar Buc,Bastian Benlazar Buz,None of these,Bastian Balzazar Bux
"In Michael Endes novel, The Neverending Story, Bastian stole The Neverending Story from Mr. Smith.",A,False,True,,"Q Atreyu, one of the characters in the book The Neverending Story, is what kind of warrior?"
"What is Ygramuls secrete in the fantasy novel, The Neverending Story?",D,It is afraid of fire.,It is an elfs servant.,"If direct sunlight hits it, it dies.",It has magic poison.
What kind of dragon is Falkor in Michael Endes novel The Neverending Story?,C,A Holy dragon,A Mystic dragon,A Luck dragon,A Moon-light dragon
"Where did Atreyus horse die in the fantasy novel, The Neverending Story?",D,in the Swamp of Misfortune,None of these,in the Swamp of Death,in the Swamps of Sadness
"In the book The Neverending Story, what kind of creature is Engywook?",B,Goblin,Gnome,Elf,Troll
"Uyulala, is a character in the novel The Neverending Story, that only speaks in rhymes.",A,True,False,,Q How many wind giants are there in the book The Neverending Story?
What name does Bastian give to the Childlike Empress in The Neverending Story?,A,Moon Child,none of these.,Sun Child,Star Child
"This conservative, aristocratic poet and novelist was the pride of both Scotland and England. His martial poetry was an inspiration during war. What author of “Waverly” penned the following poem?",,"ound, sound the clarion, fill the fife!","o all the sensual world proclaim,",ne crowded hour of glorious life,s worth an age without a name.
Who wrote these famous lines and in what poem can they be found?,,"Beauty is truth, truth beauty,","hat is all ye know on earth,",nd all ye need to know.,Keats—Ode on a Grecian Urn
He was a close friend of Wordsworth. He wrote “Kubla Khan” and the following lines from his most popular poem:,,"he Mariner, whose eye is bright,","hose beard with age is hoar,",s gone; and now the Wedding-Guest,urned from the bridegroom’s door.
"He was a close friend of Byron and an incredibly popular singer, songwriter.  Which Irish entertainer and poet, who wrote the lyrics to “The Minstrel Boy,” wrote these lines as well?",,"he Harp that once through Tara’s halls the soul of music shed,",ow hangs as mute on Tara’s walls as if that soul were fled.,"o sleeps the pride of former days, so glory’s thrill is o’er,",nd hearts that once beat high for praise now feel that pulse no more.
I weep for Adonais—he is dead!,,"h, weep for Adonais! Though our tears",haw not the frost which binds so dear a head!,"hat poet wrote these elegiac lines from “Adonais” in memoriam to John Keats, who died of T.B. at the tender age of only 24 years?",Percy Bysshe Shelly
"Which of the following books, published in 1903, brought everlasting fame to Jack London?",C,White Fang,The Iron Heel,The Call of the Wild,The Sea-Wolf
"The life of which character, depicted by Jack London, resembles very much the authors life?",A,Martin Eden,Dick Forrest,Humphrey van Weyden,Wolf Larsen
"Which of the following novels by Jack London tells the story of the intellectual Humphrey van Weyden, who is forced to become a common seaman?",B,Burning Daylight,The Sea-Wolf,The Little Lady of the Big House,The Iron Hill
Which novel by Jack London depicts the rise of a fascist-like regime in America?,B,The Sea-Wolf,The Iron Heel,The Valley of the Moon,The Scarlet Plague
"What breed is the dog Buck, the protagonist in The Call of the Wild by Jack London?",A,St. Bernard/Collie mix,Wolf/Alaskan husky mix,St. Bernard/Wolf mix,Alaska Malamute/Alaskan husky mix
Which of the following tales is not part of the collection Children of the Frost (1902) by Jack London?,C,The Master of Mystery,Li-Wan the Fair,To Build a Fire,In the Forests of North
"In 1910 Jack London bought a ranch in Glen Ellen, California, and since then he began to write mostly to finance it.",A,True,False,,"Q Which of the following novels played a decisive role in Jack Londons life according to his own words, and turned him to literature when he was only eight years old?"
The main story in The Little Lady of the Big House  (1916) by Jack London focuses on what?,B,The gold rush,A love triangle,The life of a widow,Human rights
"In Song of Susannah, Susannah is pregnant with whose baby?",A,Roland,Eddie,Oy,Jake
"Song of Susannah takes place mostly in our world, in New York and which other US State?",A,Maine,Colorado,Illinois,Maryland
"Once born, the child carried by Susannah/Mia was called what?",C,Stephen,Arthur,Mordred,Galahad
