Questions,Correct,A,B,C,D
In the movie Dirty Dancing  Johnny and Baby lip-sync the song Love Is Strange:,,ow do you call your loverboy?,ome ere loverboy!,nd if he doesnt answer?,"hh, loverboy!"
"Oh, the horror. Johnny and Judy just walked through the door, like a king and a queen. Oh, what a birthday surprise, Judy is wearing Johnnys ring. In what song did Lesley Gore sing",,"ll cry if I want to, cry if I want to?",Its My Party,Its My Party,The Worse That Could Happen
This # 1 song began with the bass mans,,om ba ba bom ba bom ba bom bom ba ba bom ba ba dang a dang dang.,n what song did the Marcels sing,ou saw me standing alone,ithout a love of my own.?
"Who, according to Kitty,  looks cute in his mohair suit and keeps his pockets full of spending loot?",A,The Boy from New York City,The Boy Next Door,The Leader of the Pack,Stagger Lee
"You better listen up according to the girl group, The Cookies",,es good (hes good),es good to me (good to me),hats all I care about.,"hat warning did The Cookies give when they sang Girl, you better shut your mouth.?"
"Sha na na na, sha na na na",,ip Yip Yip Yip Yip Yip Yip Yip,um Mum Mum Mum Mum Mum,"lthough he reads the paper through and through, he comes back to the house to hear that womans mouth. What does his girl NEVER fail to say?",Get a Job
Jan and Dean are heading out for this destination because they really like the odds. Where,,ould you find a party growin and best of all two girls for every guy.?,Surf City,Surfin USA,Mendocino
"Who is the only member of the band ZZ Top without a long beard, who also plays drums?",B,They all have long beards,Frank Beard,Dusty Hill,Billy Gibbons
Which rock band performed the song Get Stoned in 2005?,C,Buckcherry,Godsmack,Hinder,Nickleback
"In the rock band KISS, all members have a nickname. Which nickname belongs to Ace Frehley?",A,The Space Man,The Cat Man,The Star Child,The Demon
"Where was the King of Rock and Roll, Elvis Presley, born?",C,"Nashville, Tennessee","Richmond, Virginia","Tupelo, Mississippi","Memphis, Tennessee"
Who brought us the song Breakdown in 1976?,D,Creedence Clearwater Revival,The Doobie Brothers,Kansas,Tom Petty  The Heartbreakers
On what Pearl Jam album can you find the song Daughter?,A,Vs.,Ten,No Code,Vitalogy
Who was the bassist and keyboardist for the popular rock band Led Zeppelin?,C,Robert Plant,Jimmy Page,John Paul Jones,John Bonham
Who performed the song Night Moves?,A,Bob Seger  The Silver Bullet Band,Tom Petty  The Heartbreakers,Creedence Clearwater Revival,38 Special
"The King of Egypt, Amneris and Amonasro are three characters from this opera.",A,Aida,La Cenerentola,Agrippina,Lucrezia Borgia
One of these operas is not by Giacomo Puccini.,A,Masquerade,Tosca,Madame Butterfly,La bohème
This opera was composed in 1786 and was based on a stage comedy by Beaumarchais. Cherubino and Marcellina are just two of the characters in it.,D,Comedy on the Bridge,Carmen,Eine Nacht in Venedig,The Marriage of Figaro
Prince Igor is a famous opera by this composer.,D,Tchaikovsky,Stravinsky,Mozart,Borodin
The performance is taken from this opera.,B,Otello,Rigoletto,Nabucco,La traviata
One of the pairs (composer - an opera of his) is wrong.,C,Wagner - Tannhäuser,Puccini - Il tabarro,Dvorak - William Tell,J. Strauss - Simplicius
The performance is from Rigoletto.,B,True,False,,Q Just one of these operas is by Pyotr Ilyich Tchaikovsky.
Wozzeck is the first and most famous opera by Alban Berg.,B,False,True,,Q Three of these operas are in four acts. Which is the odd one?
Jeremiah was a bullfrog.,,as a good friend of mine.,never understood a single word he said,ut I helped him a-drink his wine.,ingin.
Big wheels keep on turning,,arry me home to see my kin.,inging songs about the southland.,n which song from the Forrest Gump soundtrack does a southern rock band warn Neil Young Southern man dont need him round anyhow?,Sweet Home Alabama
Some folk are born made to wave the flag;,,"oh, their red, white and blue",nd when the band plays Hail to the Chief,oh they point the cannon at you.,"t aint me, it aint me."
"Stop, children, whats that sound?",,verybody look whats going down.,"hese are the lyrics used in the movie Forrest Gump to show the unrest in the US during the Vietnam War. In what Buffalo Springfield song did they declare, Something is happening here. What it is aint exactly clear.?",For What Its Worth,Break on Through to the Other Side
Ive seen fire and Ive seen rain. Ive seen sunny days that I thought would never end. Ive seen lonely times when I could not find a friend,,ut I always thought that Id see you again are some of the words to this popular 1970 song. Who gave us this unforgettable classic?,James Taylor,James Taylor,Johnny Taylor
In what year was W.C. Handys Memphis Blues published?,D,1925,1833,1921,1912
Which great work did W. Handy have published in 1914?,C,Nobody,"Poppas Lawdy, Lawdy, Blues.",St. Louis Blues,The Maple Leaf Rag
"According to Downbeat Magazine, who is the worlds top jazz clarinetist?",D,Jack Fischer,Pea Nuts Coleman,Jack Fisher,Donald Byron
What does BB stand for in BB King?,B,Buster Blanton,Beal Street Blues Boy,Barry Blanton,Barton Barrick
What was the first jazz band to record?,B,King Oliver,The Original Dixieland Jazz Band,Duke Ellington,James Reese Europe
In what year did Ice-Ts Cop Killer  debut?,D,1991,1993,1989,1992
In what year did James Browns Poppa Got a Brand New Bag debut?,A,1965,1964,2967,1966
Who wrote Eisenhower s Blues and Korea Blues?,C,Count Basie,Ellington and  Stayhorn,Lenoir and Hutto,Blakelee and Noble
What was the first hit record for Stax Records?,D,Johnny B. Goode,Shop Around,Respect,Green Onions
What country song do these lyrics come from?,,"ell you think all your anger is justified, me I think its just your wounded pride..what did you really think she was gonna do, shes a real woman, not a doormat for you..",Man to Man,Man to Man,See If I Care
What country artist sang the following lyrics?,,"m waitin on the sun to set cause yesterday aint over yet..I started smoking cigarettes, theres nothin else to do I guess..?",Miranda Lambert,Danielle Peck,Miranda Lambert
Which country song are these lyrics from?,,"eah the bartender yelled yall its closin time, she got this wild look on her face and said your truck or mine?..",Play Something Country,Play Something Country,Rock My World (Little Country Girl)
Which Trace Adkins song are the following lyrics from?,,"our doin all you can to fit in them old jeans, you want that body back you had at seventeen..but baby dont get down, dont you worry bout a thing..",Hot Mama,Honky Tonk Badonkadonk,Hot Mama
What country song do these lyrics come from?,,take off time to time with those crazy friends of mine..head out on steel horses..with wheels we ride..,Cowboys Like Us,Stars On the Water,Cowboys Like Us
What Charlie Daniels song do these lyrics come from?,,"ust as I crossed the Mississippi line, I heard that highway start to whine..and I knew that left rear tire was about to blow..",Uneasy Rider,Feeling Free,No Place To Go
What country artist sang the following lyrics?,,"m goin through the big-d and dont mean Dallas, I cant believe what the judge had to tell us..",Mark Chesnutt,Mark Chesnutt,Tracy Byrd
"This is an easy one from Jimi Hendrixs Purple Haze.  The often misheard lyric is scuse me , while I kiss this guy! What is the correct lyric?",D,"scuse me, while I kiss this stye!","scuse me, while my kid supplies!","scuse me, while my kilts so high!","scuse me, while I kiss the sky!"
From Totos Africa:  I miss the waves down in Africa!   Give the correct lyric.,B,I felt a thang down in Africa,I bless the rain down in Africa,I felt the pain down in Africa,I felt the rain down in Africa
From Wang Chungs Dancehall Days:  We were cool on Christ.  Select the correct lyric.,D,We were cruel on rice,We were thrilled on price,We were cooked all night,We were cool on craze
"This one is from Nightrangers Sister Christian.  Here is the misheard lyric:  At the motor inn, whats your price for fright?  Now, select the correct lyric.",B,"An Imodium, whats your price for light?","Youre motoring, whats your price for flight?","And the mode youre in, whats your price for lice?","Deodorant, whats your price for fight?"
"This one is a classic.  From The Eagles seminal hit Hotel California, give the correct lyric.   This is the misheard lyric:  Renting a room at the Hotel California.  Choose the correct lyric.",C,"Plenty of you, at the Hotel California","Plenty of gloom, at the Hotel California",Plenty of room at the Hotel California,"Pretty in bloom, at the Hotel California."
"Heres a well known misheard lyric from a mostly 70s group, Steely Dan:  Are you reelin in the eaves, throwin away some fun?  Choose the correct lyric..",B,"Reelin in the EEes, blowing away the sun?","Reelin in the years, stowing away the time?","Dealin in the east, going away for some?","Reelin in the beers, stowing away the sun?"
"Lets go way back to 1981.  Kim Carnes is spinning a yarn, something about Bette Davis Eyes. One of the lyrics sounds like:  What it takes to make a crow blush, but certainly that cant be right!  What is the correct lyric from this song?",A,what it takes to make a pro blush,What it takes to make a corn rush,What it takes to make a slow bus,What it takes to make a low slush
"These lyrics are excerpted from Frankie Smiths one-hit single Double Dutch Bus. People often mishear this lyric as:  Get on the bus, pay your fare. Tell the driver that your dogs going to a Double Dutch Affair.  Which of the following is the proper lyric?",A,"Get on the bus, pay your fare. Tell the driver that youre going to a Double Dutch Affair.","Get on the bus, case the air. Tell the driver that youre going to a Double Dutch Affair.","Get on the bus, dont forget your fare. Tell the driver that youre going to a Double Dutch Affair.","Keg on the bus, fake the fare, and the drivers gonna take you to a Double Dutch affair."
"This one is from the album Frampton Comes Alive, by Peter Frampton:  Do you feel like a dude?  Whether you do or not,  please give the correct lyric.",A,Do you feel like I do?,Do you feel like a zoo?,Do you feel like a broom?,Do you field like I do?
"This mondegreen comes all the way live out of the mists of 1983.  The group is Men at Work. The song is Overkill.  Heres the misheard lyric:  Day after day, I drink a beer. Night after night, my heartbeat shows the beer. Toast to beer and fade away.  Quite a mouthful, but so is the correct lyric, listed below. Which one is it?",B,"Day after day, it reappears. Night after night, Im feeling oh, so clean. Oh so clean and fade away.","Day after day, it reappears. Night after night, my heartbeat shows the fear.  Ghosts appear and fade away.","Day after day, it reappears. Night after night, Im feeling Josephine, Jose, those feelings fade away.","Day after day, it reappears. Night after night, Im feeling Clozepine, Clozepine and fade away."
"Which song, released in January 1967 by the Rolling Stones, featured these lines:",,ho could hang a name on you?,hen you smile with every new day,till Im gonna miss you...?,Ruby Tuesday
This English singer and multi-talented performer released the 1999 song Thursdays Child featuring the memorable lyrics:,,,"onday, Tuesday, Wednesday born, I was Thursdays Child.",David Bowie,David Bowie
"Finish the lyrics of this 1992 song by the Cure, with a phrase which is also the title of the song:",,,dont care if Mondays blue,uesdays grey and Wednesday too,hursday I dont care about you
The soundtrack of this Broadway musical includes the popular song Tomorrow with the famous chorus:,,"omorrow, tomorrow, I love ya, tomorrow,",oure always a day away..,Annie,Annie
Great Moment in Music:,,he Lord of the Rings novels inspire Led Zeppelin to record Ramble On,ad Moment in Music:,he Lord of the Rings novels inspire this Star Trek star to record Bilbo Baggins [sound clip],Leonard Nimoy
What do you get when you combine a Casio keyboard and this former Entertainment Tonight host?,,"nswer: New Age music that would make Elvis, Hendrix and Joplin turn over in their graves in unison.",ame the musician that can be held responsible for this mess.,John Tesh,John Tesh
Lars Ulrich and James Hetfield formed Metallica on this date.,A,28 October 1981,2 September 1980,31 August 1979,1 January 1982
The first lead guitarist of the band left on 11 April 1983 and formed the thrash metal band Megadeth. What is his name?,D,Rob Trujillo,Cliff Burton,Kirk Hammett,Dave Mustaine
Metallica released their debut album in 1983. It was originally called Metal Up Your A** but it was too explicit and was renamed. What is the final name of the album?,D,Ride The Lightning,Master Of Puppets,Garage Days,Kill Em All
"Something interesting happened on 19 January 1984; the bands equipment was stolen from Boston, Massachusetts. However, this unfortunate event inspired Metallicas first ballad. Do you know the name of the song?",D,Hit The Lights,Welcome Home (Sanitarium),One,Fade To Black
He was  the bands bass guitar player for 14 years. He joined Metallica on 28 October 1986 and left it on 17 January 2001 due to personal reasons.,A,Jason Newstead,Ron McGovney,Rob Trujillo,Cliff Burton
Master Of Puppets was released in 1987.,B,True,False,,"Q This drummer is one of the founding members of Metallica. He was born in Gentofte, Denmark."
Rob Trujillo replaced Jason Newstead in 2003.,B,False,True,,Q This metal band played a cover of  One on the MTV Icon: Metallica concert. One is probably Metallicas most popular song.
Metallica headed back into the studio in 2002 to record this album. It was released in 2003.,B,And Justice For All,St. Anger,ReLoad,Load
The following lyrics are from which Jerry Rafferty song?,,,es got a dream about buying some land. Hes gonna give up the booze and the one-night stands. Then hell settle down in a quiet little town and forget about everything?,Baker Street,Stuck in the Middle With You
"Which song by the Beatles, released in 1969, was covered by Aerosmith in 1978  and by Michael Jackson in 1988?",A,Come Together,Let It Be,Help,Lucy In The Sky With Diamonds
"Which classic hit single by The  Animals  was actually a cover version of  a song, recorded by Clarence Ashley and Gwen Foster in 1934?",D,Ring of Fire,Dont Let Me Be Misunderstood,Monterey,The House of the Rising Sun
Geri Halliwells cover version of  the Weather Girls single Its Raining Men appeared on the soundtrack of which 2001 movie?,A,Bridget Joness Diary,Polar Express,The Matrix,Autumn Sonata
This Irish singer covered Princes song Nothing Compares 2 U and the cover version became a hit single in 1990.,B,Nadine Coyle,Sinead OConnor,Bono,Samantha Mumba
"In 2001, these performers covered Frank and Nancy Sinatras song Something Stupid.",C,Puff Daddy and Faith Evans,Shakira and Mark Anthony,Robbie Williams and Nicole Kidman,Mariah Carey and Jay Z
Which band covered The Rolling Stones hit  Sympathy for the Devil for the soundtrack of the 1994 movie Interview with a Vampire?,B,Pearl Jam,Guns N Roses,Westlife,The Offspring
"This bands 1976 album featured a song about two young lovers with nothing better to do than sit around the house, get high, and watch the tube.",D,The James Gang,The Allman Brothers Band,The Alan Parsons Project,The Steve Miller Band
This group performed the song featured in the sound clip in front of Queen Elizabeth II and President Ford during the Bicentennial celebration at the White House.,B,Sonny  Cher,Captain  Tennille,The Carpenters,Fleetwood Mac
"Finish the lyrics to the 1976 hit, Bohemian Rhapsody, by Queen: I see a little silhouetto of a man, scaramouche, scaramouche will you do the ___________",A,fandango,thunderbolt and lightning,Galileo,figaro-magnifico
"Which 1976 rock anthem begins with the lyrics: Well, woke up this morning with a wine glass in my hand. Whose wine? What wine? Where the hell did I dine? Must have been a dream, I dont believe where Ive been. Come on, lets do it again.",C,Taking It To The Streets,Free Bird,Do You Feel Like We Do?,Hard Luck Woman
"Brother Michael, Auntie Gin, Sister Suzy, and Martin Luther are names mentioned in a 1976 hit by this artist.",C,Badfinger,Dokken,Wings,Electric Light Orchestra
Complete the lyrics to this 1976 hit by Wild Cherry: And just when it hit me somebody turned around and shouted - Play that funky music white boy. Play that funky music right. Play that funky music white boy. Lay down  _______ and play that funky music till you die.,C,ya money,somethin groovy,the boogie,some honey
"His 1976 album, Songs in the Key of Life, won a Grammy for best album of the year.",A,Stevie Wonder,Billy Preston,George Benson,Marvin Gaye
This talented group released their tenth album in 1976 which contained the #1 hit featured in the sound clip.,B,Manhattan Transfer,Chicago,"Blood, Sweat and Tears",Bread
Which of the following songs was a hit for the Bellamy Brothers in 1976?,D,50 Ways To Leave Your Lover,Love Hangover,Cats in the Cradle,Let Your Love Flow
"Name the 1976 hit that contains the following lyrics: I says, pig pen, this heres the rubber duck. We just aint a-gonna pay no toll. So we crashed the gate doing ninety-eight. I says let them truckers roll, 10-4.",B,Wolf Creek Pass,Convoy,Four Wheel Cowboy,Black Bear Road
"Manfred Manns Earth Band had a big hit in 1976 with Blinded by Light, a song written and originally recorded by this musician.",C,John Mellencamp,Jackson Browne,Bruce Sprinsteen,Bruce Hornsby
This group first hit the charts in 1961.  Fifteen years later they scored a #2 Billboard hit with the song featured in the sound clip.,B,The Isley Brothers,The Spinners,The Four Tops,The Miracles
Which of the following songs was not released in 1976?,A,Centerfold  by the J. Geils Band,More Than a Feeling  by Boston,Id Really Love to See You Tonight by England Dan and John Ford Coley,Rhiannon by Fleetwood Mac
"The song Summertime (1991) contains the lyrics: Its time to cruise, so you go to the summertime hangout.  It looks like a car show. Everybody come lookin real fine, fresh from the barber shop or fly from the beauty salon. Every moment frontin and maxin, chillin in the car they spent all day waxin.",,ho performed the song?,DJ Jazzy Jeff and the Fresh Prince,DJ Jazzy Jeff and the Fresh Prince,Big Daddy Kane
Who performed the song Summer Breeze (1972) which contains these lyrics:,,"ee the paper lying on the sidewalk, A little music from the house next door","o I walk on up to the door step, Through the screen and across the floor?",Seals  Crofts,England Dan  John Ford Coley
"Hot summer streets, And the pavements are burning, I sit around",,"rying to smile but, The air is so heavy and dry are lyrics from the song Cruel Summer (1983) performed by this band.",Bananarama,The Bangles,Bananarama
Who performed the song Summer of 69 (1985) that opens with the lyrics:,,"got my first real six-string, Bought it at the five-and-dime","layed it till my fingers bled, It was the summer of 69?",Bryan Adams,Rod Stewart
"In 1979, this band released a highly influential gothic rock single with the following lyrics:",,he bats have left the bell tower. The victims have been bled.,ed velvet lines the black box. Bela Lugosis dead...,"lone in a darkened room, The Count",Bauhaus
I say All the Fun you say ________.,B,Randy Travis,Paul Overstreet,Merle Haggard,George Straight
I say Texas Tornado you say ________.,D,Keith Whitley,Kenny Rogers,Ronnie Milsap,Tracy Lawrence
I say The Chair you say _______.,C,Tammy Wynette,Kenny Chesney,George Strait,The Judds
I say Sunday in the South  you say ________.,B,Toby Keith,Shenandoah,Restless Heart,Ronnie Milsap
I say That Rock Wont Roll you say ________.,D,Keith Urban,Waylon Jennings,Diamond Rio,Restless Heart
I say Love a Little Stronger you say _______.,D,Black Hawk,Patsy Cline,Reba McEntire,Diamond Rio
I say Ten Feet Away you say _______.,B,Toby Keith,Keith Whitley,John Anderson,Keith Urban
"I say Turn It On, Turn It Up, Turn Me Loose you say _______.",A,Dwight Yoakam,Clint Black,Willie Nelson,Ricky Skaggs
Name the Buffy Sainte Marie song in which you would find the following lyrics.,,"es a Catholic, a Hindu, an atheist, a Jain",Buddhist and a Baptist and a Jew,"nd, he knows he shouldnt kill","nd, he knows he always will."
Blood on the leaves and blood on the root is a line from Billie Holidays song Strange Fruit.,,hat social evil is Billie Holiday singing about in this haunting song?,Lynchings,Plight of immigrant families,Low wages for tenant farmers
Bob Dylan was a major spokesman for the young people growing up in the 60s and 70s.,,he following are some of Dylans most scathing lyrics.,think you will find,hen your death takes its toll,ll the money you made
"Sarge, Im only eighteen, I got a ruptured spleen",,nd I always carry a purse.,got eyes like a bat my feet are flat,nd my asthma getting worse.,hat is the name of this song?
In 1971 Paul Revere and the Raiders sang a song that highlights the plight of the American Indians.  Some of the lyrics are the following:  Took away our native tongue and taught their English to our young.  And all the beads we made by hand are nowadays made in Japan.,,hat Native American tribe does John D. Loudermilk reference in the title of his song?,Cherokee,Chippewa,Sioux
We are sick and tired of your ism and schism game,,ie and go to heaven in Jesus name,re lines from the song Stir It Up  recorded by this reggae legend.  What singer was calling for the poor and impoverished people of the world to unite for their rights?,Bob Marley,Bunny Wailer
"Three Dog Night wailed, This is the craziest party there ever could be. People are smoking strange cigarettes and, when he looked for his girlfriend, shes passed out on the floor. What advice did Mama give that was ignored?",B,Highway to Hell,Mama Told Me Not to Come,Mama Told Me Theyd Be Days Like This,Take the Last Train to Clarkesville
"Now that he has turned twenty one Smokeys mother is full of advice: The women come and the women gonna go.  Dont be sold on the very first one. Pretty girls come a dime to the dozen.  What did his mom advice him to do before saying, I do?",B,Get Your Kicks on Route 66,Shop Around,Play the Field,Dont Worry Be Happy
"Steve Goodman wrote the perfect country and western song for David Allen Coe. Coe said that a perfect country and western song had to have something about: Mama, trains, trucks, prison and getting drunk.  What was Mamas fate in the perfect country and western song?",D,She said farewell and left on the midnight train,She got drunk the day I had to go to prison,She left for the station in her pick-up truck,She got hit by a damned old train
"The title of the song, Mama Tried, written by Merle Haggard suggests that even with all her hard work and love, she failed to save her wayward son. What happened to this rebel child who despite all his Sunday learning toward the bad he kept on turning.?",C,In a long black veil she cries ovre his bones,Hes going back to New Orleans to wear that ball and chain.,He turned twenty one in prison doing life without parole,He shot a man in Reno just to watch him die.
The caller was just trying to tell the mother that he only wanted to say good bye to her daughter. The mother kept saying Please dont say nothing to make her start crying and stay. And the operator keeps saying over and over 40 cents more for the next three minutes. Whose mother turned a deaf ear to the callers plea?,A,Sylvias Mother,Mommie Dearest,Mother Jones,Mrs. Brown
"Janis Joplin recorded Bobbie McGee in 1970, a few days before her death. Can you name the singer of King of the Road, who had a hit with the song Bobbie McGeea year before Joplin did.",B,George Jones,Roger Miller,Merle Haggard,Conway Twitty
"Who recorded the popular song Jimmy Mack that was a hit single in 1967, hitting #1on the RB charts?",D,Gladys Knight and the Pips,Willie Mae Thornton,The Supremes,Martha and the Vandellas
"Levon was a song named after Levon Helm, the drummer from The Band.  Who recorded this song in 1971?",D,The Who,Billy Joel,Led Zeppelin,Elton John
Fill in the blank from the lyrics to Smells Like Teen Spirit:,,"ith the lights out, its less dangerous. Here we are now, entertain us.","feel stupid and contagious. Here we are now, entertain us.","mulatto, an albino, a ______, my libido. Yay!",mosquito
"The Pros: No smoggy smoke, no telephone bills and a girl, wild as a mink and sweet as a soda pop. The cons: better not go lookin for moonshine stills and corn wont grow there.",,here do all the folk get their corn from a jar in this Southern song?,Rocky Top,Jackson,Margaritaville
"In what song does Vicki Lawrence warn,",,ont trust your soul to no backwoods southern lawyer,ause the judge in the town got bloodstains on his hands.?,The Night the Lights Went Out in Georgia,East Bound and Down
"Lordy, I have loved some ladies",,nd I have loved Jim Beam,nd they both tried to kill me,ack in 1973.,"ow does the singer of this song answer the questions, Why do you drink? and Why do you roll smoke?"
Has anybody seen that lost shaker of salt? Where would you find the singer,,ibblin on sponge cake,atching the sun bake,ll those tourist covered in oil.?,Margaritaville
What is the missing name in the lyrics of this theme song from a western series:,,e was panther quick and leather tough and he knew when hed been pushed enough.,__________ was the rebel. He roamed through the west.?,Johnny Yuma,Sundance
"She met him at the candy store, you get the picture. Her folks were always putting him down, said he came from the wrong side of town. Betty had to tell him they were through.",,"s he kissed her and drove off into the rainy night, Betty begged him to go slow . Look Out. Look OUT!!  Oh, no. Ohhh NO!! Who did Betty sob for when she cried Now hes gone.?",The Leader of the Pack,The Boy From New York City,Dream Lover
In the movie Dirty Dancing  Johnny and Baby lip-sync the song Love Is Strange:,,ow do you call your loverboy?,ome ere loverboy!,nd if he doesnt answer?,"hh, loverboy!"
"Oh, the horror. Johnny and Judy just walked through the door, like a king and a queen. Oh, what a birthday surprise, Judy is wearing Johnnys ring. In what song did Lesley Gore sing",,"ll cry if I want to, cry if I want to?",Its My Party,The Worse That Could Happen,Dont Be Cruel
This # 1 song began with the bass mans,,om ba ba bom ba bom ba bom bom ba ba bom ba ba dang a dang dang.,n what song did the Marcels sing,ou saw me standing alone,ithout a love of my own.?
"You better listen up according to the girl group, The Cookies",,es good (hes good),es good to me (good to me),hats all I care about.,"hat warning did The Cookies give when they sang Girl, you better shut your mouth.?"
"Sha na na na, sha na na na",,ip Yip Yip Yip Yip Yip Yip Yip,um Mum Mum Mum Mum Mum,"lthough he reads the paper through and through, he comes back to the house to hear that womans mouth. What does his girl NEVER fail to say?",Get a Job
Jan and Dean are heading out for this destination because they really like the odds. Where,,ould you find a party growin and best of all two girls for every guy.?,Surf City,Surfin USA,Mendocino
Who were the original members of The Misfits?,C,"Jimmy Battle, Manny Martínez, Diane DiPiazza, Glenn Danzig","Angus Young, Malcom Young and Bon Scott","Glen Danzig, Jerry Only and Doyle Von Frankenstein","Wednesday 13, Joey Jordinson and Ben Graves"
Which of the following is NOT an AC/DC album?,B,Dirty Deeds Done Dirt Cheap,Leave Home,Razors Edge,Back in Black
The members of the duo The White Stripes were once married.,B,False,True,,Q All members of The Ramones are alive.
Which of these is NOT a Murderdolls song?,C,Slit My Wrist,Die My Bride,Elect Death For President,She Was A Teenage Zombie
Which of the following is a song by The Misfits?,C,Mother,The Man in Black,We are 138,Psycho Therapy
Which of the following is NOT a Type O Negative album?,B,World Coming Down,Stay Hungry,Life Is Killing Me,Bloody Kisses
"Glenn Danzig, who is considered to be one of the fathers of the Horrorpunk genre, has been with which of the listed bands?",B,None of these,"The Misfits, Samhain, Danzig","Slayer, Black Flag, Nine Inch Nails","Rob Zombie, White Zombie, The Misfits"
Which of these bands released the song Mississippi Queen in 1970?,A,Mountain,Foghat,The Allman Brothers,Blackfoot
What type of flood did Stevie Ray Vaughn sing about in 1983?,B,Georgia,Texas,Louisiana,Mississippi
Which of these ladies released  the song The Night the Lights Went out in Georgia in 1973?,D,Dolly Parton,Lorrie Morgan,Tanya Tucker,Vicki Lawrence
"In 1982, Bruce Springsteen released an album and a song named after this state.",B,California,Nebraska,Illinois,Mississippi
Which of these country artists recorded the song Shes So California on his album Living Hard?,B,Keith Urban,Gary Allan,Trace Adkins,Kenny Chesney
Finish the title to this 1960 Ray Charles song ______on My Mind.,C,Mississippi,Virginia,Georgia,Kentucky
Did the band Slipknot release the song Iowa in 2001?,B,No,Yes,,Q This group was big rock singers with golden fingers who sang about truth and beauty for ten thousand dollars a show. But there was one  thrill we have never known.  What group couldnt get their picture on the cover of the Rolling Stone?
Simon and Garfunkel sing the following lyric,,m sittin in a railroad station,ot a ticket for my destination,n a tour of one nights stands,y suitcase and guitar in hand.
"James Taylors song  Fire and Rain  tells of the death of a close friend, his struggles with drugs and his depression at the disbandment of a musical group in which he was part.  What was the name of  the musical group mentioned in this song?",B,Fire and Rain,Flying Machine,Susanne,Sweet Dreams
"Brewer and Shipley were awaitin in a railroad station.  Which song explains why were they  waiting for the train that goes home, sweet Mary, hopin the train is on time?",A,One Toke over the Line,Last Train to Clarksville,Busted,Mama Told Me Not to Come
"On New Year Day, 1953, after announcing the death of this singer, a single spotlight lit the empty stage and behind closed curtains this singers back-up band, the Drifting Cowboys sang his song  I saw the Light . What legend died the night before in the backseat of a Cadillac on his way to perform in Canton, Ohio?",B,Roy Clark,Luke the Drifter,Waylon Jennings,George Jones
"Booze and ladies keep me right as long as we can make it to the show tonight , bragged this band.  What band was an  American Band  coming to your town, we will help you party down ?",D,Great White,Rolling Stones,G.T.O.s,Grand Funk
"A member of a band hears the phone ringing and knows its his girlfriend calling because she is lonely.  But unfortunately for the girlfriend,  I hope youll be alright",,ause me and the boys,ill be playing,ll night.,hat is the name of the girlfriend?
Sara Mclachlan wrote about the loneliness and temptations of the road in her song Angel.,,n the arms of the angel,ly away from here.,rom this dark cold hotel room,nd the endlessness you fear.
Kid Rock and Sheryl Crow sing a duet about a musician and his girlfriend.  His version:  Different girl every night at the hotel.  Aint seen the sunshine in three damn days.  Her version:  I put your picture away.  I wonder where youve been.  I cant look at you while Im lying next to him.  What is the name of the song?,D,Every Picture Tells a Story,The Ballad of Tommy Lee,Miss You Tonight,The Picture
Who performed the song Whatcha Gonna Do With a Cowboy? together with Garth Brooks?,A,Chris LeDoux,Trisha Yearwood,Merle Haggard,George Strait
Who brought us the song Cowboy Boogie in 1993?,D,Gary Allan,Vince Gill,Travis Tritt,Randy Travis
Name the two country artists who performed the song Mamas Dont Let Your Babies Grow Up To Be Cowboys in 1978.,B,Willie Nelson  Johnny Cash,Waylon Jennings  Willie Nelson,Willie Nelson  Merle Haggard,Waylon Jennings  Johnny Cash
Finish the title of this George Strait song from the album Does Fort Worth Ever Cross Your Mind: The Cowboy ___ ____,C,Misses Her,Comes Home,Rides Away,Needs Her
Which female country artist released the song Its A Cowboy- Lovin Night in 1977?,A,Tanya Tucker,Loretta Lynn,Bonnie Raitt,Dolly Parton
What country artist performed Shouldve Been a Cowboy in 1993?,B,Clay Walker,Toby Keith,Rhett Akins,Trace Adkins
What female artist performed Rodeo Cowboy in 1976?,B,Tanya Tucker,Lynn Anderson,Loretta Lynn,Patsy Cline
Who performed the song My Heroes Have Always Been Cowboys?,B,Merle Haggard,Willie Nelson,Johnny Cash,Glen Campbell
What song do the following lyrics come from: Ive been waitin all week just to have a good time..so bring on them cowboys and pick up lines...?,D,Redneck Woman,California Girls,When I Think About Cheatin,Here For The Party
Who is credited with creating the Quiet Storm radio format?,A,Melvin Lindsey,Kenny  Babyface Edmunds,Wolfman Jack,Jack Hues
In what year did the Quiet Storm radio format debut?,A,1976,1970,1975,1973
What city gave birth to the Quiet Storm radio?,D,Chicago,San Francisco,Boston,"Washington, D.C."
The roots of  Quiet Storm radio lie in which musical genre?,C,Urban Sleaze,Adult Contemporary,Rhythm and Blues,Rap
Which of the following artists would not be considered a Quiet Storm performer?,D,Sade,Marvin Gaye,Anita Baker,Eminem
"Originally, who was the targeted demographic of  Quiet Storm radio?",D,"Females, age 29 to 59",18 to 34 year old males,Hispanics,African Americans
Is Smooth Jazz considered part of the Quiet Storm radio format?,B,No,Yes,,"Q The founder of the Quiet Storm format is now part owner of a large, Urban Contemporary radio station in San Francisco."
"What religious group did classical composer, Mozart join?",A,Freemasonry,Heligionism,Catholicism,Lutheranism
Which of these events took place when Mozart was 12 years old?,A,Mozart was commissioned to write an opera,Mozart gave his first solo concert,Mozart wrote his first symphony,Mozart met his future wife
